,index,nifti_name,sub,ses,run,task,ev,num,onset,dur,mod,regressor,cue_type,stim_type,expect_rating,actual_rating,cue_con,stim_lin,stim_quad
0,0,sub-0016_ses-01_run-01-vicarious_ev-cue-0000,16,1,1,vicarious,cue,0,5.71025013923645,1,1,True,high_cue,high_stim,11.853004167744,6.897427557751748,1,1,1
1,1,sub-0016_ses-01_run-01-vicarious_ev-cue-0001,16,1,1,vicarious,cue,1,32.30470013618469,1,1,True,low_cue,high_stim,24.7107994622302,5.98495231511541,-1,1,1
2,2,sub-0016_ses-01_run-01-vicarious_ev-cue-0002,16,1,1,vicarious,cue,2,63.10082006454468,1,1,True,low_cue,high_stim,1.380354073444452,4.168032976747494,-1,1,1
3,3,sub-0016_ses-01_run-01-vicarious_ev-cue-0003,16,1,1,vicarious,cue,3,95.09735012054443,1,1,True,high_cue,high_stim,32.82201607623425,5.75826016436676,1,1,1
4,4,sub-0016_ses-01_run-01-vicarious_ev-cue-0004,16,1,1,vicarious,cue,4,120.20763993263245,1,1,True,low_cue,low_stim,2.8624052261117474,7.095753951286169,-1,-1,1
5,5,sub-0016_ses-01_run-01-vicarious_ev-cue-0005,16,1,1,vicarious,cue,5,159.9071400165558,1,1,True,high_cue,low_stim,3.9213988876780954,7.381818421919884,1,-1,1
6,6,sub-0016_ses-01_run-01-vicarious_ev-cue-0006,16,1,1,vicarious,cue,6,219.29778003692627,1,1,True,low_cue,med_stim,7.6098371575519455,7.742736667637976,-1,0,-2
7,7,sub-0016_ses-01_run-01-vicarious_ev-cue-0007,16,1,1,vicarious,cue,7,252.49440002441406,1,1,True,high_cue,med_stim,28.739795291688,0.920334966849057,1,0,-2
8,8,sub-0016_ses-01_run-01-vicarious_ev-cue-0008,16,1,1,vicarious,cue,8,283.9069199562073,1,1,True,high_cue,med_stim,5.756338261123381,0.920334966849057,1,0,-2
9,9,sub-0016_ses-01_run-01-vicarious_ev-cue-0009,16,1,1,vicarious,cue,9,311.9013600349426,1,1,True,low_cue,med_stim,4.899092453787765,1.2035158093050262,-1,0,-2
10,10,sub-0016_ses-01_run-01-vicarious_ev-cue-0010,16,1,1,vicarious,cue,10,341.2962999343872,1,1,True,high_cue,low_stim,23.479602982779497,8.816442238976602,1,-1,1
11,11,sub-0016_ses-01_run-01-vicarious_ev-cue-0011,16,1,1,vicarious,cue,11,371.6082298755646,1,1,True,low_cue,low_stim,8.163945102442932,0.6958659395087939,-1,-1,1
12,12,sub-0016_ses-01_run-01-vicarious_ev-stim-0000,16,1,1,vicarious,stim,0,16.893059968948364,5,1,True,high_cue,high_stim,11.853004167744,6.897427557751748,1,1,1
13,13,sub-0016_ses-01_run-01-vicarious_ev-stim-0001,16,1,1,vicarious,stim,1,49.193010091781616,5,1,True,low_cue,high_stim,24.7107994622302,5.98495231511541,-1,1,1
14,14,sub-0016_ses-01_run-01-vicarious_ev-stim-0002,16,1,1,vicarious,stim,2,74.09236001968384,5,1,True,low_cue,high_stim,1.380354073444452,4.168032976747494,-1,1,1
15,15,sub-0016_ses-01_run-01-vicarious_ev-stim-0003,16,1,1,vicarious,stim,3,106.69212007522583,5,1,True,high_cue,high_stim,32.82201607623425,5.75826016436676,1,1,1
16,16,sub-0016_ses-01_run-01-vicarious_ev-stim-0004,16,1,1,vicarious,stim,4,142.39636993408203,5,1,True,low_cue,low_stim,2.8624052261117474,7.095753951286169,-1,-1,1
17,17,sub-0016_ses-01_run-01-vicarious_ev-stim-0005,16,1,1,vicarious,stim,5,190.9917299747467,5,1,True,high_cue,low_stim,3.9213988876780954,7.381818421919884,1,-1,1
18,18,sub-0016_ses-01_run-01-vicarious_ev-stim-0006,16,1,1,vicarious,stim,6,232.49184012413025,5,1,True,low_cue,med_stim,7.6098371575519455,7.742736667637976,-1,0,-2
19,19,sub-0016_ses-01_run-01-vicarious_ev-stim-0007,16,1,1,vicarious,stim,7,264.09156012535095,5,1,True,high_cue,med_stim,28.739795291688,0.920334966849057,1,0,-2
20,20,sub-0016_ses-01_run-01-vicarious_ev-stim-0008,16,1,1,vicarious,stim,8,295.3917601108551,5,1,True,high_cue,med_stim,5.756338261123381,0.920334966849057,1,0,-2
