,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,37,1,vicarious,6,high_cue,high_stim,6,0,high_stim,1.0525272984014353
1,37,1,vicarious,6,low_cue,low_stim,1,1,low_stim,0.5262666464660645
2,37,1,vicarious,6,high_cue,low_stim,4,2,low_stim,0.1174128897976128
3,37,1,vicarious,6,high_cue,med_stim,5,3,med_stim,-0.43178194192034414
4,37,1,vicarious,6,low_cue,low_stim,1,4,low_stim,-0.7677260063503093
5,37,1,vicarious,6,low_cue,high_stim,3,5,high_stim,-1.161702789431652
6,37,1,vicarious,6,low_cue,med_stim,2,6,med_stim,-1.311980578028394
7,37,1,vicarious,6,low_cue,med_stim,2,7,med_stim,-1.3364755260559558
8,37,1,vicarious,6,low_cue,high_stim,3,8,high_stim,-0.7719770895384567
9,37,1,vicarious,6,high_cue,low_stim,4,9,low_stim,0.7370089584098315
10,37,1,vicarious,6,high_cue,med_stim,5,10,med_stim,0.731568468800293
11,37,1,vicarious,6,high_cue,high_stim,6,11,high_stim,2.00405169034242
