,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,37,1,vicarious,6,high_cue,high_stim,6,0,high_stim,0.8539050376653344
1,37,1,vicarious,6,low_cue,low_stim,1,1,low_stim,0.4048262244459518
2,37,1,vicarious,6,high_cue,low_stim,4,2,low_stim,-0.0307670349302629
3,37,1,vicarious,6,high_cue,med_stim,5,3,med_stim,-0.4623570449666133
4,37,1,vicarious,6,low_cue,low_stim,1,4,low_stim,-0.8528620645524972
5,37,1,vicarious,6,low_cue,high_stim,3,5,high_stim,-1.2592817859411811
6,37,1,vicarious,6,low_cue,med_stim,2,6,med_stim,-1.3709218847549682
7,37,1,vicarious,6,low_cue,med_stim,2,7,med_stim,-1.1918503800312332
8,37,1,vicarious,6,low_cue,high_stim,3,8,high_stim,-0.7203685768319962
9,37,1,vicarious,6,high_cue,low_stim,4,9,low_stim,1.0461291079176265
10,37,1,vicarious,6,high_cue,med_stim,5,10,med_stim,0.9159669788545269
11,37,1,vicarious,6,high_cue,high_stim,6,11,high_stim,1.9274874559035258
