,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,65,4,vicarious,-1,high_cue,med_stim,5,0,med_stim,-0.3149007845079616
1,65,4,vicarious,-1,high_cue,low_stim,4,1,low_stim,-0.06821692296379564
2,65,4,vicarious,-1,low_cue,med_stim,2,2,med_stim,-1.0632994703715268
3,65,4,vicarious,-1,high_cue,high_stim,6,3,high_stim,-0.003601417301269963
4,65,4,vicarious,-1,high_cue,high_stim,6,4,high_stim,0.4160454624132047
5,65,4,vicarious,-1,low_cue,high_stim,3,5,high_stim,-0.8745867291977206
6,65,4,vicarious,-1,high_cue,med_stim,5,6,med_stim,0.12383125264026722
7,65,4,vicarious,-1,high_cue,low_stim,4,7,low_stim,1.0353460933266776
8,65,4,vicarious,-1,low_cue,high_stim,3,8,high_stim,-0.648059897472086
9,65,4,vicarious,-1,low_cue,low_stim,1,9,low_stim,-0.16198921722761492
10,65,4,vicarious,-1,low_cue,low_stim,1,10,low_stim,-0.832642053634856
11,65,4,vicarious,-1,low_cue,med_stim,2,11,med_stim,-0.3516954291546423
