onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	onset_ttl1	onset_ttl2	onset_ttl3	onset_ttl4	stimulus_delivery_success
3.9	1.18	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h032.png	n/a	n/a	n/a	n/a	n/a
33.6	1.0	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l014.png	n/a	n/a	n/a	n/a	n/a
65.09	1.0	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h033.png	n/a	n/a	n/a	n/a	n/a
87.5	1.0	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l023.png	n/a	n/a	n/a	n/a	n/a
124.3	1.0	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h017.png	n/a	n/a	n/a	n/a	n/a
150.39	1.0	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l028.png	n/a	n/a	n/a	n/a	n/a
183.5	0.98	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l049.png	n/a	n/a	n/a	n/a	n/a
223.4	1.0	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l004.png	n/a	n/a	n/a	n/a	n/a
259.3	1.0	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h045.png	n/a	n/a	n/a	n/a	n/a
294.09	1.0	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l055.png	n/a	n/a	n/a	n/a	n/a
331.09	1.0	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h004.png	n/a	n/a	n/a	n/a	n/a
369.59	1.0	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h038.png	n/a	n/a	n/a	n/a	n/a
6.1	3.33	expectrating	1	high_cue	n/a	64.77	Very Strong	64.77	Very Strong	0.72	2.62	h032.png	n/a	n/a	n/a	n/a	n/a
36.0	1.26	expectrating	2	low_cue	n/a	22.19	Moderate	22.19	Moderate	0.4	0.86	l014.png	n/a	n/a	n/a	n/a	n/a
67.29	3.43	expectrating	3	high_cue	n/a	97.15	Very Strong	97.15	Very Strong	0.47	2.97	h033.png	n/a	n/a	n/a	n/a	n/a
91.0	2.05	expectrating	4	low_cue	n/a	21.93	Moderate	21.93	Moderate	0.45	1.6	l023.png	n/a	n/a	n/a	n/a	n/a
126.0	1.86	expectrating	5	high_cue	n/a	101.58	Strongest sensation of any kind	101.58	Strongest sensation of any kind	0.33	1.52	h017.png	n/a	n/a	n/a	n/a	n/a
153.89	1.53	expectrating	6	low_cue	n/a	14.87	Moderate	14.87	Moderate	0.4	1.13	l028.png	n/a	n/a	n/a	n/a	n/a
