onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	onset_ttl1	onset_ttl2	onset_ttl3	onset_ttl4	stimulus_delivery_success
13.4	1.0	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l049.png	n/a	n/a	n/a	n/a	n/a
43.0	1.0	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l032.png	n/a	n/a	n/a	n/a	n/a
78.69	1.0	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h030.png	n/a	n/a	n/a	n/a	n/a
113.91	0.98	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l004.png	n/a	n/a	n/a	n/a	n/a
151.7	1.0	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h049.png	n/a	n/a	n/a	n/a	n/a
178.8	1.0	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l024.png	n/a	n/a	n/a	n/a	n/a
207.19	1.0	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l050.png	n/a	n/a	n/a	n/a	n/a
237.6	1.0	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h047.png	n/a	n/a	n/a	n/a	n/a
268.3	1.0	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h054.png	n/a	n/a	n/a	n/a	n/a
300.09	1.0	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h027.png	n/a	n/a	n/a	n/a	n/a
333.61	1.0	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h046.png	n/a	n/a	n/a	n/a	n/a
367.0	1.0	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l015.png	n/a	n/a	n/a	n/a	n/a
15.22	2.41	expectrating	1	low_cue	n/a	21.1	Moderate	21.1	Moderate	0.4	2.01	l049.png	n/a	n/a	n/a	n/a	n/a
46.0	1.68	expectrating	2	low_cue	n/a	42.2	Strong	42.2	Strong	0.3	1.38	l032.png	n/a	n/a	n/a	n/a	n/a
81.71	1.52	expectrating	3	high_cue	n/a	80.46	Very Strong	80.46	Very Strong	0.45	1.07	h030.png	n/a	n/a	n/a	n/a	n/a
115.81	1.84	expectrating	4	low_cue	n/a	19.31	Moderate	19.31	Moderate	0.38	1.45	l004.png	n/a	n/a	n/a	n/a	n/a
153.4	1.4	expectrating	5	high_cue	n/a	110.48	Strongest sensation of any kind	110.48	Strongest sensation of any kind	0.5	0.9	h049.png	n/a	n/a	n/a	n/a	n/a
181.9	1.66	expectrating	6	low_cue	n/a	28.75	Moderate	28.75	Moderate	0.48	1.18	l024.png	n/a	n/a	n/a	n/a	n/a
210.21	1.57	expectrating	7	low_cue	n/a	20.04	Moderate	20.04	Moderate	0.37	1.2	l050.png	n/a	n/a	n/a	n/a	n/a
239.3	1.91	expectrating	8	high_cue	n/a	115.73	Strongest sensation of any kind	115.73	Strongest sensation of any kind	0.63	1.27	h047.png	n/a	n/a	n/a	n/a	n/a
271.3	1.43	expectrating	9	high_cue	n/a	95.32	Very Strong	95.32	Very Strong	0.43	0.99	h054.png	n/a	n/a	n/a	n/a	n/a
302.91	1.43	expectrating	10	high_cue	n/a	122.22	Strongest sensation of any kind	122.22	Strongest sensation of any kind	0.35	1.08	h027.png	n/a	n/a	n/a	n/a	n/a
336.51	1.52	expectrating	11	high_cue	n/a	114.79	Strongest sensation of any kind	114.79	Strongest sensation of any kind	0.43	1.09	h046.png	n/a	n/a	n/a	n/a	n/a
368.9	2.66	expectrating	12	low_cue	n/a	13.53	Moderate	13.53	Moderate	0.93	1.72	l015.png	n/a	n/a	n/a	n/a	n/a
23.96	11.47	stimulus	1	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	23.56	26.94	31.94	35.04	success
