,index,nifti_name,sub,ses,run,task,ev,num,onset,dur,mod,regressor,cue_type,stim_type,expect_rating,actual_rating,cue_con,stim_lin,stim_quad
0,0,sub-0034_ses-01_run-01-vicarious_ev-cue-0000,34,1,1,vicarious,cue,0,8.10263991355896,1,1,True,high_cue,low_stim,93.90569913707212,79.14989537020263,1,-1,1
1,1,sub-0034_ses-01_run-01-vicarious_ev-cue-0001,34,1,1,vicarious,cue,1,52.385820150375366,1,1,True,low_cue,med_stim,93.90569913707212,79.14989537020263,1,-1,1
2,2,sub-0034_ses-01_run-01-vicarious_ev-cue-0002,34,1,1,vicarious,cue,2,93.20104002952576,1,1,True,high_cue,high_stim,33.17851165939275,39.6290053044643,-1,0,-2
3,3,sub-0034_ses-01_run-01-vicarious_ev-cue-0003,34,1,1,vicarious,cue,3,123.39563012123108,1,1,True,low_cue,high_stim,33.17851165939275,39.6290053044643,-1,0,-2
4,4,sub-0034_ses-01_run-01-vicarious_ev-cue-0004,34,1,1,vicarious,cue,4,151.28937005996704,1,1,True,high_cue,low_stim,100.85950323532198,43.04749095060039,1,1,1
5,5,sub-0034_ses-01_run-01-vicarious_ev-cue-0005,34,1,1,vicarious,cue,5,188.38653993606567,1,1,True,high_cue,med_stim,100.85950323532198,43.04749095060039,1,1,1
6,6,sub-0034_ses-01_run-01-vicarious_ev-cue-0006,34,1,1,vicarious,cue,6,218.1976499557495,1,1,True,low_cue,high_stim,40.90271639479173,14.092636933488777,-1,1,1
7,7,sub-0034_ses-01_run-01-vicarious_ev-cue-0007,34,1,1,vicarious,cue,7,246.19142985343933,1,1,True,high_cue,med_stim,40.90271639479173,14.092636933488777,-1,1,1
8,8,sub-0034_ses-01_run-01-vicarious_ev-cue-0008,34,1,1,vicarious,cue,8,277.5864701271057,1,1,True,low_cue,low_stim,93.24406302962852,30.88494533072861,1,-1,1
9,9,sub-0034_ses-01_run-01-vicarious_ev-cue-0009,34,1,1,vicarious,cue,9,309.69844007492065,1,1,True,low_cue,low_stim,93.24406302962852,30.88494533072861,1,-1,1
10,10,sub-0034_ses-01_run-01-vicarious_ev-cue-0010,34,1,1,vicarious,cue,10,339.1927800178528,1,1,True,high_cue,high_stim,10.666186759844834,19.311856564352656,1,0,-2
11,11,sub-0034_ses-01_run-01-vicarious_ev-cue-0011,34,1,1,vicarious,cue,11,371.6882300376892,1,1,True,low_cue,med_stim,10.666186759844834,19.311856564352656,1,0,-2
12,12,sub-0034_ses-01_run-01-vicarious_ev-stim-0000,34,1,1,vicarious,stim,0,25.284070014953613,5,1,True,high_cue,low_stim,33.093947978054814,15.81137093013845,-1,1,1
13,13,sub-0034_ses-01_run-01-vicarious_ev-stim-0001,34,1,1,vicarious,stim,1,70.98368000984192,5,1,True,low_cue,med_stim,33.093947978054814,15.81137093013845,-1,1,1
14,14,sub-0034_ses-01_run-01-vicarious_ev-stim-0002,34,1,1,vicarious,stim,2,107.58348989486694,5,1,True,high_cue,high_stim,87.24089234137972,45.0,1,0,-2
15,15,sub-0034_ses-01_run-01-vicarious_ev-stim-0003,34,1,1,vicarious,stim,3,136.6836700439453,5,1,True,low_cue,high_stim,87.24089234137972,45.0,1,0,-2
16,16,sub-0034_ses-01_run-01-vicarious_ev-stim-0004,34,1,1,vicarious,stim,4,169.08809995651245,5,1,True,high_cue,low_stim,53.03761530048566,25.84113580771291,-1,-1,1
17,17,sub-0034_ses-01_run-01-vicarious_ev-stim-0005,34,1,1,vicarious,stim,5,200.48284006118774,5,1,True,high_cue,med_stim,53.03761530048566,25.84113580771291,-1,-1,1
18,18,sub-0034_ses-01_run-01-vicarious_ev-stim-0006,34,1,1,vicarious,stim,6,232.18273997306824,5,1,True,low_cue,high_stim,59.54703926208894,92.92320293197818,-1,-1,1
19,19,sub-0034_ses-01_run-01-vicarious_ev-stim-0007,34,1,1,vicarious,stim,7,259.6828899383545,5,1,True,high_cue,med_stim,59.54703926208894,92.92320293197818,-1,-1,1
20,20,sub-0034_ses-01_run-01-vicarious_ev-stim-0008,34,1,1,vicarious,stim,8,294.4827699661255,5,1,True,low_cue,low_stim,97.15451983728951,129.4198466588042,1,1,1
21,21,sub-0034_ses-01_run-01-vicarious_ev-stim-0009,34,1,1,vicarious,stim,9,321.9827399253845,5,1,True,low_cue,low_stim,97.15451983728951,129.4198466588042,1,1,1
22,22,sub-0034_ses-01_run-01-vicarious_ev-stim-0010,34,1,1,vicarious,stim,10,356.5826201438904,5,1,True,high_cue,high_stim,21.715829595531424,19.66926766401706,-1,0,-2
23,23,sub-0034_ses-01_run-01-vicarious_ev-stim-0011,34,1,1,vicarious,stim,11,383.98268008232117,5,1,True,low_cue,med_stim,21.715829595531424,19.66926766401706,-1,0,-2
24,24,sub-0034_ses-01_run-01-vicarious_ev-rating-0nan,34,1,1,vicarious,rating,,"[-1625684157.73282, -1625684128.1551201, -1625684112.76605, -1625684083.8552701, -1625684071.6673899, -1625684051.35981, -1625684041.07265, -1625684024.76656, -1625684014.6628, -1625683990.07029, -1625683977.26552, -1625683960.25917, -1625683947.47107, -1625683928.5640202, -1625683919.07715, -1625683899.46984, -1625683887.0818899, -1625683862.57275, -1625683855.77021, -1625683836.9632, -1625683825.47558, -1625683800.8664002, -1625683793.78042, -1625683772.97267]","[2.17361116409302, 1.9509642124176, 1.70833468437195, 1.23398470878601, 2.15357899665833, 2.20623135566711, 2.25104594230652, 2.28462696075439, 1.60598468780518, 2.35104918479919, 1.15057182312012, 2.4045016765594505, 1.6843771934509295, 2.75127482414246, 1.9347960948944096, 2.27397203445435, 1.63412189483643, 2.11759781837463, 1.60476231575012, 1.9009094238281203, 1.7008125782012902, 1.78734517097473, 1.02384614944458, 1.90086555480957]",1,False,,,,,,,
25,25,csf,34,1,1,vicarious,,,,,,False,,,,,,,
26,26,white_matter,34,1,1,vicarious,,,,,,False,,,,,,,
27,27,trans_x,34,1,1,vicarious,,,,,,False,,,,,,,
28,28,trans_y,34,1,1,vicarious,,,,,,False,,,,,,,
29,29,trans_z,34,1,1,vicarious,,,,,,False,,,,,,,
30,30,rot_x,34,1,1,vicarious,,,,,,False,,,,,,,
31,31,rot_y,34,1,1,vicarious,,,,,,False,,,,,,,
32,32,rot_z,34,1,1,vicarious,,,,,,False,,,,,,,
33,33,dummy,34,1,1,vicarious,,,,,,False,,,,,,,
34,34,intercept,34,1,1,vicarious,,,,,,False,,,,,,,
35,0,sub-0034_ses-01_run-02-cognitive_ev-cue-0000,34,1,2,cognitive,cue,0,5.694479942321777,1,1,True,high_cue,high_stim,26.35820810630067,45.97653803576157,1,1,1
36,1,sub-0034_ses-01_run-02-cognitive_ev-cue-0001,34,1,2,cognitive,cue,1,32.2877299785614,1,1,True,low_cue,high_stim,26.35820810630067,45.97653803576157,1,1,1
37,2,sub-0034_ses-01_run-02-cognitive_ev-cue-0002,34,1,2,cognitive,cue,2,63.082550048828125,1,1,True,low_cue,high_stim,4.27142201738391,56.82148834060725,-1,1,1
38,3,sub-0034_ses-01_run-02-cognitive_ev-cue-0003,34,1,2,cognitive,cue,3,95.09449005126953,1,1,True,high_cue,high_stim,4.27142201738391,56.82148834060725,-1,1,1
39,4,sub-0034_ses-01_run-02-cognitive_ev-cue-0004,34,1,2,cognitive,cue,4,120.18718004226685,1,1,True,low_cue,low_stim,9.91494567847495,45.0,-1,1,1
40,5,sub-0034_ses-01_run-02-cognitive_ev-cue-0005,34,1,2,cognitive,cue,5,159.8853099346161,1,1,True,high_cue,low_stim,9.91494567847495,45.0,-1,1,1
41,6,sub-0034_ses-01_run-02-cognitive_ev-cue-0006,34,1,2,cognitive,cue,6,219.2908000946045,1,1,True,low_cue,med_stim,48.749064522347965,4.416515668227626,1,1,1
42,7,sub-0034_ses-01_run-02-cognitive_ev-cue-0007,34,1,2,cognitive,cue,7,252.48652005195618,1,1,True,high_cue,med_stim,48.749064522347965,4.416515668227626,1,1,1
43,8,sub-0034_ses-01_run-02-cognitive_ev-cue-0008,34,1,2,cognitive,cue,8,283.8815598487854,1,1,True,high_cue,med_stim,9.309940174986036,5.802819664708864,-1,-1,1
44,9,sub-0034_ses-01_run-02-cognitive_ev-cue-0009,34,1,2,cognitive,cue,9,311.8919999599457,1,1,True,low_cue,med_stim,9.309940174986036,5.802819664708864,-1,-1,1
45,10,sub-0034_ses-01_run-02-cognitive_ev-cue-0010,34,1,2,cognitive,cue,10,341.28629994392395,1,1,True,high_cue,low_stim,57.65255650055799,5.549779423218744,1,-1,1
46,11,sub-0034_ses-01_run-02-cognitive_ev-cue-0011,34,1,2,cognitive,cue,11,371.58092975616455,1,1,True,low_cue,low_stim,57.65255650055799,5.549779423218744,1,-1,1
47,12,sub-0034_ses-01_run-02-cognitive_ev-stim-0000,34,1,2,cognitive,stim,0,16.89790987968445,5,1,True,high_cue,high_stim,5.734327924672677,40.426078740099136,-1,0,-2
48,13,sub-0034_ses-01_run-02-cognitive_ev-stim-0001,34,1,2,cognitive,stim,1,49.19328999519348,5,1,True,low_cue,high_stim,5.734327924672677,40.426078740099136,-1,0,-2
