,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,57,4,vicarious,2,high_cue,low_stim,4,0,low_stim,-0.014462621043485646
1,57,4,vicarious,2,low_cue,med_stim,2,1,med_stim,1.5000528121095884
2,57,4,vicarious,2,high_cue,low_stim,4,2,low_stim,0.925848603122805
3,57,4,vicarious,2,low_cue,med_stim,2,3,med_stim,0.29476171786917743
4,57,4,vicarious,2,high_cue,high_stim,6,4,high_stim,-0.3124266615826453
5,57,4,vicarious,2,low_cue,low_stim,1,5,low_stim,-0.6990416962872857
6,57,4,vicarious,2,low_cue,high_stim,3,6,high_stim,-0.2844337744324451
7,57,4,vicarious,2,low_cue,low_stim,1,7,low_stim,-0.2976346448186283
8,57,4,vicarious,2,high_cue,high_stim,6,8,high_stim,-0.2010001064880704
9,57,4,vicarious,2,low_cue,high_stim,3,9,high_stim,-0.08181198291043094
10,57,4,vicarious,2,high_cue,med_stim,5,10,med_stim,0.1572183825163581
11,57,4,vicarious,2,high_cue,med_stim,5,11,med_stim,0.3954955204094337
