onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	onset_ttl1	onset_ttl2	onset_ttl3	onset_ttl4	stimulus_delivery_success
5.01	1.0	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h045.png	n/a	n/a	n/a	n/a	n/a
39.61	1.0	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h035.png	n/a	n/a	n/a	n/a	n/a
72.5	1.0	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h052.png	n/a	n/a	n/a	n/a	n/a
105.3	1.0	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l046.png	n/a	n/a	n/a	n/a	n/a
129.41	1.0	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h007.png	n/a	n/a	n/a	n/a	n/a
167.9	1.0	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l016.png	n/a	n/a	n/a	n/a	n/a
200.5	1.0	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h039.png	n/a	n/a	n/a	n/a	n/a
237.0	1.0	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h046.png	n/a	n/a	n/a	n/a	n/a
268.51	1.0	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l041.png	n/a	n/a	n/a	n/a	n/a
296.4	1.0	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l021.png	n/a	n/a	n/a	n/a	n/a
330.7	1.0	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l024.png	n/a	n/a	n/a	n/a	n/a
372.0	1.0	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l049.png	n/a	n/a	n/a	n/a	n/a
7.21	2.87	expectrating	1	high_cue	n/a	119.51	Strongest sensation of any kind	119.51	Strongest sensation of any kind	0.05	2.82	h045.png	n/a	n/a	n/a	n/a	n/a
42.81	3.87	expectrating	2	high_cue	n/a	86.5	Very Strong	86.5	Very Strong	0.42	3.45	h035.png	n/a	n/a	n/a	n/a	n/a
74.5	1.92	expectrating	3	high_cue	n/a	74.79	Very Strong	74.79	Very Strong	0.97	0.96	h052.png	n/a	n/a	n/a	n/a	n/a
107.3	2.16	expectrating	4	low_cue	n/a	92.99	Very Strong	92.99	Very Strong	0.05	2.11	l046.png	n/a	n/a	n/a	n/a	n/a
133.31	1.8	expectrating	5	high_cue	n/a	94.36	Very Strong	94.36	Very Strong	0.05	1.75	h007.png	n/a	n/a	n/a	n/a	n/a
171.11	1.94	expectrating	6	low_cue	n/a	80.33	Very Strong	80.33	Very Strong	0.73	1.2	l016.png	n/a	n/a	n/a	n/a	n/a
202.5	1.86	expectrating	7	high_cue	n/a	84.95	Very Strong	84.95	Very Strong	0.58	1.27	h039.png	n/a	n/a	n/a	n/a	n/a
240.21	1.48	expectrating	8	high_cue	n/a	127.33	Strongest sensation of any kind	127.33	Strongest sensation of any kind	0.25	1.23	h046.png	n/a	n/a	n/a	n/a	n/a
271.71	1.23	expectrating	9	low_cue	n/a	43.54	Strong	43.54	Strong	0.22	1.02	l041.png	n/a	n/a	n/a	n/a	n/a
298.3	1.47	expectrating	10	low_cue	n/a	69.44	Very Strong	69.44	Very Strong	0.45	1.02	l021.png	n/a	n/a	n/a	n/a	n/a
332.4	1.29	expectrating	11	low_cue	n/a	46.16	Strong	46.16	Strong	0.08	1.21	l024.png	n/a	n/a	n/a	n/a	n/a
373.6	1.86	expectrating	12	low_cue	n/a	81.9	Very Strong	81.9	Very Strong	0.6	1.26	l049.png	n/a	n/a	n/a	n/a	n/a
17.24	12.21	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	16.83	20.86	25.86	29.04	success
48.54	11.25	stimulus	2	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	48.13	51.26	56.26	59.38	success
80.24	11.64	stimulus	3	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	79.83	83.16	88.16	91.47	success
113.03	11.58	stimulus	4	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	112.62	115.92	120.92	124.21	success
