,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,39,1,vicarious,6,high_cue,high_stim,6,0,high_stim,0.5964838986257724
1,39,1,vicarious,6,low_cue,high_stim,3,1,high_stim,0.707671581258603
2,39,1,vicarious,6,high_cue,high_stim,6,2,high_stim,0.5127255173655538
3,39,1,vicarious,6,low_cue,med_stim,2,3,med_stim,0.28532930674809553
4,39,1,vicarious,6,high_cue,low_stim,4,4,low_stim,-0.1142435998293238
5,39,1,vicarious,6,high_cue,med_stim,5,5,med_stim,-1.5778704928548348
6,39,1,vicarious,6,low_cue,high_stim,3,6,high_stim,-1.5845695105177615
7,39,1,vicarious,6,high_cue,low_stim,4,7,low_stim,-1.3280913995276853
8,39,1,vicarious,6,low_cue,low_stim,1,8,low_stim,-0.8689641941593216
9,39,1,vicarious,6,high_cue,med_stim,5,9,med_stim,-0.06929018185683287
10,39,1,vicarious,6,low_cue,med_stim,2,10,med_stim,1.7311553963309396
11,39,1,vicarious,6,low_cue,low_stim,1,11,low_stim,0.7022807411012846
