,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,39,1,vicarious,6,high_cue,high_stim,6,0,high_stim,0.5756604432355666
1,39,1,vicarious,6,low_cue,high_stim,3,1,high_stim,0.5893423391369069
2,39,1,vicarious,6,high_cue,high_stim,6,2,high_stim,0.45918121187500255
3,39,1,vicarious,6,low_cue,med_stim,2,3,med_stim,0.24517016165318936
4,39,1,vicarious,6,high_cue,low_stim,4,4,low_stim,-0.2006516197691881
5,39,1,vicarious,6,high_cue,med_stim,5,5,med_stim,-1.6012789847493685
6,39,1,vicarious,6,low_cue,high_stim,3,6,high_stim,-1.5322326695501525
7,39,1,vicarious,6,high_cue,low_stim,4,7,low_stim,-1.2464848995239033
8,39,1,vicarious,6,low_cue,low_stim,1,8,low_stim,-0.7694856321413924
9,39,1,vicarious,6,high_cue,med_stim,5,9,med_stim,0.5624732520021897
10,39,1,vicarious,6,low_cue,med_stim,2,10,med_stim,1.7065022721613747
11,39,1,vicarious,6,low_cue,low_stim,1,11,low_stim,0.5152507040760955
