,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,39,3,vicarious,5,high_cue,med_stim,5,0,med_stim,1.0441786686684627
1,39,3,vicarious,5,low_cue,low_stim,1,1,low_stim,0.2616534611997487
2,39,3,vicarious,5,high_cue,low_stim,4,2,low_stim,-0.4312446569245144
3,39,3,vicarious,5,high_cue,high_stim,6,3,high_stim,-0.1452243504984671
4,39,3,vicarious,5,high_cue,low_stim,4,4,low_stim,-0.561952503729042
5,39,3,vicarious,5,high_cue,med_stim,5,5,med_stim,-1.4237969926993304
6,39,3,vicarious,5,low_cue,high_stim,3,6,high_stim,-0.8202519289893556
7,39,3,vicarious,5,low_cue,med_stim,2,7,med_stim,0.04059916792628608
8,39,3,vicarious,5,high_cue,high_stim,6,8,high_stim,1.3047052796798537
9,39,3,vicarious,5,low_cue,med_stim,2,9,med_stim,1.8173387431404078
10,39,3,vicarious,5,low_cue,low_stim,1,10,low_stim,0.10883467939739984
11,39,3,vicarious,5,low_cue,high_stim,3,11,high_stim,-0.36913904363516353
