onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	onset_ttl1	onset_ttl2	onset_ttl3	onset_ttl4	stimulus_delivery_success
11.0	1.0	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l032.png	n/a	n/a	n/a	n/a	n/a
51.5	1.0	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l044.png	n/a	n/a	n/a	n/a	n/a
83.0	1.0	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h001.png	n/a	n/a	n/a	n/a	n/a
117.19	1.0	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h036.png	n/a	n/a	n/a	n/a	n/a
150.5	1.0	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h031.png	n/a	n/a	n/a	n/a	n/a
185.1	1.0	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l053.png	n/a	n/a	n/a	n/a	n/a
213.19	1.0	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l026.png	n/a	n/a	n/a	n/a	n/a
244.31	0.98	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h003.png	n/a	n/a	n/a	n/a	n/a
270.4	1.0	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h016.png	n/a	n/a	n/a	n/a	n/a
304.09	1.0	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l005.png	n/a	n/a	n/a	n/a	n/a
338.09	1.0	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l030.png	n/a	n/a	n/a	n/a	n/a
376.1	1.0	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h024.png	n/a	n/a	n/a	n/a	n/a
14.32	1.49	expectrating	1	low_cue	n/a	90.0	Very Strong	90.0	Very Strong	0.4	1.09	l032.png	n/a	n/a	n/a	n/a	n/a
53.7	1.24	expectrating	2	low_cue	n/a	58.04	Strong	58.04	Strong	0.45	0.79	l044.png	n/a	n/a	n/a	n/a	n/a
85.8	1.6	expectrating	3	high_cue	n/a	32.58	Strong	32.58	Strong	0.33	1.27	h001.png	n/a	n/a	n/a	n/a	n/a
119.31	1.38	expectrating	4	high_cue	n/a	73.7	Very Strong	73.7	Very Strong	0.48	0.9	h036.png	n/a	n/a	n/a	n/a	n/a
152.7	1.52	expectrating	5	high_cue	n/a	40.93	Strong	40.93	Strong	0.85	0.67	h031.png	n/a	n/a	n/a	n/a	n/a
187.1	0.92	expectrating	6	low_cue	n/a	41.75	Strong	41.75	Strong	0.37	0.56	l053.png	n/a	n/a	n/a	n/a	n/a
216.51	1.73	expectrating	7	low_cue	n/a	59.71	Strong	59.71	Strong	1.18	0.55	l026.png	n/a	n/a	n/a	n/a	n/a
247.31	2.13	expectrating	8	high_cue	n/a	92.31	Very Strong	92.31	Very Strong	0.38	1.75	h003.png	n/a	n/a	n/a	n/a	n/a
272.4	1.68	expectrating	9	high_cue	n/a	38.34	Strong	38.34	Strong	0.72	0.96	h016.png	n/a	n/a	n/a	n/a	n/a
306.3	1.52	expectrating	10	low_cue	n/a	13.31	Moderate	13.31	Moderate	0.35	1.17	l005.png	n/a	n/a	n/a	n/a	n/a
340.31	1.48	expectrating	11	low_cue	n/a	87.92	Very Strong	87.92	Very Strong	0.37	1.12	l030.png	n/a	n/a	n/a	n/a	n/a
378.91	1.5	expectrating	12	high_cue	n/a	104.92	Strongest sensation of any kind	104.92	Strongest sensation of any kind	0.42	1.09	h024.png	n/a	n/a	n/a	n/a	n/a
30.52	42.89	stimulus	1	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	30.52	34.28	39.28	42.89	success
60.42	73.24	stimulus	2	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	60.42	64.43	69.43	73.24	success
90.53	102.43	stimulus	3	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	90.53	94.03	99.03	102.43	success
130.83	143.19	stimulus	4	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	130.83	134.59	139.59	143.2	success
168.92	181.75	stimulus	5	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	168.92	172.93	177.93	181.74	success
193.63	206.45	stimulus	6	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	193.63	197.64	202.64	206.45	success
223.02	234.93	stimulus	7	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	223.02	226.52	231.52	234.92	success
252.02	264.84	stimulus	8	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	252.02	256.03	261.03	264.84	success
279.73	291.64	stimulus	9	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	279.73	283.23	288.23	291.63	success
