,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,26,4,vicarious,2,high_cue,low_stim,4,0,low_stim,-0.14869185531492915
1,26,4,vicarious,2,high_cue,low_stim,4,1,low_stim,0.5342853596259232
2,26,4,vicarious,2,high_cue,med_stim,5,2,med_stim,-0.09676199064566456
3,26,4,vicarious,2,low_cue,med_stim,2,3,med_stim,-0.0810691117776297
4,26,4,vicarious,2,high_cue,high_stim,6,4,high_stim,-0.06511944553819149
5,26,4,vicarious,2,low_cue,high_stim,3,5,high_stim,-0.048877577246982495
6,26,4,vicarious,2,high_cue,high_stim,6,6,high_stim,-0.030741824882811276
7,26,4,vicarious,2,high_cue,med_stim,5,7,med_stim,-0.01585042629043432
8,26,4,vicarious,2,low_cue,low_stim,1,8,low_stim,0.0005670654236703781
9,26,4,vicarious,2,low_cue,high_stim,3,9,high_stim,0.01228427679374371
10,26,4,vicarious,2,low_cue,low_stim,1,10,low_stim,0.029655414902223984
11,26,4,vicarious,2,low_cue,med_stim,2,11,med_stim,0.0507923020597688
