onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	onset_ttl1	onset_ttl2	onset_ttl3	onset_ttl4	stimulus_delivery_success
5.69	1.0	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l018.png	n/a	n/a	n/a	n/a	n/a
35.0	1.0	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h017.png	n/a	n/a	n/a	n/a	n/a
62.69	1.0	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l023.png	n/a	n/a	n/a	n/a	n/a
96.09	1.0	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h038.png	n/a	n/a	n/a	n/a	n/a
131.59	1.0	cue	5	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l004.png	n/a	n/a	n/a	n/a	n/a
163.4	1.0	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l012.png	n/a	n/a	n/a	n/a	n/a
193.39	1.0	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h042.png	n/a	n/a	n/a	n/a	n/a
234.39	1.0	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l020.png	n/a	n/a	n/a	n/a	n/a
259.1	1.0	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l019.png	n/a	n/a	n/a	n/a	n/a
307.8	0.98	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h039.png	n/a	n/a	n/a	n/a	n/a
340.7	1.0	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h032.png	n/a	n/a	n/a	n/a	n/a
371.49	1.0	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h025.png	n/a	n/a	n/a	n/a	n/a
9.01	1.58	expectrating	1	low_cue	n/a	61.96	Strong	61.96	Strong	0.43	1.15	l018.png	n/a	n/a	n/a	n/a	n/a
37.7	1.41	expectrating	2	high_cue	n/a	120.06	Strongest sensation of any kind	120.06	Strongest sensation of any kind	0.3	1.11	h017.png	n/a	n/a	n/a	n/a	n/a
65.89	2.98	expectrating	3	low_cue	n/a	26.36	Moderate	26.36	Moderate	1.9	1.08	l023.png	n/a	n/a	n/a	n/a	n/a
98.39	2.53	expectrating	4	high_cue	n/a	120.51	Strongest sensation of any kind	120.51	Strongest sensation of any kind	0.82	1.72	h038.png	n/a	n/a	n/a	n/a	n/a
134.3	1.57	expectrating	5	low_cue	n/a	105.59	Strongest sensation of any kind	105.59	Strongest sensation of any kind	0.48	1.08	l004.png	n/a	n/a	n/a	n/a	n/a
165.7	1.27	expectrating	6	low_cue	n/a	102.45	Strongest sensation of any kind	102.45	Strongest sensation of any kind	0.4	0.87	l012.png	n/a	n/a	n/a	n/a	n/a
194.99	1.92	expectrating	7	high_cue	n/a	130.93	Strongest sensation of any kind	130.93	Strongest sensation of any kind	0.47	1.45	h042.png	n/a	n/a	n/a	n/a	n/a
235.99	1.48	expectrating	8	low_cue	n/a	105.44	Strongest sensation of any kind	105.44	Strongest sensation of any kind	0.42	1.07	l020.png	n/a	n/a	n/a	n/a	n/a
