param_fmriSession,param_runNum,param_counterbalanceVer,param_counterbalanceBlockNum,param_cue_type,param_administer_type,param_cond_type,param_triggerOnset,p1_fixation_onset,p1_fixation_duration,p2_cue_onset,p2_cue_type,p2_cue_filename,p3_expect_onset,p3_expect_responseonset,p3_expect_RT,p4_fixation_onset,p4_fixation_duration,p5_administer_type,p5_administer_onset,p6_actual_onset,p6_actual_responseonset,p6_actual_RT,param_end_instruct_onset,param_experimentDuration
1,3,2,2,high,49,4,15959.401585254,15962.1623308289,3.01598756078965,15965.1940164655,high,h018.png,15966.2021601192,NaN,15966.2273566489,0,0,49,15970.3020764332,15977.477109223,1.69990783469802,15977.4932931043,16618.0892491188,658.687663864801
1,3,2,2,high,50,6,15959.401585254,15981.5274785188,3.0156888944457,15984.5595532859,high,h032.png,15985.567487387,NaN,15985.5928902288,0,0,50,15989.662840803,15996.6884364547,2.46659325127621,15996.7088049053,16618.0892491188,658.687663864801
1,3,2,2,low,49,3,15959.401585254,16000.7428636702,3.01583660736651,16003.7751050531,low,l051.png,16004.7824747666,NaN,16004.8084382154,0,0,49,16008.8757256363,16015.9013542331,2.09992846589921,16015.9243545121,16618.0892491188,658.687663864801
1,3,2,2,low,48,1,15959.401585254,16019.9583865428,4.01584416853984,16023.9905560946,low,l019.png,16024.9984315966,NaN,16025.0239257126,0,0,48,16029.0954098547,16036.1044133218,2.63318615149365,16036.1232236306,16618.0892491188,658.687663864801
1,3,2,2,high,50,6,15959.401585254,16040.1584619385,0.114802643925941,16040.2896142694,high,h044.png,16041.2984038633,NaN,16041.3229757862,0,0,50,16045.3898970303,16052.4147119909,2.84986453347847,16052.4389036947,16618.0892491188,658.687663864801
1,3,2,2,low,48,1,15959.401585254,16056.4737053449,0.715041522993488,16057.2053009766,low,l054.png,16058.2125931881,NaN,16058.2386881472,0,0,48,16062.3032243813,16069.3128910713,3.21647315013979,16069.3379161244,16618.0892491188,658.687663864801
1,3,2,2,low,50,5,15959.401585254,16073.3717329318,0.51599741732025,16073.9042998502,low,l047.png,16074.9115934119,2.51649132395869,16074.9209816887,0,0,50,16079.0025540563,16086.0206203997,2.26657834496109,16086.0369241795,16618.0892491188,658.687663864801
1,3,2,2,high,48,2,15959.401585254,16090.0707023709,3.01602995736721,16093.103190032,high,h021.png,16094.1106542602,2.09993062623471,16094.119771685,0,0,48,16098.2012835632,16105.2084685681,1.78323358435409,16105.2191379236,16618.0892491188,658.687663864801
1,3,2,2,high,49,4,15959.401585254,16109.252974444,2.71603149660586,16111.9854155769,high,h049.png,16112.9928606322,1.86649020328514,16113.0187846548,0,0,49,16117.1009619163,16124.1083302796,1.78326112862851,16124.118019113,16618.0892491188,658.687663864801
1,3,2,2,high,50,6,15959.401585254,16128.1518472621,1.21607294804016,16129.3844113991,high,h023.png,16130.3918486232,1.19986827356115,16130.4177640044,0,0,50,16134.4995734688,16141.5108806634,1.81661751453976,16141.5336781408,16618.0892491188,658.687663864801
1,3,2,2,low,49,3,15959.401585254,16145.5675206022,0.116036735420494,16145.7001152269,low,l016.png,16146.707366122,2.51646945056564,16146.7167959852,0,0,49,16150.7992543603,16157.8109609468,1.61661854069825,16157.8327247039,16618.0892491188,658.687663864801
1,3,2,2,low,48,1,15959.401585254,16161.86659795,0.316024367501086,16162.1991669747,low,l032.png,16163.2065439794,1.53317289243751,16163.2325095885,0,0,48,16167.314210226,16174.3222218292,1.69993321863876,16174.3484388473,16618.0892491188,658.687663864801
1,3,2,2,high,49,4,15959.401585254,16178.3822610554,3.71602393543435,16182.114641969,high,h048.png,16183.1223225008,1.51652831970023,16183.1480078064,0,0,49,16187.229194014,16194.2371351363,2.08323015482165,16194.2472795304,16618.0892491188,658.687663864801
1,3,2,2,high,48,2,15959.401585254,16198.2810901268,3.71599072028039,16202.013488593,high,h019.png,16203.0214453777,1.9165192462915,16203.0468293165,0,0,48,16207.1301807201,16214.1379266021,1.79989922036293,16214.162808803,16618.0892491188,658.687663864801
1,3,2,2,high,48,2,15959.401585254,16218.1965659311,1.51604251431672,16219.7291274487,high,h029.png,16220.7365808753,1.73318563841531,16220.7624722228,0,0,48,16224.8435601352,16231.8507880768,1.64994117137212,16231.8617371958,16618.0892491188,658.687663864801
1,3,2,2,high,49,4,15959.401585254,16235.8955488723,3.01601861560812,16238.9280084491,high,h041.png,16239.9355339768,1.61649567163295,16239.9613656451,0,0,49,16244.0423612032,16251.0490928077,1.43327170076918,16251.0606373691,16618.0892491188,658.687663864801
1,3,2,2,high,48,2,15959.401585254,16255.0944625478,0.716003952333267,16255.8270314105,high,h033.png,16256.8341732087,1.64996466501725,16256.8435944305,0,0,48,16260.9256779875,16267.9323347904,1.69989379252002,16267.9429906439,16618.0892491188,658.687663864801
1,3,2,2,high,49,4,15959.401585254,16271.9767572234,0.116039975922831,16272.1093972152,high,h027.png,16273.1165708783,1.23328784927617,16273.126049079,0,0,49,16277.2091328711,16284.2160499945,2.0666133964005,16284.2420115529,16618.0892491188,658.687663864801
1,3,2,2,high,50,6,15959.401585254,16288.2757697612,2.21607510837384,16290.5083371387,high,h010.png,16291.5153990045,1.89987953430682,16291.5249728,0,0,50,16295.607301825,16302.6180311299,1.79986816554265,16302.641006835,16618.0892491188,658.687663864801
1,3,2,2,high,49,4,15959.401585254,16306.6749249081,2.71584975840597,16309.4072212985,high,h022.png,16310.4149180328,1.13321221053775,16310.4405820051,0,0,49,16314.5224430475,16321.5291789727,2.24987706342472,16321.5398680413,16618.0892491188,658.687663864801
1,3,2,2,low,50,5,15959.401585254,16325.5736478529,1.7160209649719,16327.3061791798,low,l036.png,16328.313482193,2.0998031664567,16328.3395582493,0,0,50,16332.4211495198,16339.4320276177,1.63327661553194,16339.4554764363,16618.0892491188,658.687663864801
1,3,2,2,low,50,5,15959.401585254,16343.4892516572,1.11604429659383,16344.6218784169,low,l040.png,16345.6292413794,2.23310503090761,16345.6552369631,0,0,50,16349.7375125198,16356.7477133527,2.46655463528259,16356.7711308464,16618.0892491188,658.687663864801
1,3,2,2,high,48,2,15959.401585254,16360.8049422529,1.21600894810945,16362.0374745249,high,h016.png,16363.0449673776,2.01643853076712,16363.0708976112,0,0,48,16367.152432983,16374.1591508154,2.33322711685287,16374.1701155968,16618.0892491188,658.687663864801
1,3,2,2,high,50,6,15959.401585254,16378.2039550877,1.51595988149529,16379.7364423438,high,h013.png,16380.743784243,1.34979256731276,16380.769884333,0,0,50,16384.8526756697,16391.8649239602,1.46661377446071,16391.8857468913,16618.0892491188,658.687663864801
1,3,2,2,low,49,3,15959.401585254,16395.9195364245,3.01603022741256,16398.9520108535,low,l010.png,16399.9593073857,1.4833088450323,16399.968589536,0,0,49,16404.0505626458,16411.0576812204,1.31657876352619,16411.0679784582,16618.0892491188,658.687663864801
1,3,2,2,low,50,5,15959.401585254,16415.1018357719,4.01596055660048,16419.1342051546,low,l055.png,16420.1420004542,1.01656734075368,16420.1675099625,0,0,50,16424.2496345658,16431.2602855585,1.4999536878131,16431.2834543436,16618.0892491188,658.687663864801
1,3,2,2,low,48,1,15959.401585254,16435.3172211932,0.716079564062966,16436.0498686381,low,l022.png,16437.0570752464,1.233315933634,16437.0664267974,0,0,48,16441.150087129,16448.1571422438,1.81658105888346,16448.1824602924,16618.0892491188,658.687663864801
1,3,2,2,high,48,2,15959.401585254,16452.2162803402,2.01597621903056,16454.2487744823,high,h026.png,16455.2561933435,1.78316418358372,16455.2821443703,0,0,48,16459.3635023247,16466.3705004606,1.78328084168606,16466.3813955712,16618.0892491188,658.687663864801
1,3,2,2,low,49,3,15959.401585254,16470.4151891549,3.01598675066271,16473.4476495418,low,l017.png,16474.4549765887,1.13316738358117,16474.4810615563,0,0,49,16478.5633287417,16485.5701159749,1.84991773173169,16485.5802881833,16618.0892491188,658.687663864801
1,3,2,2,low,49,3,15959.401585254,16489.614087708,0.716013403802208,16490.3466830348,low,l001.png,16491.3539517527,1.1499008001083,16491.3800296992,0,0,49,16495.4624367663,16502.4726610928,1.69994321018748,16502.4959643588,16618.0892491188,658.687663864801
1,3,2,2,low,48,1,15959.401585254,16506.5297471409,0.516045754819061,16507.0623534854,low,l026.png,16508.069839317,2.16641305231315,16508.0957663101,0,0,48,16512.1772144584,16519.1839717169,1.83327153874416,16519.1949713337,16618.0892491188,658.687663864801
1,3,2,2,low,48,1,15959.401585254,16523.2287519554,4.0161109699402,16527.2612015406,low,l039.png,16528.2687837772,1.58315332790153,16528.2945819603,0,0,48,16532.3754646408,16539.3825084138,1.6500157029368,16539.3937691612,16618.0892491188,658.687663864801
1,3,2,2,high,50,6,15959.401585254,16543.4275073863,3.01619900359947,16546.4600728195,high,h053.png,16547.467757672,2.56647905055434,16547.493413543,0,0,50,16551.5757714625,16558.58587346,1.89987683388608,16558.6093779072,16618.0892491188,658.687663864801
1,3,2,2,low,50,5,15959.401585254,16562.6432101069,0.116020532906987,16562.7757796177,low,l049.png,16563.783682664,1.69993267855534,16563.809073624,0,0,50,16567.8912373833,16574.9014509081,1.34996161354502,16574.9250595915,16618.0892491188,658.687663864801
1,3,2,2,low,49,3,15959.401585254,16578.958922576,3.01600565359695,16581.9913035706,low,l042.png,16582.9989219927,2.08317263589925,16583.0246718383,0,0,49,16587.1070959181,16594.1139214972,3.06653778466716,16594.1239354611,16618.0892491188,658.687663864801
1,3,2,2,low,50,5,15959.401585254,16598.1577981755,3.7159931506576,16601.8901553254,low,l046.png,16602.8975323301,2.61647028769585,16602.9235203527,0,0,50,16607.0061005166,16614.0166634757,1.44993004564458,16614.0394830966,16618.0892491188,658.687663864801
