,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,28,1,vicarious,1,high_cue,med_stim,5,0,med_stim,1.846877557176939
1,28,1,vicarious,1,low_cue,med_stim,2,1,med_stim,1.041777670947449
2,28,1,vicarious,1,high_cue,low_stim,4,2,low_stim,0.36286457829479457
3,28,1,vicarious,1,low_cue,med_stim,2,3,med_stim,-0.4758528152849895
4,28,1,vicarious,1,high_cue,high_stim,6,4,high_stim,-0.7084771293743516
5,28,1,vicarious,1,low_cue,low_stim,1,5,low_stim,-1.0610043488511285
6,28,1,vicarious,1,low_cue,high_stim,3,6,high_stim,-1.316863572906604
7,28,1,vicarious,1,high_cue,med_stim,5,7,med_stim,-1.2525600946734838
8,28,1,vicarious,1,high_cue,low_stim,4,8,low_stim,-0.11460179193414369
9,28,1,vicarious,1,low_cue,high_stim,3,9,high_stim,0.7914677669566617
10,28,1,vicarious,1,high_cue,high_stim,6,10,high_stim,1.0494953117308954
11,28,1,vicarious,1,low_cue,low_stim,1,11,low_stim,1.1848701537270157
