,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,28,1,vicarious,6,low_cue,med_stim,2,0,med_stim,-0.057840824928300255
1,28,1,vicarious,6,high_cue,low_stim,4,1,low_stim,-0.23406593837290351
2,28,1,vicarious,6,low_cue,high_stim,3,2,high_stim,-0.02461541494253219
3,28,1,vicarious,6,high_cue,med_stim,5,3,med_stim,-0.2513210698908507
4,28,1,vicarious,6,low_cue,med_stim,2,4,med_stim,0.04566766960734156
5,28,1,vicarious,6,low_cue,high_stim,3,5,high_stim,0.30621979159191065
6,28,1,vicarious,6,high_cue,high_stim,6,6,high_stim,0.417557503431396
7,28,1,vicarious,6,low_cue,low_stim,1,7,low_stim,0.6779741550667256
8,28,1,vicarious,6,low_cue,low_stim,1,8,low_stim,0.14962802444682896
9,28,1,vicarious,6,high_cue,low_stim,4,9,low_stim,-0.36205025797272417
10,28,1,vicarious,6,high_cue,med_stim,5,10,med_stim,-0.4458503240609593
11,28,1,vicarious,6,high_cue,high_stim,6,11,high_stim,-0.08422016725284064
