onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	onset_ttl1	onset_ttl2	onset_ttl3	onset_ttl4	stimulus_delivery_success
4.81	0.98	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h054.png	n/a	n/a	n/a	n/a	n/a
33.1	1.0	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l028.png	n/a	n/a	n/a	n/a	n/a
61.1	1.0	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l002.png	n/a	n/a	n/a	n/a	n/a
86.51	1.0	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l042.png	n/a	n/a	n/a	n/a	n/a
114.8	1.0	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h024.png	n/a	n/a	n/a	n/a	n/a
138.49	1.0	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h050.png	n/a	n/a	n/a	n/a	n/a
163.5	1.0	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h025.png	n/a	n/a	n/a	n/a	n/a
209.4	1.0	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h023.png	n/a	n/a	n/a	n/a	n/a
234.59	1.0	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l014.png	n/a	n/a	n/a	n/a	n/a
271.01	0.98	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l018.png	n/a	n/a	n/a	n/a	n/a
317.59	1.0	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l001.png	n/a	n/a	n/a	n/a	n/a
358.11	0.98	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h010.png	n/a	n/a	n/a	n/a	n/a
7.24	3.69	expectrating	1	high_cue	n/a	43.19	Strong	43.19	Strong	1.05	2.64	h054.png	n/a	n/a	n/a	n/a	n/a
34.9	2.49	expectrating	2	low_cue	n/a	81.08	Very Strong	81.08	Very Strong	1.05	1.44	l028.png	n/a	n/a	n/a	n/a	n/a
63.21	2.98	expectrating	3	low_cue	n/a	99.08	Strongest sensation of any kind	99.08	Strongest sensation of any kind	1.12	1.87	l002.png	n/a	n/a	n/a	n/a	n/a
89.61	3.08	expectrating	4	low_cue	n/a	91.16	Very Strong	91.16	Very Strong	1.28	1.8	l042.png	n/a	n/a	n/a	n/a	n/a
117.2	3.2	expectrating	5	high_cue	n/a	85.39	Very Strong	85.39	Very Strong	2.1	1.1	h024.png	n/a	n/a	n/a	n/a	n/a
140.61	2.48	expectrating	6	high_cue	n/a	124.25	Strongest sensation of any kind	124.25	Strongest sensation of any kind	0.32	2.17	h050.png	n/a	n/a	n/a	n/a	n/a
165.6	2.6	expectrating	7	high_cue	n/a	137.15	Strongest sensation of any kind	137.15	Strongest sensation of any kind	0.4	2.2	h025.png	n/a	n/a	n/a	n/a	n/a
211.5	2.17	expectrating	8	high_cue	n/a	87.69	Very Strong	87.69	Very Strong	0.6	1.57	h023.png	n/a	n/a	n/a	n/a	n/a
237.69	2.45	expectrating	9	low_cue	n/a	75.35	Very Strong	75.35	Very Strong	1.12	1.33	l014.png	n/a	n/a	n/a	n/a	n/a
274.11	1.95	expectrating	10	low_cue	n/a	121.04	Strongest sensation of any kind	121.04	Strongest sensation of any kind	0.48	1.47	l018.png	n/a	n/a	n/a	n/a	n/a
320.01	2.13	expectrating	11	low_cue	n/a	78.1	Very Strong	78.1	Very Strong	0.97	1.17	l001.png	n/a	n/a	n/a	n/a	n/a
361.21	2.35	expectrating	12	high_cue	n/a	109.67	Strongest sensation of any kind	109.67	Strongest sensation of any kind	0.53	1.82	h010.png	n/a	n/a	n/a	n/a	n/a
15.87	27.78	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	15.87	19.37	24.37	27.77	success
44.22	56.13	stimulus	2	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	44.22	47.72	52.72	56.12	success
69.86	82.23	stimulus	3	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	69.86	73.62	78.62	82.23	success
98.84	111.66	stimulus	4	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	98.84	102.85	107.85	111.66	success
122.64	135.01	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	122.64	126.4	131.4	135.01	success
145.95	158.77	stimulus	6	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	145.95	149.96	154.96	158.77	success
176.42	188.33	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	176.42	179.92	184.92	188.32	success
216.45	229.27	stimulus	8	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	216.45	220.46	225.46	229.27	success
250.52	262.42	stimulus	9	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	250.52	254.02	259.02	262.42	success
283.43	295.79	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	283.43	287.19	292.19	295.8	success
325.41	338.23	stimulus	11	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	325.41	329.42	334.42	338.23	success
375.52	387.88	stimulus	12	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	375.52	379.28	384.28	387.89	success
27.2	1.91	outcomerating	1	high_cue	low_stim	84.65	Very Strong	84.65	Very Strong	0.5	1.41	task-pain_scale.png	n/a	n/a	n/a	n/a	success
56.11	2.18	outcomerating	2	low_cue	low_stim	69.88	Very Strong	69.88	Very Strong	0.57	1.62	task-pain_scale.png	n/a	n/a	n/a	n/a	success
81.4	2.07	outcomerating	3	low_cue	med_stim	115.23	Strongest sensation of any kind	115.23	Strongest sensation of any kind	0.42	1.65	task-pain_scale.png	n/a	n/a	n/a	n/a	success
110.11	2.41	outcomerating	4	low_cue	high_stim	127.1	Strongest sensation of any kind	127.1	Strongest sensation of any kind	0.6	1.81	task-pain_scale.png	n/a	n/a	n/a	n/a	success
133.91	1.97	outcomerating	5	high_cue	med_stim	144.52	Strongest sensation of any kind	144.52	Strongest sensation of any kind	0.4	1.57	task-pain_scale.png	n/a	n/a	n/a	n/a	success
157.6	1.46	outcomerating	6	high_cue	high_stim	134.35	Strongest sensation of any kind	134.35	Strongest sensation of any kind	0.4	1.06	task-pain_scale.png	n/a	n/a	n/a	n/a	success
197.6	2.56	outcomerating	7	high_cue	low_stim	78.51	Very Strong	78.51	Very Strong	0.45	2.11	task-pain_scale.png	n/a	n/a	n/a	n/a	success
229.71	2.3	outcomerating	8	high_cue	high_stim	102.75	Strongest sensation of any kind	102.75	Strongest sensation of any kind	0.48	1.82	task-pain_scale.png	n/a	n/a	n/a	n/a	success
265.1	2.22	outcomerating	9	low_cue	low_stim	99.99	Strongest sensation of any kind	99.99	Strongest sensation of any kind	0.42	1.8	task-pain_scale.png	n/a	n/a	n/a	n/a	success
296.6	1.69	outcomerating	10	low_cue	med_stim	134.35	Strongest sensation of any kind	134.35	Strongest sensation of any kind	0.6	1.09	task-pain_scale.png	n/a	n/a	n/a	n/a	success
337.1	1.67	outcomerating	11	low_cue	high_stim	130.28	Strongest sensation of any kind	130.28	Strongest sensation of any kind	0.6	1.07	task-pain_scale.png	n/a	n/a	n/a	n/a	success
394.1	2.43	outcomerating	12	high_cue	med_stim	97.89	Very Strong	97.89	Very Strong	0.42	2.02	task-pain_scale.png	n/a	n/a	n/a	n/a	success
