,src_subject_id,session_id,param_task_name,param_run_num,param_counterbalance_ver,param_counterbalance_block_num,param_cue_type,param_stimulus_type,param_cond_type,param_trigger_onset,param_start_biopac,ITI_onset,ITI_biopac,ITI_duration,event01_cue_onset,event01_cue_biopac,event01_cue_type,event01_cue_filename,ISI01_onset,ISI01_biopac,ISI01_duration,event02_expect_displayonset,event02_expect_biopac,event02_expect_responseonset,event02_expect_RT,event02_expect_angle,event02_expect_angle_label,ISI02_onset,ISI02_biopac,ISI02_duration,event03_stimulus_type,event03_stimulus_displayonset,event03_stimulus_biopac,event03_stimulus_C_stim_match,event03_stimulusC_response,event03_stimulusC_responsekeyname,event03_stimulusC_reseponseonset,event03_stimulusC_RT,ISI03_onset,ISI03_biopac,ISI03_duration,event04_actual_displayonset,event04_actual_biopac,event04_actual_responseonset,event04_actual_RT,event04_actual_angle,event04_actual_angle_label,param_end_instruct_onset,param_end_biopac,param_experiment_duration,event03_stimulus_P_trigger,event03_stimulus_P_delay_between_medoc,event03_stimulus_V_patientid,event03_stimulus_V_filename,event03_stimulus_C_stim_num,event03_stimulus_C_stim_filename,delay_between_medoc
0,90,4,pain,2,4,2,low_cue,low_stim,1,1642115725.8647,1642115725.86697,1642115728.6532,1642115728.6639,11.3945317268372,1642115740.05746,1642115740.06311,low_cue,l034.png,1642115741.05783,1642115741.0641,0.788773536682129,1642115741.89147,1642115741.89284,1642115743.2618,1.37032580375671,19.2357271422572,FIX,1642115745.90964,1642115745.91317,0.536964416503906,low_stim,1642115746.49404,1642115746.49571,,0,,0,0,1642115755.4632,1642115755.465,5.68340373039246,1642115761.16533,1642115761.16617,1642115763.19961,2.03428745269775,35.6470207499068,FIX,1642116124.38411,1642116124.39704,398.519412279129,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0394468307495117
1,90,4,pain,2,4,2,low_cue,med_stim,2,1642115725.8647,1642115725.86697,1642115765.20017,1642115765.20146,1.2475597858429,1642115766.4673,1642115766.46892,low_cue,l003.png,1642115767.46768,1642115767.47013,1.97892689704895,1642115769.46842,1642115769.46923,1642115770.83584,1.3674168586731,43.8639719603119,FIX,1642115773.48659,1642115773.4885,0.560014486312866,med_stim,1642115774.10524,1642115774.10612,,0,,0,0,1642115783.05682,1642115783.06337,6.48977828025818,1642115789.55925,1642115789.56251,1642115791.17847,1.61922287940979,53.8263709542279,FIX,1642116124.38411,1642116124.39704,398.519412279129,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0580689907073975
2,90,4,pain,2,4,2,high_cue,med_stim,5,1642115725.8647,1642115725.86697,1642115793.59409,1642115793.60352,4.45364284515381,1642115798.06242,1642115798.06397,high_cue,h040.png,1642115799.06279,1642115799.06493,1.98380947113037,1642115801.06354,1642115801.06445,1642115802.48098,1.41744256019592,93.7982952203921,FIX,1642115805.08171,1642115805.08364,4.86489772796631,med_stim,1642115809.9868,1642115809.98792,,0,,0,0,1642115818.95354,1642115818.96312,2.79305863380432,1642115821.77126,1642115821.77224,1642115823.37197,1.60071134567261,74.5007246234992,FIX,1642116124.38411,1642116124.39704,398.519412279129,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0391378402709961
3,90,4,pain,2,4,2,low_cue,high_stim,3,1642115725.8647,1642115725.86697,1642115825.78943,1642115825.79648,9.05830883979797,1642115834.85948,1642115834.86313,low_cue,l049.png,1642115835.85985,1642115835.86358,0.886754035949707,1642115836.76019,1642115836.76239,1642115838.27848,1.51829266548157,53.130102354156,FIX,1642115840.77835,1642115840.77992,3.36825323104858,high_stim,1642115844.18708,1642115844.18845,,0,,0,0,1642115853.1663,1642115853.16829,3.18031024932861,1642115856.3675,1642115856.36831,1642115858.55187,2.18437314033508,50.1944289077348,FIX,1642116124.38411,1642116124.39704,398.519412279129,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0395619869232178
4,90,4,pain,2,4,2,high_cue,med_stim,5,1642115725.8647,1642115725.86697,1642115860.40234,1642115860.40478,10.5459325313568,1642115870.95627,1642115870.96352,high_cue,h047.png,1642115871.95664,1642115871.96496,0.689959049224854,1642115872.67358,1642115872.6745,1642115874.12838,1.45480394363403,87.6721849109588,FIX,1642115876.69174,1642115876.7009,2.45486116409302,med_stim,1642115879.19249,1642115879.19444,,0,,0,0,1642115888.16269,1642115888.16509,4.18391466140747,1642115892.36425,1642115892.36487,1642115893.99839,1.63413596153259,68.8801438465753,FIX,1642116124.38411,1642116124.39704,398.519412279129,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0447139739990234
5,90,4,pain,2,4,2,low_cue,high_stim,3,1642115725.8647,1642115725.86697,1642115896.39909,1642115896.40104,0.848413228988647,1642115897.26608,1642115897.26782,low_cue,l004.png,1642115898.24978,1642115898.26296,2.09681916236877,1642115900.36724,1642115900.36816,1642115901.4012,1.03396058082581,32.7352262721076,FIX,1642115904.3854,1642115904.38711,2.16119909286499,high_stim,1642115906.5955,1642115906.59674,,0,,0,0,1642115915.55624,1642115915.56309,4.79036641120911,1642115920.35803,1642115920.36248,1642115921.8292,1.47116923332214,55.7995158697315,FIX,1642116124.38411,1642116124.39704,398.519412279129,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0482680797576904
6,90,4,pain,2,4,2,low_cue,low_stim,1,1642115725.8647,1642115725.86697,1642115924.37619,1642115924.37971,1.27113437652588,1642115925.66,1642115925.66284,low_cue,l038.png,1642115926.66038,1642115926.66334,1.9862265586853,1642115928.66112,1642115928.66252,1642115930.79547,2.13434386253357,19.0180918370199,FIX,1642115932.67929,1642115932.68095,9.36731481552124,low_stim,1642115942.08736,1642115942.08814,,0,,0,0,1642115951.05281,1642115951.06346,5.89379668235779,1642115956.97168,1642115956.97228,1642115958.07229,1.10061311721802,11.5806191822281,FIX,1642116124.38411,1642116124.39704,398.519412279129,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0402159690856934
7,90,4,pain,2,4,2,high_cue,high_stim,6,1642115725.8647,1642115725.86697,1642115961.00652,1642115961.00801,1.64080500602722,1642115962.65713,1642115962.66382,high_cue,h015.png,1642115963.65751,1642115963.66337,0.689095020294189,1642115964.35777,1642115964.36258,1642115965.71176,1.3539879322052,80.4997586846627,FIX,1642115968.37593,1642115968.37999,0.770669937133789,high_stim,1642115969.19626,1642115969.19719,,0,,0,0,1642115978.16292,1642115978.1643,3.18368577957153,1642115981.36411,1642115981.36497,1642115983.04824,1.68412828445435,65.4206858843038,FIX,1642116124.38411,1642116124.39704,398.519412279129,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.048753023147583
8,90,4,pain,2,4,2,high_cue,high_stim,6,1642115725.8647,1642115725.86697,1642115985.38228,1642115985.39658,4.66515970230103,1642115990.05068,1642115990.06321,high_cue,h039.png,1642115991.05106,1642115991.06298,1.99554586410522,1642115993.06848,1642115993.06934,1642115994.41176,1.34328579902649,96.4935253125392,FIX,1642115997.08664,1642115997.08824,6.25996232032776,high_stim,1642116003.39487,1642116003.39556,,0,,0,0,1642116012.359,1642116012.36301,3.9876012802124,1642116016.36049,1642116016.36235,1642116017.8786,1.51810240745544,105.2754869139,FIX,1642116124.38411,1642116124.39704,398.519412279129,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0477330684661865
9,90,4,pain,2,4,2,high_cue,low_stim,4,1642115725.8647,1642115725.86697,1642116020.39533,1642116020.39684,3.85212302207947,1642116024.26344,1642116024.26496,high_cue,h028.png,1642116025.26382,1642116025.26566,1.78278708457947,1642116027.06449,1642116027.06546,1642116029.14871,2.08421945571899,89.5185341941616,FIX,1642116031.08265,1642116031.084,14.6639521121979,low_stim,1642116045.78883,1642116045.78974,,0,,0,0,1642116054.75815,1642116054.76395,2.18845438957214,1642116056.95897,1642116056.96238,1642116058.74509,1.78611969947815,61.574007756909,FIX,1642116124.38411,1642116124.39704,398.519412279129,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0416419506072998
