param_fmriSession,param_runNum,param_counterbalanceVer,param_counterbalanceBlockNum,param_cue_type,param_administer_type,param_cond_type,param_triggerOnset,p1_fixation_onset,p1_fixation_duration,p2_cue_onset,p2_cue_type,p2_cue_filename,p3_expect_onset,p3_expect_responseonset,p3_expect_RT,p4_fixation_onset,p4_fixation_duration,p5_administer_type,p5_administer_onset,p6_actual_onset,p6_actual_responseonset,p6_actual_RT,param_end_instruct_onset,param_experimentDuration
1,3,1,2,low,49,3,7520.45127809482,7760.94424660875,1.61598205193422,7762.57672444033,low,l051.png,7763.58392483762,2.26661399049317,7763.59329502159,0,0,49,7767.67484767611,7774.69258861898,2.4165520563829,7774.70936686246,8179.75240128011,659.301123185285
1,3,1,2,high,48,2,7520.45127809482,7778.74319285124,2.51596366208105,7781.27564473179,high,h029.png,7782.2837848749,2.5997997909335,7782.30899814724,0,0,48,7786.39080545128,7793.39797263341,2.14986596470135,7793.40828418346,8179.75240128011,659.301123185285
1,3,1,2,low,50,5,7520.45127809482,7797.44213744647,1.11596598444248,7798.57464322739,low,l040.png,7799.5821512024,1.38315165364202,7799.60800177363,0,0,50,7803.68947773626,7810.70034530258,1.48329615306375,7810.72391050919,8179.75240128011,659.301123185285
1,3,1,2,low,50,5,7520.45127809482,7814.75772353596,2.1160961446385,7816.89023174726,low,l036.png,7817.89773999231,2.01644879235937,7817.92361675761,0,0,50,7822.00474517631,7829.01624248035,1.83324399447065,7829.03954196573,8179.75240128011,659.301123185285
1,3,1,2,high,49,4,7520.45127809482,7833.07330530478,0.516056286453932,7833.60591515986,high,h048.png,7834.61419194416,1.68321573458616,7834.63924805212,0,0,49,7838.72163621629,7845.72884390471,2.18323882316872,7845.75520971589,8179.75240128011,659.301123185285
1,3,1,2,high,50,6,7520.45127809482,7849.78902409287,0.416013322787876,7850.22162500955,high,h013.png,7851.22902658806,1.88318824432008,7851.25502379204,0,0,50,7855.33659291912,7862.34680455366,2.73325638939423,7862.37091092425,8179.75240128011,659.301123185285
1,3,1,2,high,49,4,7520.45127809482,7866.404704508,3.01604561979821,7869.43713194976,high,h041.png,7870.44510439685,3.2330980098186,7870.47051831033,0,0,49,7874.55210147959,7881.55890464523,2.14991295199343,7881.56978247315,8179.75240128011,659.301123185285
1,3,1,2,low,49,3,7520.45127809482,7885.60358658853,2.21602542066466,7887.83611291964,low,l017.png,7888.8434626501,1.96660418797183,7888.85267647981,0,0,49,7892.93399122742,7899.94084219048,2.2998998954663,7899.95205406023,8179.75240128011,659.301123185285
1,3,1,2,high,50,6,7520.45127809482,7903.98584035285,0.116033764958956,7904.11846603237,high,h023.png,7905.12597265718,1.56651955683992,7905.15184051109,0,0,50,7909.23332592518,7916.24366096887,2.99991952751316,7916.2677476264,8179.75240128011,659.301123185285
1,3,1,2,high,49,4,7520.45127809482,7920.30149692328,2.5160940923206,7922.83406384169,high,h022.png,7923.84140304051,2.3498160609588,7923.86740456517,0,0,49,7927.94867286557,7934.95562131376,2.33322900714484,7934.96666872799,8179.75240128011,659.301123185285
1,3,1,2,high,49,4,7520.45127809482,7939.00046663241,1.21605485523196,7940.23303995081,high,h027.png,7941.2404987782,3.03310281656377,7941.26640011731,0,0,49,7945.34883823923,7952.35545669622,2.34985602716006,7952.36568561344,8179.75240128011,659.301123185285
1,3,1,2,low,48,1,7520.45127809482,7956.39951646297,3.11597516586608,7959.53189478411,low,l022.png,7960.53940951017,2.0998690566812,7960.54858445385,0,0,48,7964.63020785935,7971.63710013883,2.79986006428589,7971.64788264195,8179.75240128011,659.301123185285
1,3,1,2,low,50,5,7520.45127809482,7975.68168378687,3.01602239619569,7978.71412095015,low,l046.png,7979.72189140589,1.81653920238841,7979.74747733606,0,0,50,7983.82966701943,7990.84044331159,1.61662961241746,7990.86340767497,8179.75240128011,659.301123185285
1,3,1,2,low,48,1,7520.45127809482,7994.89721125027,4.01603103753587,7998.92962140935,low,l039.png,7999.93760924883,2.14977955129325,7999.96296051258,0,0,48,8004.04421801131,8011.05093665384,2.34988843218798,8011.06224897917,8179.75240128011,659.301123185285
1,3,1,2,low,50,5,7520.45127809482,8015.09608090887,3.01597459877848,8018.12849808905,low,l047.png,8019.13601038473,1.44987279676207,8019.16186095596,0,0,50,8023.24370822621,8030.25536242459,1.63327229486185,8030.27779426534,8179.75240128011,659.301123185285
1,3,1,2,high,49,4,7520.45127809482,8034.31157920775,3.11604645692842,8037.444042052,high,h018.png,8038.45162860921,1.64981857234852,8038.47737818477,0,0,49,8042.55970207897,8049.56664134574,2.48323188309132,8049.57665746994,8179.75240128011,659.301123185285
1,3,1,2,high,48,2,7520.45127809482,8053.61047454734,3.01602455653028,8056.64292629287,high,h033.png,8057.65159679828,1.89989870728277,8057.67619680546,0,0,48,8061.75662527554,8068.76354185879,2.29988450307792,8068.7755403606,8179.75240128011,659.301123185285
1,3,1,2,low,49,3,7520.45127809482,8072.80933907514,1.5160352231851,8074.34190518343,low,l010.png,8075.34910909126,1.41657609011145,8075.35852194185,0,0,49,8079.44115233361,8086.45152518316,2.36657486142121,8086.47451655073,8179.75240128011,659.301123185285
1,3,1,2,high,50,6,7520.45127809482,8090.50828880117,1.51605844678943,8092.04087489256,high,h044.png,8093.04835640346,1.91645740669537,8093.07426557379,0,0,50,8097.15550876029,8104.16625588793,2.39988561025075,8104.19016188742,8179.75240128011,659.301123185285
1,3,1,2,low,48,1,7520.45127809482,8108.22399003653,0.715973167556513,8108.95652973472,low,l026.png,8109.96388243564,2.6165718234497,8109.97312002904,0,0,48,8114.05420065031,8121.06083206931,2.56655844287343,8121.07249247866,8179.75240128011,659.301123185285
1,3,1,2,high,50,6,7520.45127809482,8125.10627039998,1.41606436070742,8126.5388534939,high,h032.png,8127.54621564628,1.93318191183698,8127.5721950275,0,0,50,8131.65402690535,8138.66418183109,2.3832261852076,8138.68816425245,8179.75240128011,659.301123185285
1,3,1,2,high,49,4,7520.45127809482,8142.72193866322,4.01604372950533,8146.75432856916,high,h049.png,8147.76258969104,2.18318049411664,8147.78768009432,0,0,49,8151.86932618334,8158.87653279159,2.06657613061907,8158.88694614743,8179.75240128011,659.301123185285
1,3,1,2,low,50,5,7520.45127809482,8162.92078050751,0.616010406334681,8163.55335123351,low,l055.png,8164.56058025524,1.36661698795797,8164.56995286959,0,0,50,8168.65340229843,8175.66360205113,1.96659797700795,8175.68597448266,8179.75240128011,659.301123185285
