onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	onset_ttl1	onset_ttl2	onset_ttl3	onset_ttl4	stimulus_delivery_success
3.4	0.98	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l027.png	n/a	n/a	n/a	n/a	n/a
41.6	1.0	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h036.png	n/a	n/a	n/a	n/a	n/a
78.4	1.0	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l032.png	n/a	n/a	n/a	n/a	n/a
105.9	1.0	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l023.png	n/a	n/a	n/a	n/a	n/a
137.09	1.0	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h027.png	n/a	n/a	n/a	n/a	n/a
169.0	0.98	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h042.png	n/a	n/a	n/a	n/a	n/a
194.4	1.0	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h011.png	n/a	n/a	n/a	n/a	n/a
234.8	1.0	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l039.png	n/a	n/a	n/a	n/a	n/a
271.8	1.0	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l053.png	n/a	n/a	n/a	n/a	n/a
299.89	1.0	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l004.png	n/a	n/a	n/a	n/a	n/a
337.89	1.0	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h026.png	n/a	n/a	n/a	n/a	n/a
362.6	1.0	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h028.png	n/a	n/a	n/a	n/a	n/a
6.11	2.17	expectrating	1	low_cue	n/a	26.88	Moderate	26.88	Moderate	0.32	1.85	l027.png	n/a	n/a	n/a	n/a	n/a
44.7	2.19	expectrating	2	high_cue	n/a	116.36	Strongest sensation of any kind	116.36	Strongest sensation of any kind	0.33	1.85	h036.png	n/a	n/a	n/a	n/a	n/a
81.5	1.42	expectrating	3	low_cue	n/a	13.03	Moderate	13.03	Moderate	0.38	1.04	l032.png	n/a	n/a	n/a	n/a	n/a
107.4	2.37	expectrating	4	low_cue	n/a	6.21	Weak	6.21	Weak	0.7	1.67	l023.png	n/a	n/a	n/a	n/a	n/a
140.19	1.93	expectrating	5	high_cue	n/a	77.97	Very Strong	77.97	Very Strong	0.4	1.53	h027.png	n/a	n/a	n/a	n/a	n/a
171.01	1.87	expectrating	6	high_cue	n/a	52.49	Strong	52.49	Strong	0.42	1.46	h042.png	n/a	n/a	n/a	n/a	n/a
196.4	1.92	expectrating	7	high_cue	n/a	46.46	Strong	46.46	Strong	0.62	1.3	h011.png	n/a	n/a	n/a	n/a	n/a
237.3	3.48	expectrating	8	low_cue	n/a	8.82	Weak	8.82	Weak	0.78	2.7	l039.png	n/a	n/a	n/a	n/a	n/a
274.9	1.83	expectrating	9	low_cue	n/a	19.31	Moderate	19.31	Moderate	0.32	1.52	l053.png	n/a	n/a	n/a	n/a	n/a
301.81	1.85	expectrating	10	low_cue	n/a	6.9	Weak	6.9	Weak	0.4	1.45	l004.png	n/a	n/a	n/a	n/a	n/a
340.61	2.15	expectrating	11	high_cue	n/a	91.61	Very Strong	91.61	Very Strong	0.28	1.87	h026.png	n/a	n/a	n/a	n/a	n/a
364.8	1.88	expectrating	12	high_cue	n/a	84.95	Very Strong	84.95	Very Strong	0.35	1.53	h028.png	n/a	n/a	n/a	n/a	n/a
16.53	29.35	stimulus	1	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	16.53	20.54	25.54	29.35	success
53.22	65.58	stimulus	2	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	53.22	56.98	61.98	65.59	success
86.02	97.93	stimulus	3	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	86.02	89.52	94.52	97.92	success
112.22	124.13	stimulus	4	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	112.22	115.72	120.72	124.12	success
147.92	159.82	stimulus	5	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	147.92	151.42	156.42	159.82	success
175.53	187.89	stimulus	6	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	175.53	179.29	184.29	187.9	success
207.42	219.32	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	207.42	210.92	215.92	219.32	success
249.32	262.14	stimulus	8	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	249.32	253.33	258.33	262.14	success
284.62	296.98	stimulus	9	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	284.62	288.38	293.38	296.99	success
