,index,nifti_name,sub,ses,run,task,ev,num,onset,dur,mod,regressor,cue_type,stim_type,expect_rating,actual_rating,cue_con,stim_lin,stim_quad
0,0,sub-0036_ses-01_run-01-vicarious_ev-cue-0000,36,1,1,vicarious,cue,0,5.705000162124634,1,1,True,high_cue,high_stim,26.984025643340704,11.805792300589047,1,1,1
1,1,sub-0036_ses-01_run-01-vicarious_ev-cue-0001,36,1,1,vicarious,cue,1,32.31491994857788,1,1,True,low_cue,high_stim,26.984025643340704,11.805792300589047,1,1,1
2,2,sub-0036_ses-01_run-01-vicarious_ev-cue-0002,36,1,1,vicarious,cue,2,63.109740257263184,1,1,True,low_cue,high_stim,45.97653803576157,10.44942815776925,-1,1,1
3,3,sub-0036_ses-01_run-01-vicarious_ev-cue-0003,36,1,1,vicarious,cue,3,95.10501003265381,1,1,True,high_cue,high_stim,45.97653803576157,10.44942815776925,-1,1,1
4,4,sub-0036_ses-01_run-01-vicarious_ev-cue-0004,36,1,1,vicarious,cue,4,120.21437001228333,1,1,True,low_cue,low_stim,7.441405489743717,1.840195256392783,-1,1,1
5,5,sub-0036_ses-01_run-01-vicarious_ev-cue-0005,36,1,1,vicarious,cue,5,159.91251015663147,1,1,True,high_cue,low_stim,7.441405489743717,1.840195256392783,-1,1,1
6,6,sub-0036_ses-01_run-01-vicarious_ev-cue-0006,36,1,1,vicarious,cue,6,219.30132007598877,1,1,True,low_cue,med_stim,47.96093613416375,15.785620019731589,1,1,1
7,7,sub-0036_ses-01_run-01-vicarious_ev-cue-0007,36,1,1,vicarious,cue,7,252.51371002197266,1,1,True,high_cue,med_stim,47.96093613416375,15.785620019731589,1,1,1
8,8,sub-0036_ses-01_run-01-vicarious_ev-cue-0008,36,1,1,vicarious,cue,8,283.90875005722046,1,1,True,high_cue,med_stim,9.462322208025617,12.578935237493056,-1,-1,1
9,9,sub-0036_ses-01_run-01-vicarious_ev-cue-0009,36,1,1,vicarious,cue,9,311.90251994132996,1,1,True,low_cue,med_stim,9.462322208025617,12.578935237493056,-1,-1,1
10,10,sub-0036_ses-01_run-01-vicarious_ev-cue-0010,36,1,1,vicarious,cue,10,341.313490152359,1,1,True,high_cue,low_stim,2.570737110690527,9.688786560366804,1,-1,1
11,11,sub-0036_ses-01_run-01-vicarious_ev-cue-0011,36,1,1,vicarious,cue,11,371.6081202030182,1,1,True,low_cue,low_stim,2.570737110690527,9.688786560366804,1,-1,1
12,12,sub-0036_ses-01_run-01-vicarious_ev-stim-0000,36,1,1,vicarious,stim,0,16.899399995803833,5,1,True,high_cue,high_stim,28.30075576600638,44.18849931628812,-1,0,-2
13,13,sub-0036_ses-01_run-01-vicarious_ev-stim-0001,36,1,1,vicarious,stim,1,49.19933009147644,5,1,True,low_cue,high_stim,28.30075576600638,44.18849931628812,-1,0,-2
14,14,sub-0036_ses-01_run-01-vicarious_ev-stim-0002,36,1,1,vicarious,stim,2,74.09876012802124,5,1,True,low_cue,high_stim,19.824995079131,12.2550245737389,1,0,-2
15,15,sub-0036_ses-01_run-01-vicarious_ev-stim-0003,36,1,1,vicarious,stim,3,106.69972014427185,5,1,True,high_cue,high_stim,19.824995079131,12.2550245737389,1,0,-2
16,16,sub-0036_ses-01_run-01-vicarious_ev-stim-0004,36,1,1,vicarious,stim,4,142.40368008613586,5,1,True,low_cue,low_stim,6.009005957494525,10.40771131249006,1,0,-2
17,17,sub-0036_ses-01_run-01-vicarious_ev-stim-0005,36,1,1,vicarious,stim,5,190.99827003479004,5,1,True,high_cue,low_stim,6.009005957494525,10.40771131249006,1,0,-2
18,18,sub-0036_ses-01_run-01-vicarious_ev-stim-0006,36,1,1,vicarious,stim,6,232.498300075531,5,1,True,low_cue,med_stim,27.181111085477223,3.461253877954156,-1,0,-2
19,19,sub-0036_ses-01_run-01-vicarious_ev-stim-0007,36,1,1,vicarious,stim,7,264.0982401371002,5,1,True,high_cue,med_stim,27.181111085477223,3.461253877954156,-1,0,-2
20,20,sub-0036_ses-01_run-01-vicarious_ev-stim-0008,36,1,1,vicarious,stim,8,295.39856004714966,5,1,True,high_cue,med_stim,27.4075754378184,14.370001515179306,1,-1,1
21,21,sub-0036_ses-01_run-01-vicarious_ev-stim-0009,36,1,1,vicarious,stim,9,324.4985001087189,5,1,True,low_cue,med_stim,27.4075754378184,14.370001515179306,1,-1,1
22,22,sub-0036_ses-01_run-01-vicarious_ev-stim-0010,36,1,1,vicarious,stim,10,357.4984300136566,5,1,True,high_cue,low_stim,2.69141001577839,32.59578683089035,-1,-1,1
23,23,sub-0036_ses-01_run-01-vicarious_ev-stim-0011,36,1,1,vicarious,stim,11,382.2981901168823,5,1,True,low_cue,low_stim,2.69141001577839,32.59578683089035,-1,-1,1
24,24,sub-0036_ses-01_run-01-vicarious_ev-rating-0nan,36,1,1,vicarious,rating,,"[-1625749010.71942, -1625748995.1302798, -1625748983.7426996, -1625748960.5340397, -1625748953.5314298, -1625748937.1419897, -1625748921.5528398, -1625748903.4460897, -1625748895.8432498, -1625748870.03363, -1625748856.14511, -1625748810.64481, -1625748797.5399199, -1625748777.6324997, -1625748763.9440598, -1625748745.0370102, -1625748733.2492797, -1625748716.2429397, -1625748704.1550996, -1625748684.0475998, -1625748675.8445399, -1625748653.7362998, -1625748645.5499098, -1625748624.04189]","[1.75095987319946, 1.67346048355103, 1.9344983100891104, 1.2172968387603798, 1.3239536285400402, 1.50914621353149, 1.38732886314392, 1.58405041694641, 1.2506365776062, 1.88586497306824, 1.48417973518372, 1.50066757202148, 3.11838221549988, 1.7509663105011002, 1.98985505104065, 1.4339885711669902, 1.15068364143372, 1.75882053375244, 2.31780171394348, 1.41773247718811, 1.15702486038208, 1.7508664131164595, 1.20059061050415, 1.60594844818115]",1,False,,,,,,,
25,25,csf,36,1,1,vicarious,,,,,,False,,,,,,,
26,26,white_matter,36,1,1,vicarious,,,,,,False,,,,,,,
27,27,trans_x,36,1,1,vicarious,,,,,,False,,,,,,,
28,28,trans_y,36,1,1,vicarious,,,,,,False,,,,,,,
29,29,trans_z,36,1,1,vicarious,,,,,,False,,,,,,,
30,30,rot_x,36,1,1,vicarious,,,,,,False,,,,,,,
31,31,rot_y,36,1,1,vicarious,,,,,,False,,,,,,,
32,32,rot_z,36,1,1,vicarious,,,,,,False,,,,,,,
33,33,dummy,36,1,1,vicarious,,,,,,False,,,,,,,
34,34,intercept,36,1,1,vicarious,,,,,,False,,,,,,,
35,0,sub-0036_ses-01_run-02-pain_ev-cue-0000,36,1,2,pain,cue,0,4.783109903335571,1,1,True,high_cue,low_stim,26.984025643340704,11.805792300589047,1,-1,1
36,1,sub-0036_ses-01_run-02-pain_ev-cue-0001,36,1,2,pain,cue,1,33.0936598777771,1,1,True,low_cue,low_stim,26.984025643340704,11.805792300589047,1,-1,1
37,2,sub-0036_ses-01_run-02-pain_ev-cue-0002,36,1,2,pain,cue,2,61.08743977546692,1,1,True,low_cue,med_stim,45.97653803576157,10.44942815776925,-1,-1,1
38,3,sub-0036_ses-01_run-02-pain_ev-cue-0003,36,1,2,pain,cue,3,86.49690985679626,1,1,True,low_cue,high_stim,45.97653803576157,10.44942815776925,-1,-1,1
39,4,sub-0036_ses-01_run-02-pain_ev-cue-0004,36,1,2,pain,cue,4,114.79079985618591,1,1,True,high_cue,med_stim,7.441405489743717,1.840195256392783,-1,0,-2
40,5,sub-0036_ses-01_run-02-pain_ev-cue-0005,36,1,2,pain,cue,5,138.48295998573303,1,1,True,high_cue,high_stim,7.441405489743717,1.840195256392783,-1,0,-2
