,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,16,4,vicarious,-2,low_cue,low_stim,1,0,low_stim,-0.3508717010582555
1,16,4,vicarious,-2,low_cue,med_stim,2,1,med_stim,0.37919049764470436
2,16,4,vicarious,-2,high_cue,med_stim,5,2,med_stim,1.0279561091992662
3,16,4,vicarious,-2,low_cue,high_stim,3,3,high_stim,0.30762241571136073
4,16,4,vicarious,-2,high_cue,med_stim,5,4,med_stim,-0.5642498965108841
5,16,4,vicarious,-2,low_cue,high_stim,3,5,high_stim,-0.9638701068240274
6,16,4,vicarious,-2,low_cue,low_stim,1,6,low_stim,-0.9138177097335879
7,16,4,vicarious,-2,high_cue,high_stim,6,7,high_stim,-1.013900164858607
8,16,4,vicarious,-2,high_cue,high_stim,6,8,high_stim,-1.3847779462082432
9,16,4,vicarious,-2,high_cue,low_stim,4,9,low_stim,-0.01896974789811853
10,16,4,vicarious,-2,high_cue,low_stim,4,10,low_stim,0.20314686517701855
11,16,4,vicarious,-2,low_cue,med_stim,2,11,med_stim,1.2788318436491204
