,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,16,4,vicarious,3,low_cue,low_stim,1,0,low_stim,0.22146534421147088
1,16,4,vicarious,3,low_cue,med_stim,2,1,med_stim,-0.15169925957415573
2,16,4,vicarious,3,high_cue,med_stim,5,2,med_stim,-0.5627778631589491
3,16,4,vicarious,3,low_cue,high_stim,3,3,high_stim,-0.23465998275139394
4,16,4,vicarious,3,high_cue,med_stim,5,4,med_stim,-0.6540605747025235
5,16,4,vicarious,3,low_cue,high_stim,3,5,high_stim,-1.6728185438874446
6,16,4,vicarious,3,low_cue,low_stim,1,6,low_stim,2.5990356939496464
7,16,4,vicarious,3,high_cue,high_stim,6,7,high_stim,1.0628832116941591
8,16,4,vicarious,3,high_cue,high_stim,6,8,high_stim,0.0786471240002278
9,16,4,vicarious,3,high_cue,low_stim,4,9,low_stim,-0.9395283386575829
10,16,4,vicarious,3,high_cue,low_stim,4,10,low_stim,1.0119820578167082
11,16,4,vicarious,3,low_cue,med_stim,2,11,med_stim,-0.131164851802622
