,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,16,4,vicarious,3,low_cue,low_stim,1,0,low_stim,0.3282327043118877
1,16,4,vicarious,3,low_cue,med_stim,2,1,med_stim,-0.44923052001440833
2,16,4,vicarious,3,high_cue,med_stim,5,2,med_stim,0.13289482752400358
3,16,4,vicarious,3,low_cue,high_stim,3,3,high_stim,-0.19672069195178318
4,16,4,vicarious,3,high_cue,med_stim,5,4,med_stim,-0.5974520336641551
5,16,4,vicarious,3,low_cue,high_stim,3,5,high_stim,-1.6931198543301167
6,16,4,vicarious,3,low_cue,low_stim,1,6,low_stim,2.0842742417931945
7,16,4,vicarious,3,high_cue,high_stim,6,7,high_stim,0.740973803193657
8,16,4,vicarious,3,high_cue,high_stim,6,8,high_stim,-0.18019294471050648
9,16,4,vicarious,3,high_cue,low_stim,4,9,low_stim,-1.035084182732016
10,16,4,vicarious,3,high_cue,low_stim,4,10,low_stim,0.7123839752601341
11,16,4,vicarious,3,low_cue,med_stim,2,11,med_stim,-0.21584581033765923
