,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,43,4,vicarious,0,low_cue,high_stim,3,0,high_stim,1.2119590858321883
1,43,4,vicarious,0,high_cue,med_stim,5,1,med_stim,0.3214958696124214
2,43,4,vicarious,0,low_cue,low_stim,1,2,low_stim,-0.2114681780326383
3,43,4,vicarious,0,low_cue,low_stim,1,3,low_stim,-0.9435599433531899
4,43,4,vicarious,0,high_cue,low_stim,4,4,low_stim,-0.715133469631855
5,43,4,vicarious,0,high_cue,med_stim,5,5,med_stim,-0.7269869848753955
6,43,4,vicarious,0,high_cue,low_stim,4,6,low_stim,-0.6111961624043198
7,43,4,vicarious,0,low_cue,high_stim,3,7,high_stim,-0.27510219775639816
8,43,4,vicarious,0,low_cue,med_stim,2,8,med_stim,0.09660688875618402
9,43,4,vicarious,0,low_cue,med_stim,2,9,med_stim,0.48656873652134214
10,43,4,vicarious,0,high_cue,high_stim,6,10,high_stim,1.029002435953232
11,43,4,vicarious,0,high_cue,high_stim,6,11,high_stim,0.016626458124192712
