,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,43,4,vicarious,1,low_cue,high_stim,3,0,high_stim,0.9705730393728095
1,43,4,vicarious,1,high_cue,med_stim,5,1,med_stim,-1.8033359952843224
2,43,4,vicarious,1,low_cue,low_stim,1,2,low_stim,-1.2108111084951099
3,43,4,vicarious,1,high_cue,low_stim,4,3,low_stim,0.3927064254860977
4,43,4,vicarious,1,low_cue,med_stim,2,4,med_stim,0.28949647051532873
5,43,4,vicarious,1,high_cue,high_stim,6,5,high_stim,0.28098071105330347
6,43,4,vicarious,1,low_cue,low_stim,1,6,low_stim,0.19623958271500128
7,43,4,vicarious,1,low_cue,high_stim,3,7,high_stim,0.098449253562346
8,43,4,vicarious,1,high_cue,high_stim,6,8,high_stim,0.12416272547165577
9,43,4,vicarious,1,high_cue,med_stim,5,9,med_stim,0.06683272442948857
10,43,4,vicarious,1,high_cue,low_stim,4,10,low_stim,-0.13084564650062847
11,43,4,vicarious,1,low_cue,med_stim,2,11,med_stim,-0.28320074838512854
