onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	onset_ttl1	onset_ttl2	onset_ttl3	onset_ttl4	stimulus_delivery_success
14.18	1.17	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l034.png	n/a	n/a	n/a	n/a	n/a
40.59	1.0	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l003.png	n/a	n/a	n/a	n/a	n/a
72.19	1.0	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h040.png	n/a	n/a	n/a	n/a	n/a
108.99	1.0	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l049.png	n/a	n/a	n/a	n/a	n/a
145.1	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h047.png	n/a	n/a	n/a	n/a	n/a
171.39	1.0	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l004.png	n/a	n/a	n/a	n/a	n/a
199.79	1.0	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l038.png	n/a	n/a	n/a	n/a	n/a
236.78	1.0	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h015.png	n/a	n/a	n/a	n/a	n/a
264.19	1.0	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h039.png	n/a	n/a	n/a	n/a	n/a
298.39	1.0	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h028.png	n/a	n/a	n/a	n/a	n/a
335.99	1.0	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h009.png	n/a	n/a	n/a	n/a	n/a
366.98	1.0	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l007.png	n/a	n/a	n/a	n/a	n/a
16.04	1.35	expectrating	1	low_cue	n/a	6.29	Weak	6.29	Weak	0.05	1.3	l034.png	n/a	n/a	n/a	n/a	n/a
43.6	1.75	expectrating	2	low_cue	n/a	18.21	Moderate	18.21	Moderate	0.6	1.15	l003.png	n/a	n/a	n/a	n/a	n/a
75.21	2.19	expectrating	3	high_cue	n/a	43.04	Strong	43.04	Strong	0.52	1.67	h040.png	n/a	n/a	n/a	n/a	n/a
110.89	2.41	expectrating	4	low_cue	n/a	8.55	Weak	8.55	Weak	0.63	1.78	l049.png	n/a	n/a	n/a	n/a	n/a
146.8	1.25	expectrating	5	high_cue	n/a	26.04	Moderate	26.04	Moderate	0.48	0.77	h047.png	n/a	n/a	n/a	n/a	n/a
174.49	1.32	expectrating	6	low_cue	n/a	4.03	Weak	4.03	Weak	0.48	0.84	l004.png	n/a	n/a	n/a	n/a	n/a
202.79	1.78	expectrating	7	low_cue	n/a	7.61	Weak	7.61	Weak	0.45	1.33	l038.png	n/a	n/a	n/a	n/a	n/a
238.5	1.62	expectrating	8	high_cue	n/a	21.85	Moderate	21.85	Moderate	0.95	0.67	h015.png	n/a	n/a	n/a	n/a	n/a
267.2	1.47	expectrating	9	high_cue	n/a	42.55	Strong	42.55	Strong	0.45	1.02	h039.png	n/a	n/a	n/a	n/a	n/a
