,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,55,3,vicarious,4,high_cue,low_stim,4,0,low_stim,-0.2989567911152376
1,55,3,vicarious,4,low_cue,low_stim,1,1,low_stim,-0.6165892930716491
2,55,3,vicarious,4,low_cue,med_stim,2,2,med_stim,-0.4468541277660851
3,55,3,vicarious,4,low_cue,high_stim,3,3,high_stim,-0.23251365226736467
4,55,3,vicarious,4,high_cue,med_stim,5,4,med_stim,0.3526413541574503
5,55,3,vicarious,4,high_cue,high_stim,6,5,high_stim,0.6803570509274274
6,55,3,vicarious,4,high_cue,low_stim,4,6,low_stim,-1.0642836792141819
7,55,3,vicarious,4,high_cue,high_stim,6,7,high_stim,-0.4132371326252719
8,55,3,vicarious,4,low_cue,low_stim,1,8,low_stim,-0.144600122024805
9,55,3,vicarious,4,low_cue,med_stim,2,9,med_stim,1.3542958955049917
10,55,3,vicarious,4,low_cue,high_stim,3,10,high_stim,-0.6455276309606303
11,55,3,vicarious,4,high_cue,med_stim,5,11,med_stim,-0.5149971696804296
