,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,55,3,vicarious,3,high_cue,low_stim,4,0,low_stim,-0.6539898166075976
1,55,3,vicarious,3,low_cue,low_stim,1,1,low_stim,-1.0493092328091336
2,55,3,vicarious,3,low_cue,med_stim,2,2,med_stim,1.5331546206115532
3,55,3,vicarious,3,low_cue,high_stim,3,3,high_stim,1.1439307033885349
4,55,3,vicarious,3,high_cue,med_stim,5,4,med_stim,-1.1822372505846013
5,55,3,vicarious,3,high_cue,high_stim,6,5,high_stim,0.6403626370035398
6,55,3,vicarious,3,high_cue,low_stim,4,6,low_stim,0.9138106036078395
7,55,3,vicarious,3,high_cue,high_stim,6,7,high_stim,0.4605319268097609
8,55,3,vicarious,3,low_cue,low_stim,1,8,low_stim,0.30005630907961783
9,55,3,vicarious,3,low_cue,med_stim,2,9,med_stim,-0.0783153186916655
10,55,3,vicarious,3,low_cue,high_stim,3,10,high_stim,-0.2770750994883316
11,55,3,vicarious,3,high_cue,med_stim,5,11,med_stim,-0.5341156014459264
