,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,55,3,vicarious,4,high_cue,low_stim,4,0,low_stim,-0.3498071359545636
1,55,3,vicarious,4,low_cue,low_stim,1,1,low_stim,-0.3800158234382092
2,55,3,vicarious,4,low_cue,med_stim,2,2,med_stim,-0.9016444720878057
3,55,3,vicarious,4,low_cue,high_stim,3,3,high_stim,-0.3704125143326732
4,55,3,vicarious,4,high_cue,med_stim,5,4,med_stim,0.7506383866642161
5,55,3,vicarious,4,high_cue,high_stim,6,5,high_stim,0.6473980168791408
6,55,3,vicarious,4,high_cue,low_stim,4,6,low_stim,-0.7639113450134902
7,55,3,vicarious,4,high_cue,high_stim,6,7,high_stim,-0.41011237467633116
8,55,3,vicarious,4,low_cue,low_stim,1,8,low_stim,-0.41114225612052646
9,55,3,vicarious,4,low_cue,med_stim,2,9,med_stim,1.8242754460145456
10,55,3,vicarious,4,low_cue,high_stim,3,10,high_stim,-0.248920085366306
11,55,3,vicarious,4,high_cue,med_stim,5,11,med_stim,-1.3246585495624432
