,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,55,4,vicarious,-1,high_cue,low_stim,4,0,low_stim,1.4285010924323371
1,55,4,vicarious,-1,low_cue,low_stim,1,1,low_stim,0.3901174839523121
2,55,4,vicarious,-1,low_cue,med_stim,2,2,med_stim,-0.5047610040499888
3,55,4,vicarious,-1,low_cue,high_stim,3,3,high_stim,-1.652272766952879
4,55,4,vicarious,-1,high_cue,med_stim,5,4,med_stim,-0.03479276720075524
5,55,4,vicarious,-1,high_cue,high_stim,6,5,high_stim,-1.5792607455112482
6,55,4,vicarious,-1,high_cue,low_stim,4,6,low_stim,-0.24274515591339862
7,55,4,vicarious,-1,high_cue,high_stim,6,7,high_stim,-0.532172257162714
8,55,4,vicarious,-1,low_cue,low_stim,1,8,low_stim,-0.6503057644784022
9,55,4,vicarious,-1,low_cue,med_stim,2,9,med_stim,1.4219109198802675
10,55,4,vicarious,-1,low_cue,high_stim,3,10,high_stim,0.6517862394464153
11,55,4,vicarious,-1,high_cue,med_stim,5,11,med_stim,0.5672881266959594
