,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,55,4,vicarious,-1,high_cue,low_stim,4,0,low_stim,0.9701621087103492
1,55,4,vicarious,-1,low_cue,low_stim,1,1,low_stim,0.4060202193446927
2,55,4,vicarious,-1,low_cue,med_stim,2,2,med_stim,-0.7678671240616033
3,55,4,vicarious,-1,low_cue,high_stim,3,3,high_stim,-1.1878629569465782
4,55,4,vicarious,-1,high_cue,med_stim,5,4,med_stim,-0.5645268788888885
5,55,4,vicarious,-1,high_cue,high_stim,6,5,high_stim,-1.3831697674655525
6,55,4,vicarious,-1,high_cue,low_stim,4,6,low_stim,-0.0161411496610836
7,55,4,vicarious,-1,high_cue,high_stim,6,7,high_stim,-0.4930854845550411
8,55,4,vicarious,-1,low_cue,low_stim,1,8,low_stim,-0.6444712799836615
9,55,4,vicarious,-1,low_cue,med_stim,2,9,med_stim,1.450292456804151
10,55,4,vicarious,-1,low_cue,high_stim,3,10,high_stim,0.30560149134943265
11,55,4,vicarious,-1,high_cue,med_stim,5,11,med_stim,0.19215844040731828
