onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	onset_ttl1	onset_ttl2	onset_ttl3	onset_ttl4	stimulus_delivery_success
7.92	0.98	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h026.png	n/a	n/a	n/a	n/a	n/a
37.62	1.0	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l010.png	n/a	n/a	n/a	n/a	n/a
66.71	1.0	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h056.png	n/a	n/a	n/a	n/a	n/a
95.52	1.0	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l044.png	n/a	n/a	n/a	n/a	n/a
125.92	1.0	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h049.png	n/a	n/a	n/a	n/a	n/a
152.01	1.0	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l043.png	n/a	n/a	n/a	n/a	n/a
187.52	0.98	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l055.png	n/a	n/a	n/a	n/a	n/a
223.42	1.0	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l006.png	n/a	n/a	n/a	n/a	n/a
259.32	1.0	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h005.png	n/a	n/a	n/a	n/a	n/a
291.71	1.0	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l009.png	n/a	n/a	n/a	n/a	n/a
328.71	1.0	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h010.png	n/a	n/a	n/a	n/a	n/a
369.61	1.0	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h050.png	n/a	n/a	n/a	n/a	n/a
10.16	2.61	expectrating	1	high_cue	n/a	90.92	Very Strong	90.92	Very Strong	0.55	2.06	h026.png	n/a	n/a	n/a	n/a	n/a
40.02	2.89	expectrating	2	low_cue	n/a	40.6	Strong	40.6	Strong	1.27	1.63	l010.png	n/a	n/a	n/a	n/a	n/a
68.93	2.43	expectrating	3	high_cue	n/a	93.45	Very Strong	93.45	Very Strong	0.57	1.87	h056.png	n/a	n/a	n/a	n/a	n/a
99.02	3.71	expectrating	4	low_cue	n/a	78.83	Very Strong	78.83	Very Strong	0.57	3.14	l044.png	n/a	n/a	n/a	n/a	n/a
127.62	2.65	expectrating	5	high_cue	n/a	109.98	Strongest sensation of any kind	109.98	Strongest sensation of any kind	1.0	1.65	h049.png	n/a	n/a	n/a	n/a	n/a
155.51	3.43	expectrating	6	low_cue	n/a	73.5	Very Strong	73.5	Very Strong	0.65	2.78	l043.png	n/a	n/a	n/a	n/a	n/a
189.72	2.09	expectrating	7	low_cue	n/a	86.08	Very Strong	86.08	Very Strong	0.75	1.34	l055.png	n/a	n/a	n/a	n/a	n/a
225.62	3.38	expectrating	8	low_cue	n/a	71.27	Very Strong	71.27	Very Strong	0.87	2.51	l006.png	n/a	n/a	n/a	n/a	n/a
262.82	2.45	expectrating	9	high_cue	n/a	119.66	Strongest sensation of any kind	119.66	Strongest sensation of any kind	0.8	1.65	h005.png	n/a	n/a	n/a	n/a	n/a
294.11	3.75	expectrating	10	low_cue	n/a	34.84	Strong	34.84	Strong	0.82	2.93	l009.png	n/a	n/a	n/a	n/a	n/a
331.13	2.6	expectrating	11	high_cue	n/a	103.92	Strongest sensation of any kind	103.92	Strongest sensation of any kind	0.6	2.0	h010.png	n/a	n/a	n/a	n/a	n/a
371.62	2.72	expectrating	12	high_cue	n/a	116.15	Strongest sensation of any kind	116.15	Strongest sensation of any kind	0.95	1.77	h050.png	n/a	n/a	n/a	n/a	n/a
18.87	30.77	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	18.87	22.37	27.37	30.77	success
45.46	57.82	stimulus	2	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	45.46	49.22	54.22	57.83	success
79.94	91.84	stimulus	3	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	79.94	83.44	88.44	91.84	success
