,index,nifti_name,sub,ses,run,task,ev,num,onset,dur,mod,regressor,cue_type,stim_type,expect_rating,actual_rating,cue_con,stim_lin,stim_quad
0,0,sub-0070_ses-01_run-01-cognitive_ev-cue-0000,70,1,1,cognitive,cue,0,5.700459957122803,1,1,True,low_cue,med_stim,23.046773753120164,12.629458953025388,-1,0,-2
1,1,sub-0070_ses-01_run-01-cognitive_ev-cue-0001,70,1,1,cognitive,cue,1,34.994709968566895,1,1,True,high_cue,low_stim,23.046773753120164,12.629458953025388,-1,0,-2
2,2,sub-0070_ses-01_run-01-cognitive_ev-cue-0002,70,1,1,cognitive,cue,2,62.68836998939514,1,1,True,low_cue,high_stim,42.68293761412868,17.034172879109267,1,-1,1
3,3,sub-0070_ses-01_run-01-cognitive_ev-cue-0003,70,1,1,cognitive,cue,3,96.08415985107422,1,1,True,high_cue,med_stim,42.68293761412868,17.034172879109267,1,-1,1
4,4,sub-0070_ses-01_run-01-cognitive_ev-cue-0004,70,1,1,cognitive,cue,4,131.5974099636078,1,1,True,low_cue,med_stim,0.7191561165450754,17.709724523862757,-1,1,1
5,5,sub-0070_ses-01_run-01-cognitive_ev-cue-0005,70,1,1,cognitive,cue,5,163.39260005950928,1,1,True,low_cue,high_stim,0.7191561165450754,17.709724523862757,-1,1,1
6,6,sub-0070_ses-01_run-01-cognitive_ev-cue-0006,70,1,1,cognitive,cue,6,193.38712000846863,1,1,True,high_cue,high_stim,78.37301901769398,59.71028036591099,1,0,-2
7,7,sub-0070_ses-01_run-01-cognitive_ev-cue-0007,70,1,1,cognitive,cue,7,234.3857400417328,1,1,True,low_cue,low_stim,78.37301901769398,59.71028036591099,1,0,-2
8,8,sub-0070_ses-01_run-01-cognitive_ev-cue-0008,70,1,1,cognitive,cue,8,259.0949499607086,1,1,True,low_cue,low_stim,0.7538483330707669,16.765202508210354,-1,0,-2
9,9,sub-0070_ses-01_run-01-cognitive_ev-cue-0009,70,1,1,cognitive,cue,9,307.79645013809204,1,1,True,high_cue,low_stim,0.7538483330707669,16.765202508210354,-1,0,-2
10,10,sub-0070_ses-01_run-01-cognitive_ev-cue-0010,70,1,1,cognitive,cue,10,340.6920499801636,1,1,True,high_cue,med_stim,6.288851455427409,16.6108589905459,-1,1,1
11,11,sub-0070_ses-01_run-01-cognitive_ev-cue-0011,70,1,1,cognitive,cue,11,371.4868700504303,1,1,True,high_cue,high_stim,6.288851455427409,16.6108589905459,-1,1,1
12,12,sub-0070_ses-01_run-01-cognitive_ev-stim-0000,70,1,1,cognitive,stim,0,21.405570030212402,5,1,True,low_cue,med_stim,63.84566422168708,36.86989764584402,1,1,1
13,13,sub-0070_ses-01_run-01-cognitive_ev-stim-0001,70,1,1,cognitive,stim,1,46.69832992553711,5,1,True,high_cue,low_stim,63.84566422168708,36.86989764584402,1,1,1
14,14,sub-0070_ses-01_run-01-cognitive_ev-stim-0002,70,1,1,cognitive,stim,2,80.39422988891602,5,1,True,low_cue,high_stim,8.325650330426836,22.530979230465444,-1,-1,1
15,15,sub-0070_ses-01_run-01-cognitive_ev-stim-0003,70,1,1,cognitive,stim,3,108.5880799293518,5,1,True,high_cue,med_stim,8.325650330426836,22.530979230465444,-1,-1,1
16,16,sub-0070_ses-01_run-01-cognitive_ev-stim-0004,70,1,1,cognitive,stim,4,145.0016598701477,5,1,True,low_cue,med_stim,18.050419163337505,15.43752417653194,-1,-1,1
17,17,sub-0070_ses-01_run-01-cognitive_ev-stim-0005,70,1,1,cognitive,stim,5,182.79908990859985,5,1,True,low_cue,high_stim,18.050419163337505,15.43752417653194,-1,-1,1
18,18,sub-0070_ses-01_run-01-cognitive_ev-stim-0006,70,1,1,cognitive,stim,6,205.19076991081238,5,1,True,high_cue,high_stim,29.102510258074897,29.03228396794557,1,-1,1
19,19,sub-0070_ses-01_run-01-cognitive_ev-stim-0007,70,1,1,cognitive,stim,7,245.8892798423767,5,1,True,low_cue,low_stim,29.102510258074897,29.03228396794557,1,-1,1
20,20,sub-0070_ses-01_run-01-cognitive_ev-stim-0008,70,1,1,cognitive,stim,8,278.1012899875641,5,1,True,low_cue,low_stim,41.96847613954762,34.33021719550333,1,0,-2
21,21,sub-0070_ses-01_run-01-cognitive_ev-stim-0009,70,1,1,cognitive,stim,9,320.90058994293213,5,1,True,high_cue,low_stim,41.96847613954762,34.33021719550333,1,0,-2
22,22,sub-0070_ses-01_run-01-cognitive_ev-stim-0010,70,1,1,cognitive,stim,10,357.2975001335144,5,1,True,high_cue,med_stim,56.64855606983661,39.059962747699366,1,1,1
23,23,sub-0070_ses-01_run-01-cognitive_ev-stim-0011,70,1,1,cognitive,stim,11,389.2927598953247,5,1,True,high_cue,high_stim,56.64855606983661,39.059962747699366,1,1,1
24,24,sub-0070_ses-01_run-01-cognitive_ev-rating-0nan,70,1,1,cognitive,rating,,"[-1630594066.1888502, -1630594047.13174, -1630594037.52816, -1630594017.0205102, -1630594009.31764, -1630593983.62473, -1630593976.8221903, -1630593960.4327402, -1630593940.92547, -1630593919.0173001, -1630593909.53043, -1630593886.62188, -1630593880.23617, -1630593847.3238902, -1630593839.23754, -1630593822.3312402, -1630593814.22822, -1630593784.21703, -1630593764.2262402, -1630593747.6367202, -1630593732.6311202, -1630593711.4232101, -1630593700.41911, -1630593680.12821]","[3.77319765090942, 3.60155057907104, 1.83538770675659, 2.83981037139893, 2.6178174018859903, 2.75118899345398, 3.58704400062561, 3.15520453453064, 2.2843053340911896, 3.8015341758728, 3.46822595596313, 3.4533779621124303, 3.2184429168701203, 3.33819174766541, 3.3686323165893595, 3.23470783233643, 2.6182432174682595, 2.3228781223297097, 2.80814027786255, 3.101393699646, 3.4014818668365496, 2.30441212654114, 3.10139441490173, 2.21767139434814]",1,False,,,,,,,
25,25,csf,70,1,1,cognitive,,,,,,False,,,,,,,
26,26,white_matter,70,1,1,cognitive,,,,,,False,,,,,,,
