onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	onset_ttl1	onset_ttl2	onset_ttl3	onset_ttl4	stimulus_delivery_success
3.4	1.0	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l022.png	n/a	n/a	n/a	n/a	n/a
46.0	1.0	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h047.png	n/a	n/a	n/a	n/a	n/a
80.7	1.0	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l014.png	n/a	n/a	n/a	n/a	n/a
110.31	1.0	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l042.png	n/a	n/a	n/a	n/a	n/a
143.8	1.0	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h031.png	n/a	n/a	n/a	n/a	n/a
171.3	1.0	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h003.png	n/a	n/a	n/a	n/a	n/a
201.11	0.98	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h030.png	n/a	n/a	n/a	n/a	n/a
234.8	1.0	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l047.png	n/a	n/a	n/a	n/a	n/a
265.1	1.0	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l051.png	n/a	n/a	n/a	n/a	n/a
295.49	1.0	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l033.png	n/a	n/a	n/a	n/a	n/a
337.89	1.0	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h037.png	n/a	n/a	n/a	n/a	n/a
362.6	1.0	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h001.png	n/a	n/a	n/a	n/a	n/a
6.14	1.79	expectrating	1	low_cue	n/a	42.85	Strong	42.85	Strong	0.5	1.29	l022.png	n/a	n/a	n/a	n/a	n/a
49.1	1.79	expectrating	2	high_cue	n/a	120.57	Strongest sensation of any kind	120.57	Strongest sensation of any kind	0.48	1.31	h047.png	n/a	n/a	n/a	n/a	n/a
83.81	3.27	expectrating	3	low_cue	n/a	85.0	Very Strong	85.0	Very Strong	0.25	3.02	l014.png	n/a	n/a	n/a	n/a	n/a
111.81	3.47	expectrating	4	low_cue	n/a	36.32	Strong	36.32	Strong	1.83	1.64	l042.png	n/a	n/a	n/a	n/a	n/a
146.91	3.62	expectrating	5	high_cue	n/a	129.13	Strongest sensation of any kind	129.13	Strongest sensation of any kind	0.52	3.1	h031.png	n/a	n/a	n/a	n/a	n/a
173.3	3.6	expectrating	6	high_cue	n/a	100.86	Strongest sensation of any kind	100.86	Strongest sensation of any kind	0.88	2.72	h003.png	n/a	n/a	n/a	n/a	n/a
203.11	3.72	expectrating	7	high_cue	n/a	58.52	Strong	58.52	Strong	0.38	3.33	h030.png	n/a	n/a	n/a	n/a	n/a
237.31	2.8	expectrating	8	low_cue	n/a	19.56	Moderate	19.56	Moderate	0.55	2.25	l047.png	n/a	n/a	n/a	n/a	n/a
268.2	3.73	expectrating	9	low_cue	n/a	24.27	Moderate	24.27	Moderate	1.33	2.39	l051.png	n/a	n/a	n/a	n/a	n/a
297.41	2.97	expectrating	10	low_cue	n/a	13.92	Moderate	13.92	Moderate	1.2	1.77	l033.png	n/a	n/a	n/a	n/a	n/a
340.61	3.48	expectrating	11	high_cue	n/a	125.92	Strongest sensation of any kind	125.92	Strongest sensation of any kind	0.17	3.32	h037.png	n/a	n/a	n/a	n/a	n/a
364.8		expectrating	12	high_cue	n/a			80.15	Very Strong	0.75	3.98	h001.png	n/a	n/a	n/a	n/a	n/a
16.6	29.42	stimulus	1	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	16.6	20.61	25.61	29.42	success
57.64	70.01	stimulus	2	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	57.64	61.4	66.4	70.01	success
88.34	100.24	stimulus	3	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	88.34	91.84	96.84	100.24	success
116.63	128.54	stimulus	4	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	116.63	120.13	125.13	128.53	success
154.65	166.55	stimulus	5	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	154.65	158.15	163.15	166.55	success
177.89	190.25	stimulus	6	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	177.89	181.65	186.65	190.26	success
214.11	226.02	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	214.11	217.61	222.61	226.01	success
249.36	262.18	stimulus	8	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	249.36	253.37	258.37	262.18	success
277.96	290.32	stimulus	9	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	277.96	281.72	286.72	290.33	success
309.13	321.49	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	309.13	312.89	317.89	321.5	success
346.04	358.86	stimulus	11	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	346.04	350.05	355.05	358.86	success
376.54	389.36	stimulus	12	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	376.54	380.55	385.55	389.36	success
32.61		outcomerating	1	low_cue	high_stim			134.67	Strongest sensation of any kind	0.78	2.72	task-pain_scale.png	n/a	n/a	n/a	n/a	success
76.01	3.37	outcomerating	2	high_cue	med_stim	112.83	Strongest sensation of any kind	112.83	Strongest sensation of any kind	0.82	2.55	task-pain_scale.png	n/a	n/a	n/a	n/a	success
97.8	3.11	outcomerating	3	low_cue	low_stim	71.96	Very Strong	71.96	Very Strong	0.58	2.52	task-pain_scale.png	n/a	n/a	n/a	n/a	success
134.72	2.24	outcomerating	4	low_cue	low_stim	38.7	Strong	38.7	Strong	0.5	1.74	task-pain_scale.png	n/a	n/a	n/a	n/a	success
166.61		outcomerating	5	high_cue	low_stim							task-pain_scale.png	n/a	n/a	n/a	n/a	success
189.6		outcomerating	6	high_cue	med_stim			67.64	Very Strong	2.0	1.75	task-pain_scale.png	n/a	n/a	n/a	n/a	success
226.7	2.34	outcomerating	7	high_cue	low_stim	54.02	Strong	54.02	Strong	0.3	2.04	task-pain_scale.png	n/a	n/a	n/a	n/a	success
260.4	3.37	outcomerating	8	low_cue	high_stim	50.13	Strong	50.13	Strong	1.3	2.07	task-pain_scale.png	n/a	n/a	n/a	n/a	success
290.01	1.92	outcomerating	9	low_cue	med_stim	25.42	Moderate	25.42	Moderate	0.7	1.22	task-pain_scale.png	n/a	n/a	n/a	n/a	success
321.7		outcomerating	10	low_cue	med_stim			35.22	Strong	1.12	2.5	task-pain_scale.png	n/a	n/a	n/a	n/a	success
355.5		outcomerating	11	high_cue	high_stim							task-pain_scale.png	n/a	n/a	n/a	n/a	success
394.6		outcomerating	12	high_cue	high_stim			79.06	Very Strong	1.93	1.85	task-pain_scale.png	n/a	n/a	n/a	n/a	success
