onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	onset_ttl1	onset_ttl2	onset_ttl3	onset_ttl4	stimulus_delivery_success
4.68	1.0	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h027.png	n/a	n/a	n/a	n/a	n/a
37.19	0.98	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l029.png	n/a	n/a	n/a	n/a	n/a
62.18	1.0	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l055.png	n/a	n/a	n/a	n/a	n/a
91.78	1.0	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l048.png	n/a	n/a	n/a	n/a	n/a
120.09	1.0	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h011.png	n/a	n/a	n/a	n/a	n/a
149.28	1.0	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h041.png	n/a	n/a	n/a	n/a	n/a
178.58	1.0	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h022.png	n/a	n/a	n/a	n/a	n/a
218.97	1.0	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h001.png	n/a	n/a	n/a	n/a	n/a
245.48	1.0	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l039.png	n/a	n/a	n/a	n/a	n/a
276.38	1.0	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l053.png	n/a	n/a	n/a	n/a	n/a
322.98	1.0	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l028.png	n/a	n/a	n/a	n/a	n/a
362.28	1.0	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h031.png	n/a	n/a	n/a	n/a	n/a
7.09		expectrating	1	high_cue	n/a			45.16	Strong	0.67	3.38	h027.png	n/a	n/a	n/a	n/a	n/a
38.99		expectrating	2	low_cue	n/a			19.61	Moderate	0.52	3.53	l029.png	n/a	n/a	n/a	n/a	n/a
64.28		expectrating	3	low_cue	n/a			27.18	Moderate	0.6	3.92	l055.png	n/a	n/a	n/a	n/a	n/a
94.88		expectrating	4	low_cue	n/a			17.55	Moderate	0.35	2.47	l048.png	n/a	n/a	n/a	n/a	n/a
122.49		expectrating	5	high_cue	n/a			78.74	Very Strong	0.27	1.12	h011.png	n/a	n/a	n/a	n/a	n/a
