,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,34,1,vicarious,6,high_cue,high_stim,6,0,high_stim,-0.7997239919001331
1,34,1,vicarious,6,low_cue,high_stim,3,1,high_stim,-0.7998112815191821
2,34,1,vicarious,6,low_cue,high_stim,3,2,high_stim,-0.7648480985231102
3,34,1,vicarious,6,high_cue,high_stim,6,3,high_stim,-0.7813781224839008
4,34,1,vicarious,6,low_cue,low_stim,1,4,low_stim,1.7140982628898678
5,34,1,vicarious,6,high_cue,low_stim,4,5,low_stim,1.6202130085443913
6,34,1,vicarious,6,low_cue,med_stim,2,6,med_stim,-0.6044741136328113
7,34,1,vicarious,6,high_cue,med_stim,5,7,med_stim,-0.501519974195924
8,34,1,vicarious,6,high_cue,med_stim,5,8,med_stim,-0.46740658612793595
9,34,1,vicarious,6,low_cue,med_stim,2,9,med_stim,-0.4261648737589303
10,34,1,vicarious,6,high_cue,low_stim,4,10,low_stim,-0.3814345863186393
11,34,1,vicarious,6,low_cue,low_stim,1,11,low_stim,-0.34721288034517644
