,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,34,1,vicarious,6,high_cue,high_stim,6,0,high_stim,-0.802672202095143
1,34,1,vicarious,6,low_cue,high_stim,3,1,high_stim,-0.7911086407186618
2,34,1,vicarious,6,low_cue,high_stim,3,2,high_stim,-0.7565054753359569
3,34,1,vicarious,6,high_cue,high_stim,6,3,high_stim,-0.25765952839895234
4,34,1,vicarious,6,low_cue,low_stim,1,4,low_stim,1.6732091540454428
5,34,1,vicarious,6,high_cue,low_stim,4,5,low_stim,1.6706976730975927
6,34,1,vicarious,6,low_cue,med_stim,2,6,med_stim,-0.5694147699443
7,34,1,vicarious,6,high_cue,med_stim,5,7,med_stim,-0.49351303439823657
8,34,1,vicarious,6,high_cue,med_stim,5,8,med_stim,-0.458757348615276
9,34,1,vicarious,6,low_cue,med_stim,2,9,med_stim,-0.41797349844868215
10,34,1,vicarious,6,high_cue,low_stim,4,10,low_stim,-0.3732535112674583
11,34,1,vicarious,6,low_cue,low_stim,1,11,low_stim,-0.33569560939324367
