,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,34,1,vicarious,1,high_cue,low_stim,4,0,low_stim,-0.2766982074074442
1,34,1,vicarious,1,low_cue,med_stim,2,1,med_stim,-0.31718553371330854
2,34,1,vicarious,1,high_cue,high_stim,6,2,high_stim,-0.34443824326337824
3,34,1,vicarious,1,low_cue,high_stim,3,3,high_stim,-0.3668733582349214
4,34,1,vicarious,1,high_cue,low_stim,4,4,low_stim,-0.398802721802152
5,34,1,vicarious,1,high_cue,med_stim,5,5,med_stim,2.4216997084953475
6,34,1,vicarious,1,low_cue,high_stim,3,6,high_stim,2.640680161339356
7,34,1,vicarious,1,high_cue,med_stim,5,7,med_stim,0.17137279084221604
8,34,1,vicarious,1,low_cue,low_stim,1,8,low_stim,-0.48946417073808596
9,34,1,vicarious,1,low_cue,low_stim,1,9,low_stim,-0.5108983519408669
10,34,1,vicarious,1,high_cue,high_stim,6,10,high_stim,-0.539755971409922
11,34,1,vicarious,1,low_cue,med_stim,2,11,med_stim,-0.5245083984483471
