onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	onset_ttl1	onset_ttl2	onset_ttl3	onset_ttl4	stimulus_delivery_success
5.51	0.98	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l038.png	n/a	n/a	n/a	n/a	n/a
33.8	1.0	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l048.png	n/a	n/a	n/a	n/a	n/a
74.2	1.0	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l015.png	n/a	n/a	n/a	n/a	n/a
103.8	1.0	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h017.png	n/a	n/a	n/a	n/a	n/a
138.31	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h046.png	n/a	n/a	n/a	n/a	n/a
178.11	1.0	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h052.png	n/a	n/a	n/a	n/a	n/a
206.7	1.0	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h042.png	n/a	n/a	n/a	n/a	n/a
242.0	1.0	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l014.png	n/a	n/a	n/a	n/a	n/a
270.81	0.98	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h014.png	n/a	n/a	n/a	n/a	n/a
306.5	1.0	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l053.png	n/a	n/a	n/a	n/a	n/a
333.5	1.0	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h033.png	n/a	n/a	n/a	n/a	n/a
372.1	1.0	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l025.png	n/a	n/a	n/a	n/a	n/a
7.54		expectrating	1	low_cue	n/a			34.89	Strong	3.37	3.97	l038.png	n/a	n/a	n/a	n/a	n/a
36.1	2.61	expectrating	2	low_cue	n/a	17.71	Moderate	17.71	Moderate	0.35	2.26	l048.png	n/a	n/a	n/a	n/a	n/a
76.52	2.03	expectrating	3	low_cue	n/a	25.62	Moderate	25.62	Moderate	0.35	1.68	l015.png	n/a	n/a	n/a	n/a	n/a
106.6	3.1	expectrating	4	high_cue	n/a	111.71	Strongest sensation of any kind	111.71	Strongest sensation of any kind	0.85	2.25	h017.png	n/a	n/a	n/a	n/a	n/a
140.01	2.42	expectrating	5	high_cue	n/a	106.36	Strongest sensation of any kind	106.36	Strongest sensation of any kind	0.43	1.99	h046.png	n/a	n/a	n/a	n/a	n/a
179.91	2.22	expectrating	6	high_cue	n/a	92.3	Very Strong	92.3	Very Strong	0.72	1.5	h052.png	n/a	n/a	n/a	n/a	n/a
209.7	2.02	expectrating	7	high_cue	n/a	111.46	Strongest sensation of any kind	111.46	Strongest sensation of any kind	0.37	1.65	h042.png	n/a	n/a	n/a	n/a	n/a
244.7	2.48	expectrating	8	low_cue	n/a	40.6	Strong	40.6	Strong	0.33	2.15	l014.png	n/a	n/a	n/a	n/a	n/a
273.81	2.25	expectrating	9	high_cue	n/a	83.94	Very Strong	83.94	Very Strong	0.67	1.59	h014.png	n/a	n/a	n/a	n/a	n/a
308.8	1.94	expectrating	10	low_cue	n/a	53.13	Strong	53.13	Strong	0.45	1.49	l053.png	n/a	n/a	n/a	n/a	n/a
