,index,nifti_name,sub,ses,run,task,ev,num,onset,dur,mod,regressor,cue_type,stim_type,expect_rating,actual_rating,cue_con,stim_lin,stim_quad
0,0,sub-0007_ses-01_run-01-pain_ev-cue-0000,7,1,1,pain,cue,0,4.800800085067749,1,1,True,high_cue,low_stim,57.14024796027823,71.20011484134734,1,-1,1
1,1,sub-0007_ses-01_run-01-pain_ev-cue-0001,7,1,1,pain,cue,1,33.09483003616333,1,1,True,low_cue,low_stim,57.14024796027823,71.20011484134734,1,-1,1
2,2,sub-0007_ses-01_run-01-pain_ev-cue-0002,7,1,1,pain,cue,2,61.08874011039734,1,1,True,low_cue,med_stim,36.04423500307271,55.10187643897051,-1,-1,1
3,3,sub-0007_ses-01_run-01-pain_ev-cue-0003,7,1,1,pain,cue,3,86.4983401298523,1,1,True,low_cue,high_stim,36.04423500307271,55.10187643897051,-1,-1,1
4,4,sub-0007_ses-01_run-01-pain_ev-cue-0004,7,1,1,pain,cue,4,114.79236006736755,1,1,True,high_cue,med_stim,45.81150068371188,42.89091026274223,-1,0,-2
5,5,sub-0007_ses-01_run-01-pain_ev-cue-0005,7,1,1,pain,cue,5,138.50131011009216,1,1,True,high_cue,high_stim,45.81150068371188,42.89091026274223,-1,0,-2
6,6,sub-0007_ses-01_run-01-pain_ev-cue-0006,7,1,1,pain,cue,6,163.49409008026123,1,1,True,high_cue,low_stim,66.31791227546155,64.05211467799845,-1,1,1
7,7,sub-0007_ses-01_run-01-pain_ev-cue-0007,7,1,1,pain,cue,7,209.39476013183594,1,1,True,high_cue,high_stim,66.31791227546155,64.05211467799845,-1,1,1
8,8,sub-0007_ses-01_run-01-pain_ev-cue-0008,7,1,1,pain,cue,8,234.5876100063324,1,1,True,low_cue,low_stim,37.51261180285636,38.33752289340374,1,0,-2
9,9,sub-0007_ses-01_run-01-pain_ev-cue-0009,7,1,1,pain,cue,9,271.0013701915741,1,1,True,low_cue,med_stim,37.51261180285636,38.33752289340374,1,0,-2
10,10,sub-0007_ses-01_run-01-pain_ev-cue-0010,7,1,1,pain,cue,10,317.60229992866516,1,1,True,low_cue,high_stim,68.11236668180376,57.65255650055799,1,1,1
11,11,sub-0007_ses-01_run-01-pain_ev-cue-0011,7,1,1,pain,cue,11,358.10093998908997,1,1,True,high_cue,med_stim,68.11236668180376,57.65255650055799,1,1,1
12,12,sub-0007_ses-01_run-01-pain_ev-stim-0000,7,1,1,pain,stim,0,17.853140115737915,5,1,True,high_cue,low_stim,45.6547804022677,37.51261180285636,1,-1,1
13,13,sub-0007_ses-01_run-01-pain_ev-stim-0001,7,1,1,pain,stim,1,46.27474021911621,5,1,True,low_cue,low_stim,45.6547804022677,37.51261180285636,1,-1,1
14,14,sub-0007_ses-01_run-01-pain_ev-stim-0002,7,1,1,pain,stim,2,71.86140012741089,5,1,True,low_cue,med_stim,62.50924479025765,63.63994179264687,1,1,1
15,15,sub-0007_ses-01_run-01-pain_ev-stim-0003,7,1,1,pain,stim,3,100.82430005073547,5,1,True,low_cue,high_stim,62.50924479025765,63.63994179264687,1,1,1
16,16,sub-0007_ses-01_run-01-pain_ev-stim-0004,7,1,1,pain,stim,4,124.61866021156311,5,1,True,high_cue,med_stim,73.61045966596522,65.89776549883887,-1,-1,1
17,17,sub-0007_ses-01_run-01-pain_ev-stim-0005,7,1,1,pain,stim,5,147.94274020195007,5,1,True,high_cue,high_stim,73.61045966596522,65.89776549883887,-1,-1,1
18,18,sub-0007_ses-01_run-01-pain_ev-stim-0006,7,1,1,pain,stim,6,178.42991018295288,5,1,True,high_cue,low_stim,37.976034303843385,40.27688821020973,-1,0,-2
19,19,sub-0007_ses-01_run-01-pain_ev-stim-0007,7,1,1,pain,stim,7,218.444580078125,5,1,True,high_cue,high_stim,37.976034303843385,40.27688821020973,-1,0,-2
20,20,sub-0007_ses-01_run-01-pain_ev-stim-0008,7,1,1,pain,stim,8,252.52963018417358,5,1,True,low_cue,low_stim,69.0944306630845,56.309932474020215,-1,1,1
21,21,sub-0007_ses-01_run-01-pain_ev-stim-0009,7,1,1,pain,stim,9,285.46622014045715,5,1,True,low_cue,med_stim,69.0944306630845,56.309932474020215,-1,1,1
22,22,sub-0007_ses-01_run-01-pain_ev-stim-0010,7,1,1,pain,stim,10,327.42094016075134,5,1,True,low_cue,high_stim,36.17962044797895,14.147605387001688,1,0,-2
23,23,sub-0007_ses-01_run-01-pain_ev-stim-0011,7,1,1,pain,stim,11,377.52439999580383,5,1,True,high_cue,med_stim,36.17962044797895,14.147605387001688,1,0,-2
24,24,sub-0007_ses-01_run-01-pain_ev-rating-0nan,7,1,1,pain,rating,,"[-1614887973.8124397, -1614887953.83822, -1614887946.1353097, -1614887924.9272997, -1614887917.8246198, -1614887899.63441, -1614887891.4313097, -1614887870.9235697, -1614887863.8375597, -1614887847.13124, -1614887840.4287097, -1614887823.4389596, -1614887815.4359398, -1614887783.4405198, -1614887769.5352597, -1614887751.32839, -1614887743.3253598, -1614887715.9316797, -1614887706.9282799, -1614887684.4364498, -1614887661.0276098, -1614887643.93782, -1614887619.8287096, -1614887586.9329498]","[2.3520085811615, 2.5249581336975098, 2.7513828277587904, 4.0, 2.16091442108154, 1.51886415481567, 1.67615175247192, 1.57572221755981, 1.88430380821228, 1.46903657913208, 2.36863231658936, 2.30331444740295, 2.9182329177856405, 2.53452944755554, 2.90833592414856, 1.56745719909668, 1.55476236343384, 2.66793656349182, 2.63448858261108, 1.91892075538635, 2.2891263961792, 2.0608012676239, 2.61784934997559, 1.9578001499176]",1,False,,,,,,,
25,25,csf,7,1,1,pain,,,,,,False,,,,,,,
26,26,white_matter,7,1,1,pain,,,,,,False,,,,,,,
27,27,trans_x,7,1,1,pain,,,,,,False,,,,,,,
28,28,trans_y,7,1,1,pain,,,,,,False,,,,,,,
29,29,trans_z,7,1,1,pain,,,,,,False,,,,,,,
30,30,rot_x,7,1,1,pain,,,,,,False,,,,,,,
31,31,rot_y,7,1,1,pain,,,,,,False,,,,,,,
32,32,rot_z,7,1,1,pain,,,,,,False,,,,,,,
33,33,dummy,7,1,1,pain,,,,,,False,,,,,,,
34,0,sub-0007_ses-01_run-02-cognitive_ev-cue-0000,7,1,2,cognitive,cue,0,3.9024498462677,1,1,True,high_cue,med_stim,53.13010235415598,50.37099469553571,1,0,-2
35,1,sub-0007_ses-01_run-02-cognitive_ev-cue-0001,7,1,2,cognitive,cue,1,36.19797992706299,1,1,True,low_cue,med_stim,53.13010235415598,50.37099469553571,1,0,-2
36,2,sub-0007_ses-01_run-02-cognitive_ev-cue-0002,7,1,2,cognitive,cue,2,63.59165978431702,1,1,True,high_cue,low_stim,7.837613677898446,56.04890567165474,-1,0,-2
37,3,sub-0007_ses-01_run-02-cognitive_ev-cue-0003,7,1,2,cognitive,cue,3,103.49006986618042,1,1,True,low_cue,med_stim,7.837613677898446,56.04890567165474,-1,0,-2
38,4,sub-0007_ses-01_run-02-cognitive_ev-cue-0004,7,1,2,cognitive,cue,4,139.00347995758057,1,1,True,high_cue,high_stim,67.25588789337374,68.88014384657525,1,-1,1
39,5,sub-0007_ses-01_run-02-cognitive_ev-cue-0005,7,1,2,cognitive,cue,5,190.58961987495422,1,1,True,low_cue,low_stim,67.25588789337374,68.88014384657525,1,-1,1
40,6,sub-0007_ses-01_run-02-cognitive_ev-cue-0006,7,1,2,cognitive,cue,6,219.2004199028015,1,1,True,low_cue,high_stim,55.15905599584681,53.63510015405438,-1,0,-2
41,7,sub-0007_ses-01_run-02-cognitive_ev-cue-0007,7,1,2,cognitive,cue,7,252.59634971618652,1,1,True,high_cue,med_stim,55.15905599584681,53.63510015405438,-1,0,-2
42,8,sub-0007_ses-01_run-02-cognitive_ev-cue-0008,7,1,2,cognitive,cue,8,281.6906599998474,1,1,True,high_cue,low_stim,68.07041224982464,63.12746100834422,1,1,1
43,9,sub-0007_ses-01_run-02-cognitive_ev-cue-0009,7,1,2,cognitive,cue,9,312.1854999065399,1,1,True,low_cue,high_stim,68.07041224982464,63.12746100834422,1,1,1
44,10,sub-0007_ses-01_run-02-cognitive_ev-cue-0010,7,1,2,cognitive,cue,10,348.7993199825287,1,1,True,high_cue,high_stim,61.27967320213052,32.7352262721076,-1,-1,1
45,11,sub-0007_ses-01_run-02-cognitive_ev-cue-0011,7,1,2,cognitive,cue,11,375.5927698612213,1,1,True,low_cue,low_stim,61.27967320213052,32.7352262721076,-1,-1,1
46,12,sub-0007_ses-01_run-02-cognitive_ev-stim-0000,7,1,2,cognitive,stim,0,21.60837984085083,5,1,True,high_cue,med_stim,28.666705504749284,37.33009481382271,-1,1,1
47,13,sub-0007_ses-01_run-02-cognitive_ev-stim-0001,7,1,2,cognitive,stim,1,47.60152983665466,5,1,True,low_cue,med_stim,28.666705504749284,37.33009481382271,-1,1,1
48,14,sub-0007_ses-01_run-02-cognitive_ev-stim-0002,7,1,2,cognitive,stim,2,79.79702997207642,5,1,True,high_cue,low_stim,57.58155005035693,65.92000548976966,1,0,-2
49,15,sub-0007_ses-01_run-02-cognitive_ev-stim-0003,7,1,2,cognitive,stim,3,120.8958899974823,5,1,True,low_cue,med_stim,57.58155005035693,65.92000548976966,1,0,-2
50,16,sub-0007_ses-01_run-02-cognitive_ev-stim-0004,7,1,2,cognitive,stim,4,159.51046991348267,5,1,True,high_cue,high_stim,65.08033563016758,49.87139103152409,1,-1,1
51,17,sub-0007_ses-01_run-02-cognitive_ev-stim-0005,7,1,2,cognitive,stim,5,205.49448990821838,5,1,True,low_cue,low_stim,65.08033563016758,49.87139103152409,1,-1,1
52,18,sub-0007_ses-01_run-02-cognitive_ev-stim-0006,7,1,2,cognitive,stim,6,233.40501999855042,5,1,True,low_cue,high_stim,39.305569282244605,63.02349607893028,-1,1,1
53,19,sub-0007_ses-01_run-02-cognitive_ev-stim-0007,7,1,2,cognitive,stim,7,265.60049986839294,5,1,True,high_cue,med_stim,39.305569282244605,63.02349607893028,-1,1,1
54,20,sub-0007_ses-01_run-02-cognitive_ev-stim-0008,7,1,2,cognitive,stim,8,292.19386982917786,5,1,True,high_cue,low_stim,66.01409632320542,47.632434868986486,1,1,1
55,21,sub-0007_ses-01_run-02-cognitive_ev-stim-0009,7,1,2,cognitive,stim,9,332.692489862442,5,1,True,low_cue,high_stim,66.01409632320542,47.632434868986486,1,1,1
56,22,sub-0007_ses-01_run-02-cognitive_ev-stim-0010,7,1,2,cognitive,stim,10,359.2024898529053,5,1,True,high_cue,high_stim,39.27315274108872,51.66247710659626,-1,-1,1
57,23,sub-0007_ses-01_run-02-cognitive_ev-stim-0011,7,1,2,cognitive,stim,11,389.19714999198914,5,1,True,low_cue,low_stim,39.27315274108872,51.66247710659626,-1,-1,1
58,24,sub-0007_ses-01_run-02-cognitive_ev-rating-0nan,7,1,2,cognitive,rating,,"[-1614888394.33399, -1614888369.7413702, -1614888361.3381903, -1614888343.7482202, -1614888333.9445102, -1614888309.1351402, -1614888294.0461102, -1614888268.2363603, -1614888257.1321702, -1614888229.73848, -1614888207.04659, -1614888187.9393802, -1614888179.0360203, -1614888156.5442002, -1614888145.8401601, -1614888126.5328803, -1614888116.7458503, -1614888092.93687, -1614888083.9334702, -1614888058.0403602, -1614888049.5371602, -1614888031.7471101, -1614888020.5262103, -1614888004.73691]","[2.55124402046204, 2.08428430557251, 1.5737321376800502, 2.35892796516418, 1.4507653713226298, 2.3431077003479, 3.1179685592651403, 2.90359854698181, 1.55950736999512, 3.31806135177612, 2.06767845153809, 2.47362351417542, 4.0, 2.51076912879944, 3.93493914604187, 1.78416609764099, 1.80165767669678, 2.2026522159576403, 2.37423992156982, 1.7675054073333702, 1.60075116157532, 1.95428586006165, 1.9342536926269496, 3.23466300964355]",1,False,,,,,,,
59,25,csf,7,1,2,cognitive,,,,,,False,,,,,,,
60,26,white_matter,7,1,2,cognitive,,,,,,False,,,,,,,
61,27,trans_x,7,1,2,cognitive,,,,,,False,,,,,,,
62,28,trans_y,7,1,2,cognitive,,,,,,False,,,,,,,
63,29,trans_z,7,1,2,cognitive,,,,,,False,,,,,,,
64,30,rot_x,7,1,2,cognitive,,,,,,False,,,,,,,
65,31,rot_y,7,1,2,cognitive,,,,,,False,,,,,,,
66,32,rot_z,7,1,2,cognitive,,,,,,False,,,,,,,
67,33,dummy,7,1,2,cognitive,,,,,,False,,,,,,,
68,0,sub-0007_ses-01_run-03-vicarious_ev-cue-0000,7,1,3,vicarious,cue,0,5.690379858016968,1,1,True,high_cue,high_stim,57.14024796027823,71.20011484134734,1,1,1
69,1,sub-0007_ses-01_run-03-vicarious_ev-cue-0001,7,1,3,vicarious,cue,1,32.28374981880188,1,1,True,low_cue,high_stim,57.14024796027823,71.20011484134734,1,1,1
70,2,sub-0007_ses-01_run-03-vicarious_ev-cue-0002,7,1,3,vicarious,cue,2,63.078709840774536,1,1,True,low_cue,high_stim,36.04423500307271,55.10187643897051,-1,1,1
71,3,sub-0007_ses-01_run-03-vicarious_ev-cue-0003,7,1,3,vicarious,cue,3,95.09079003334045,1,1,True,high_cue,high_stim,36.04423500307271,55.10187643897051,-1,1,1
72,4,sub-0007_ses-01_run-03-vicarious_ev-cue-0004,7,1,3,vicarious,cue,4,120.18359994888306,1,1,True,low_cue,low_stim,45.81150068371188,42.89091026274223,-1,1,1
73,5,sub-0007_ses-01_run-03-vicarious_ev-cue-0005,7,1,3,vicarious,cue,5,159.88190984725952,1,1,True,high_cue,low_stim,45.81150068371188,42.89091026274223,-1,1,1
74,6,sub-0007_ses-01_run-03-vicarious_ev-cue-0006,7,1,3,vicarious,cue,6,219.28766989707947,1,1,True,low_cue,med_stim,66.31791227546155,64.05211467799845,1,1,1
75,7,sub-0007_ses-01_run-03-vicarious_ev-cue-0007,7,1,3,vicarious,cue,7,252.4835398197174,1,1,True,high_cue,med_stim,66.31791227546155,64.05211467799845,1,1,1
76,8,sub-0007_ses-01_run-03-vicarious_ev-cue-0008,7,1,3,vicarious,cue,8,283.8787200450897,1,1,True,high_cue,med_stim,37.51261180285636,38.33752289340374,-1,-1,1
77,9,sub-0007_ses-01_run-03-vicarious_ev-cue-0009,7,1,3,vicarious,cue,9,311.88930010795593,1,1,True,low_cue,med_stim,37.51261180285636,38.33752289340374,-1,-1,1
78,10,sub-0007_ses-01_run-03-vicarious_ev-cue-0010,7,1,3,vicarious,cue,10,341.2837300300598,1,1,True,high_cue,low_stim,68.11236668180376,57.65255650055799,1,-1,1
79,11,sub-0007_ses-01_run-03-vicarious_ev-cue-0011,7,1,3,vicarious,cue,11,371.5785000324249,1,1,True,low_cue,low_stim,68.11236668180376,57.65255650055799,1,-1,1
80,12,sub-0007_ses-01_run-03-vicarious_ev-stim-0000,7,1,3,vicarious,stim,0,16.87698984146118,5,1,True,high_cue,high_stim,45.6547804022677,37.51261180285636,-1,0,-2
81,13,sub-0007_ses-01_run-03-vicarious_ev-stim-0001,7,1,3,vicarious,stim,1,49.17617988586426,5,1,True,low_cue,high_stim,45.6547804022677,37.51261180285636,-1,0,-2
82,14,sub-0007_ses-01_run-03-vicarious_ev-stim-0002,7,1,3,vicarious,stim,2,74.07669997215271,5,1,True,low_cue,high_stim,62.50924479025765,63.63994179264687,1,0,-2
83,15,sub-0007_ses-01_run-03-vicarious_ev-stim-0003,7,1,3,vicarious,stim,3,106.67659997940063,5,1,True,high_cue,high_stim,62.50924479025765,63.63994179264687,1,0,-2
84,16,sub-0007_ses-01_run-03-vicarious_ev-stim-0004,7,1,3,vicarious,stim,4,142.38086009025574,5,1,True,low_cue,low_stim,73.61045966596522,65.89776549883887,1,0,-2
