onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	onset_ttl1	onset_ttl2	onset_ttl3	onset_ttl4	stimulus_delivery_success
4.71	1.0	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h014.png	n/a	n/a	n/a	n/a	n/a
33.0	1.0	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l010.png	n/a	n/a	n/a	n/a	n/a
57.99	1.0	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l053.png	n/a	n/a	n/a	n/a	n/a
83.4	1.0	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l034.png	n/a	n/a	n/a	n/a	n/a
115.8	1.0	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h053.png	n/a	n/a	n/a	n/a	n/a
139.61	1.0	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h009.png	n/a	n/a	n/a	n/a	n/a
167.6	1.0	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h001.png	n/a	n/a	n/a	n/a	n/a
213.4	1.0	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h044.png	n/a	n/a	n/a	n/a	n/a
244.1	1.0	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l051.png	n/a	n/a	n/a	n/a	n/a
275.11	1.0	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l019.png	n/a	n/a	n/a	n/a	n/a
317.61	1.0	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l052.png	n/a	n/a	n/a	n/a	n/a
362.31	1.0	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h039.png	n/a	n/a	n/a	n/a	n/a
7.14		expectrating	1	high_cue	n/a			41.42	Strong	0.03	3.7	h014.png	n/a	n/a	n/a	n/a	n/a
34.8	2.82	expectrating	2	low_cue	n/a	109.98	Strongest sensation of any kind	109.98	Strongest sensation of any kind	0.73	2.09	l010.png	n/a	n/a	n/a	n/a	n/a
60.11		expectrating	3	low_cue	n/a			129.47	Strongest sensation of any kind	0.88	1.17	l053.png	n/a	n/a	n/a	n/a	n/a
86.52		expectrating	4	low_cue	n/a							l034.png	n/a	n/a	n/a	n/a	n/a
118.22		expectrating	5	high_cue	n/a							h053.png	n/a	n/a	n/a	n/a	n/a
141.71		expectrating	6	high_cue	n/a							h009.png	n/a	n/a	n/a	n/a	n/a
169.7		expectrating	7	high_cue	n/a							h001.png	n/a	n/a	n/a	n/a	n/a
215.5		expectrating	8	high_cue	n/a							h044.png	n/a	n/a	n/a	n/a	n/a
247.2		expectrating	9	low_cue	n/a							l051.png	n/a	n/a	n/a	n/a	n/a
278.21		expectrating	10	low_cue	n/a							l019.png	n/a	n/a	n/a	n/a	n/a
320.01		expectrating	11	low_cue	n/a							l052.png	n/a	n/a	n/a	n/a	n/a
365.41		expectrating	12	high_cue	n/a							h039.png	n/a	n/a	n/a	n/a	n/a
15.8	27.71	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	15.8	19.3	24.3	27.7	success
39.95	51.85	stimulus	2	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	39.95	43.45	48.45	51.85	success
66.73	79.1	stimulus	3	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	66.73	70.49	75.49	79.1	success
99.93	112.76	stimulus	4	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	99.93	103.94	108.94	112.75	success
123.66	136.02	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	123.66	127.42	132.42	136.03	success
151.25	164.07	stimulus	6	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	151.25	155.26	160.26	164.07	success
180.53	192.43	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	180.53	184.03	189.03	192.43	success
224.64	237.46	stimulus	8	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	224.64	228.65	233.65	237.46	success
255.84	267.75	stimulus	9	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	255.84	259.34	264.34	267.74	success
283.32	295.69	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	283.32	287.08	292.08	295.69	success
329.64	342.46	stimulus	11	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	329.64	333.65	338.65	342.46	success
375.54	387.9	stimulus	12	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	375.54	379.3	384.3	387.91	success
27.12	2.38	outcomerating	1	high_cue	low_stim	139.4	Strongest sensation of any kind	139.4	Strongest sensation of any kind	0.63	1.75	task-pain_scale.png	n/a	n/a	n/a	n/a	success
53.11	3.15	outcomerating	2	low_cue	low_stim	157.34	Strongest sensation of any kind	157.34	Strongest sensation of any kind	0.55	2.6	task-pain_scale.png	n/a	n/a	n/a	n/a	success
78.3	2.91	outcomerating	3	low_cue	med_stim	160.28	Strongest sensation of any kind	160.28	Strongest sensation of any kind	0.57	2.34	task-pain_scale.png	n/a	n/a	n/a	n/a	success
111.21	3.22	outcomerating	4	low_cue	high_stim	173.79	Strongest sensation of any kind	173.79	Strongest sensation of any kind	0.62	2.6	task-pain_scale.png	n/a	n/a	n/a	n/a	success
134.91		outcomerating	5	high_cue	med_stim			152.92	Strongest sensation of any kind	0.87	2.58	task-pain_scale.png	n/a	n/a	n/a	n/a	success
161.6	3.19	outcomerating	6	high_cue	high_stim	168.37	Strongest sensation of any kind	168.37	Strongest sensation of any kind	2.05	1.14	task-pain_scale.png	n/a	n/a	n/a	n/a	success
201.7	2.6	outcomerating	7	high_cue	low_stim	121.4	Strongest sensation of any kind	121.4	Strongest sensation of any kind	0.53	2.07	task-pain_scale.png	n/a	n/a	n/a	n/a	success
239.21	1.87	outcomerating	8	high_cue	high_stim	165.51	Strongest sensation of any kind	165.51	Strongest sensation of any kind	0.42	1.45	task-pain_scale.png	n/a	n/a	n/a	n/a	success
269.11	2.99	outcomerating	9	low_cue	low_stim	146.04	Strongest sensation of any kind	146.04	Strongest sensation of any kind	0.85	2.14	task-pain_scale.png	n/a	n/a	n/a	n/a	success
296.5	2.93	outcomerating	10	low_cue	med_stim	145.17	Strongest sensation of any kind	145.17	Strongest sensation of any kind	0.7	2.23	task-pain_scale.png	n/a	n/a	n/a	n/a	success
341.3	3.1	outcomerating	11	low_cue	high_stim	166.02	Strongest sensation of any kind	166.02	Strongest sensation of any kind	1.48	1.62	task-pain_scale.png	n/a	n/a	n/a	n/a	success
394.1	3.39	outcomerating	12	high_cue	med_stim	157.5	Strongest sensation of any kind	157.5	Strongest sensation of any kind	0.18	3.21	task-pain_scale.png	n/a	n/a	n/a	n/a	success
