,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,61,1,vicarious,5,high_cue,high_stim,6,0,high_stim,1.504504139741763
1,61,1,vicarious,5,low_cue,high_stim,3,1,high_stim,0.12299528673487344
2,61,1,vicarious,5,low_cue,high_stim,3,2,high_stim,-0.32536944520896555
3,61,1,vicarious,5,high_cue,high_stim,6,3,high_stim,-0.7341244326117231
4,61,1,vicarious,5,low_cue,low_stim,1,4,low_stim,-0.9759856228466973
5,61,1,vicarious,5,high_cue,low_stim,4,5,low_stim,-0.9436128073247987
6,61,1,vicarious,5,low_cue,med_stim,2,6,med_stim,-0.6643034424694809
7,61,1,vicarious,5,high_cue,med_stim,5,7,med_stim,-0.35923534957344133
8,61,1,vicarious,5,high_cue,med_stim,5,8,med_stim,0.01056303685145543
9,61,1,vicarious,5,low_cue,med_stim,2,9,med_stim,0.40422395152826046
10,61,1,vicarious,5,high_cue,low_stim,4,10,low_stim,0.8978688966765105
11,61,1,vicarious,5,low_cue,low_stim,1,11,low_stim,1.343477703035013
