,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,61,1,vicarious,5,high_cue,high_stim,6,0,high_stim,2.0150682416933905
1,61,1,vicarious,5,low_cue,high_stim,3,1,high_stim,0.26368158242110395
2,61,1,vicarious,5,low_cue,high_stim,3,2,high_stim,-0.2397385470510467
3,61,1,vicarious,5,high_cue,high_stim,6,3,high_stim,-0.6844748570356427
4,61,1,vicarious,5,low_cue,low_stim,1,4,low_stim,-0.9528423106181221
5,61,1,vicarious,5,high_cue,low_stim,4,5,low_stim,-0.9705100748644523
6,61,1,vicarious,5,low_cue,med_stim,2,6,med_stim,-0.7151998256540169
7,61,1,vicarious,5,high_cue,med_stim,5,7,med_stim,-0.4246311773478711
8,61,1,vicarious,5,high_cue,med_stim,5,8,med_stim,-0.06250206861297904
9,61,1,vicarious,5,low_cue,med_stim,2,9,med_stim,0.32004308296954087
10,61,1,vicarious,5,high_cue,low_stim,4,10,low_stim,0.8015404506789316
11,61,1,vicarious,5,low_cue,low_stim,1,11,low_stim,1.2458630254306389
