param_fmriSession,param_runNum,param_counterbalanceVer,param_counterbalanceBlockNum,param_cue_type,param_administer_type,param_cond_type,param_triggerOnset,p1_fixation_onset,p1_fixation_duration,p2_cue_onset,p2_cue_type,p2_cue_filename,p3_expect_onset,p3_expect_responseonset,p3_expect_RT,p4_fixation_onset,p4_fixation_duration,p5_administer_type,p5_administer_onset,p6_actual_onset,p6_actual_responseonset,p6_actual_RT,param_end_instruct_onset,param_experimentDuration
1,1,1,2,low,49,3,3674.61605699822,3677.40743581178,3.00599519379966,3680.44563751829,low,l042.png,3681.46403761356,NaN,3681.5455850492,0,0,49,3685.62546200744,3692.76229074138,NaN,3692.79488530388,4331.62351392726,657.007456929038
1,1,1,2,low,48,1,3674.61605699822,3696.81251524047,3.81559938570945,3700.64441082726,low,l032.png,3701.65256959445,NaN,3701.67776744719,0,0,48,3705.71586005688,3712.81672950985,NaN,3712.84369829547,4331.62351392726,657.007456929038
1,1,1,2,high,48,2,3674.61605699822,3716.86085592929,3.01602237888847,3719.89325768208,high,h021.png,3720.9017016132,NaN,3720.92658108688,0,0,48,3724.96541847133,3731.99427538789,NaN,3732.0091706131,4331.62351392726,657.007456929038
1,1,1,2,low,48,1,3674.61605699822,3736.02622509102,3.01613093561582,3739.05874107141,low,l019.png,3740.06642348519,NaN,3740.09211308371,0,0,48,3744.12997885844,3751.14491188947,NaN,3751.15801808901,4331.62351392726,657.007456929038
1,1,1,2,low,48,1,3674.61605699822,3755.17631016763,0.715091248410317,3755.90773407274,low,l054.png,3756.91629736226,NaN,3756.94107449017,0,0,48,3760.98359497215,3768.00993024015,NaN,3768.02364538352,4331.62351392726,657.007456929038
1,1,1,2,high,48,2,3674.61605699822,3772.04136632414,1.21548753447405,3773.27342496205,high,h016.png,3774.28214865629,NaN,3774.3067324344,0,0,48,3778.3431637481,3785.36289622868,NaN,3785.38932709141,4331.62351392726,657.007456929038
1,1,1,2,low,49,3,3674.61605699822,3789.40623061608,3.01627108721141,3792.43888458773,low,l001.png,3793.44664666378,NaN,3793.47229359572,0,0,49,3797.50801767044,3804.51908586594,NaN,3804.53818590907,4331.62351392726,657.007456929038
1,1,1,2,high,48,2,3674.61605699822,3808.5550502777,1.41628129478477,3809.98782598411,high,h026.png,3810.99597665004,NaN,3811.02119070528,0,0,48,3815.05688507542,3822.06743641128,NaN,3822.08710003124,4331.62351392726,657.007456929038
1,1,1,2,high,48,2,3674.61605699822,3826.10402029849,1.51628121377234,3827.63676972985,high,h019.png,3828.64444242213,NaN,3828.67013337085,0,0,48,3832.70591712477,3839.71701259447,NaN,3839.73605565882,4331.62351392726,657.007456929038
1,1,1,2,high,50,6,3674.61605699822,3843.75298051677,0.416219455255941,3844.1858102315,high,h053.png,3845.19352748065,NaN,3845.21919790621,0,0,50,3849.25480532295,3856.26631800694,NaN,3856.28510885242,4331.62351392726,657.007456929038
1,1,1,2,low,50,5,3674.61605699822,3860.30194729706,1.71627376062361,3862.03472978151,low,l049.png,3863.0424537817,NaN,3863.06806047744,0,0,50,3867.10385044231,3874.1145778453,NaN,3874.13403056277,4331.62351392726,657.007456929038
1,1,1,2,high,50,6,3674.61605699822,3878.15090087232,3.01629809137285,3881.18360318141,high,h010.png,3882.19077656676,NaN,3882.20018724685,0,0,50,3886.23598207248,3893.24697762678,NaN,3893.26620323926,4331.62351392726,657.007456929038
1,1,1,2,low,49,3,3674.61605699822,3897.2830462746,0.716321287947267,3898.0159076112,low,l016.png,3899.02302239752,NaN,3899.03251598039,0,0,49,3903.06832862876,3910.07868931524,NaN,3910.09852549179,4331.62351392726,657.007456929038
1,1,1,2,low,49,3,3674.61605699822,3914.11545602062,1.61626466022153,3915.74819375918,low,l051.png,3916.75593720236,NaN,3916.78156496134,0,0,49,3920.81724988003,3927.82783227067,NaN,3927.84749535056,4331.62351392726,657.007456929038
1,1,1,2,high,48,2,3674.61605699822,3931.86439320435,2.51626231085947,3934.39710293959,high,h029.png,3935.40464952244,NaN,3935.43053463108,0,0,48,3939.46620604769,3946.47714354305,NaN,3946.49638751835,4331.62351392726,657.007456929038
1,1,1,2,low,50,5,3674.61605699822,3950.51330589531,1.11625156320315,3951.64605133005,low,l040.png,3952.65434673829,NaN,3952.67942982334,0,0,50,3956.71512419349,3963.72589426305,NaN,3963.74534482018,4331.62351392726,657.007456929038
1,1,1,2,low,50,5,3674.61605699822,3967.76226562751,2.11625102312018,3969.89497406655,low,l036.png,3970.9026030121,NaN,3970.92843573266,0,0,50,3974.96403801862,3981.97484886446,NaN,3981.99428132881,4331.62351392726,657.007456929038
1,1,1,2,high,49,4,3674.61605699822,3986.01189209245,0.515649316403142,3986.54400476569,high,h048.png,3987.55166908669,NaN,3987.57739163028,0,0,49,3991.61312731679,3998.62434592546,NaN,3998.64326153017,4331.62351392726,657.007456929038
1,1,1,2,high,50,6,3674.61605699822,4002.66018314762,0.416257801164193,4003.09301556277,high,h013.png,4004.10081085394,NaN,4004.12630845287,0,0,50,4008.16208815616,4015.17271645388,NaN,4015.19230419215,4331.62351392726,657.007456929038
1,1,1,2,high,49,4,3674.61605699822,4019.2092952103,3.01616064019299,4022.24187465046,high,h041.png,4023.24980739282,NaN,4023.27518968398,0,0,49,4027.31091618908,4034.33408413902,NaN,4034.35783213835,4331.62351392726,657.007456929038
