,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,65,3,vicarious,1,high_cue,low_stim,4,0,low_stim,-1.0098422836810672
1,65,3,vicarious,1,low_cue,low_stim,1,1,low_stim,-0.34894786009667417
2,65,3,vicarious,1,low_cue,med_stim,2,2,med_stim,0.43625665793813095
3,65,3,vicarious,1,low_cue,high_stim,3,3,high_stim,0.09285020771075822
4,65,3,vicarious,1,high_cue,med_stim,5,4,med_stim,1.010507667878902
5,65,3,vicarious,1,high_cue,high_stim,6,5,high_stim,0.32453565848763677
6,65,3,vicarious,1,high_cue,low_stim,4,6,low_stim,0.2046740938941196
7,65,3,vicarious,1,high_cue,high_stim,6,7,high_stim,0.06490568476009359
8,65,3,vicarious,1,low_cue,low_stim,1,8,low_stim,0.03952406841374144
9,65,3,vicarious,1,low_cue,med_stim,2,9,med_stim,0.038726126942873064
10,65,3,vicarious,1,low_cue,high_stim,3,10,high_stim,-0.43381079036900916
11,65,3,vicarious,1,high_cue,med_stim,5,11,med_stim,0.25599328796251625
