,index,nifti_name,sub,ses,run,task,ev,num,onset,dur,mod,regressor,cue_type,stim_type,expect_rating,actual_rating,cue_con,stim_lin,stim_quad
0,0,sub-0084_ses-01_run-01-vicarious_ev-cue-0000,84,1,1,vicarious,cue,0,9.104069948196411,1,1,True,high_cue,high_stim,,180.0,1,1,1
1,1,sub-0084_ses-01_run-01-vicarious_ev-cue-0001,84,1,1,vicarious,cue,1,45.500970125198364,1,1,True,low_cue,low_stim,,3.6766018867889114,-1,-1,1
2,2,sub-0084_ses-01_run-01-vicarious_ev-cue-0002,84,1,1,vicarious,cue,2,87.19986009597778,1,1,True,high_cue,low_stim,,0.920334966849057,1,-1,1
3,3,sub-0084_ses-01_run-01-vicarious_ev-cue-0003,84,1,1,vicarious,cue,3,129.09881019592285,1,1,True,high_cue,med_stim,,,1,0,-2
4,4,sub-0084_ses-01_run-01-vicarious_ev-cue-0004,84,1,1,vicarious,cue,4,155.39195013046265,1,1,True,low_cue,low_stim,,0.2377404592930032,-1,-1,1
5,5,sub-0084_ses-01_run-01-vicarious_ev-cue-0005,84,1,1,vicarious,cue,5,189.5880401134491,1,1,True,low_cue,high_stim,,0.701545912345228,-1,1,1
6,6,sub-0084_ses-01_run-01-vicarious_ev-cue-0006,84,1,1,vicarious,cue,6,214.09718012809753,1,1,True,low_cue,med_stim,95.71059313749964,2.529494204837753,-1,0,-2
7,7,sub-0084_ses-01_run-01-vicarious_ev-cue-0007,84,1,1,vicarious,cue,7,238.98979020118713,1,1,True,low_cue,med_stim,,5.984952315115409,-1,0,-2
8,8,sub-0084_ses-01_run-01-vicarious_ev-cue-0008,84,1,1,vicarious,cue,8,268.0006101131439,1,1,True,low_cue,high_stim,,0.920334966849057,-1,1,1
9,9,sub-0084_ses-01_run-01-vicarious_ev-cue-0009,84,1,1,vicarious,cue,9,304.9977402687073,1,1,True,high_cue,low_stim,,,1,-1,1
10,10,sub-0084_ses-01_run-01-vicarious_ev-cue-0010,84,1,1,vicarious,cue,10,339.19383001327515,1,1,True,high_cue,med_stim,,35.16214903396677,1,0,-2
11,11,sub-0084_ses-01_run-01-vicarious_ev-cue-0011,84,1,1,vicarious,cue,11,370.0886900424957,1,1,True,high_cue,high_stim,,2.539680450340699,1,1,1
12,12,sub-0084_ses-01_run-01-vicarious_ev-stim-0000,84,1,1,vicarious,stim,0,24.586990118026733,5,1,True,high_cue,high_stim,,180.0,1,1,1
13,13,sub-0084_ses-01_run-01-vicarious_ev-stim-0001,84,1,1,vicarious,stim,1,62.68685007095337,5,1,True,low_cue,low_stim,,3.6766018867889114,-1,-1,1
14,14,sub-0084_ses-01_run-01-vicarious_ev-stim-0002,84,1,1,vicarious,stim,2,106.4867000579834,5,1,True,high_cue,low_stim,,0.920334966849057,1,-1,1
15,15,sub-0084_ses-01_run-01-vicarious_ev-stim-0003,84,1,1,vicarious,stim,3,140.08640003204346,5,1,True,high_cue,med_stim,,,1,0,-2
16,16,sub-0084_ses-01_run-01-vicarious_ev-stim-0004,84,1,1,vicarious,stim,4,172.49138021469116,5,1,True,low_cue,low_stim,,0.2377404592930032,-1,-1,1
17,17,sub-0084_ses-01_run-01-vicarious_ev-stim-0005,84,1,1,vicarious,stim,5,201.6864402294159,5,1,True,low_cue,high_stim,,0.701545912345228,-1,1,1
18,18,sub-0084_ses-01_run-01-vicarious_ev-stim-0006,84,1,1,vicarious,stim,6,226.0857801437378,5,1,True,low_cue,med_stim,95.71059313749964,2.529494204837753,-1,0,-2
19,19,sub-0084_ses-01_run-01-vicarious_ev-stim-0007,84,1,1,vicarious,stim,7,250.4855101108551,5,1,True,low_cue,med_stim,,5.984952315115409,-1,0,-2
20,20,sub-0084_ses-01_run-01-vicarious_ev-stim-0008,84,1,1,vicarious,stim,8,283.68604016304016,5,1,True,low_cue,high_stim,,0.920334966849057,-1,1,1
21,21,sub-0084_ses-01_run-01-vicarious_ev-stim-0009,84,1,1,vicarious,stim,9,319.0861301422119,5,1,True,high_cue,low_stim,,,1,-1,1
22,22,sub-0084_ses-01_run-01-vicarious_ev-stim-0010,84,1,1,vicarious,stim,10,354.38576006889343,5,1,True,high_cue,med_stim,,35.16214903396677,1,0,-2
23,23,sub-0084_ses-01_run-01-vicarious_ev-stim-0011,84,1,1,vicarious,stim,11,389.4861102104187,5,1,True,high_cue,high_stim,,2.539680450340699,1,1,1
24,24,sub-0084_ses-01_run-01-vicarious_ev-rating-0nan,84,1,1,vicarious,rating,,"[-1633538321.9297397, -1633538300.0549197, -1633538285.2660697, -1633538257.1555898, -1633538243.1503599, -1633538214.2562597, -1633538201.6682298, -1633538184.0616598, -1633538174.0745997, -1633538148.3650198, -1633538140.3786998, -1633538124.4560997, -1633538116.2697098, -1633538099.9636297, -1633538091.2770598, -1633538070.9694898, -1633538061.4659398, -1633538037.7570999, -1633538024.5688498, -1633538004.0611997, -1633537990.7729099, -1633537967.7643297, -1633537959.8780599, -1633537937.6697798]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",1,False,,,,,,,
25,25,csf,84,1,1,vicarious,,,,,,False,,,,,,,
26,26,white_matter,84,1,1,vicarious,,,,,,False,,,,,,,
27,27,trans_x,84,1,1,vicarious,,,,,,False,,,,,,,
28,28,trans_y,84,1,1,vicarious,,,,,,False,,,,,,,
29,29,trans_z,84,1,1,vicarious,,,,,,False,,,,,,,
30,30,rot_x,84,1,1,vicarious,,,,,,False,,,,,,,
31,31,rot_y,84,1,1,vicarious,,,,,,False,,,,,,,
32,32,rot_z,84,1,1,vicarious,,,,,,False,,,,,,,
33,33,dummy,84,1,1,vicarious,,,,,,False,,,,,,,
34,0,sub-0084_ses-01_run-02-pain_ev-cue-0000,84,1,2,pain,cue,0,5.7032999992370605,1,1,True,low_cue,med_stim,,180.0,-1,0,-2
35,1,sub-0084_ses-01_run-02-pain_ev-cue-0001,84,1,2,pain,cue,1,33.39696002006531,1,1,True,low_cue,low_stim,,3.6766018867889114,-1,-1,1
36,2,sub-0084_ses-01_run-02-pain_ev-cue-0002,84,1,2,pain,cue,2,71.0943500995636,1,1,True,low_cue,high_stim,,0.920334966849057,-1,1,1
37,3,sub-0084_ses-01_run-02-pain_ev-cue-0003,84,1,2,pain,cue,3,100.70538997650146,1,1,True,high_cue,low_stim,,,1,-1,1
38,4,sub-0084_ses-01_run-02-pain_ev-cue-0004,84,1,2,pain,cue,4,135.80181002616882,1,1,True,high_cue,med_stim,,0.2377404592930032,1,0,-2
39,5,sub-0084_ses-01_run-02-pain_ev-cue-0005,84,1,2,pain,cue,5,170.59811997413635,1,1,True,high_cue,high_stim,,0.701545912345228,1,1,1
40,6,sub-0084_ses-01_run-02-pain_ev-cue-0006,84,1,2,pain,cue,6,196.89125990867615,1,1,True,high_cue,low_stim,95.71059313749964,2.529494204837753,1,-1,1
41,7,sub-0084_ses-01_run-02-pain_ev-cue-0007,84,1,2,pain,cue,7,237.0062198638916,1,1,True,low_cue,high_stim,,5.984952315115409,-1,1,1
42,8,sub-0084_ses-01_run-02-pain_ev-cue-0008,84,1,2,pain,cue,8,268.30121994018555,1,1,True,high_cue,high_stim,,0.920334966849057,1,1,1
43,9,sub-0084_ses-01_run-02-pain_ev-cue-0009,84,1,2,pain,cue,9,301.8970899581909,1,1,True,low_cue,med_stim,,,-1,0,-2
44,10,sub-0084_ses-01_run-02-pain_ev-cue-0010,84,1,2,pain,cue,10,333.8923499584198,1,1,True,high_cue,med_stim,,35.16214903396677,1,0,-2
45,11,sub-0084_ses-01_run-02-pain_ev-cue-0011,84,1,2,pain,cue,11,372.49007987976074,1,1,True,low_cue,low_stim,,2.539680450340699,-1,-1,1
46,12,sub-0084_ses-01_run-02-pain_ev-stim-0000,84,1,2,pain,stim,0,15.798799991607666,5,1,True,low_cue,med_stim,,180.0,-1,0,-2
47,13,sub-0084_ses-01_run-02-pain_ev-stim-0001,84,1,2,pain,stim,1,46.53088974952698,5,1,True,low_cue,low_stim,,3.6766018867889114,-1,-1,1
48,14,sub-0084_ses-01_run-02-pain_ev-stim-0002,84,1,2,pain,stim,2,84.25885009765625,5,1,True,low_cue,high_stim,,0.920334966849057,-1,1,1
49,15,sub-0084_ses-01_run-02-pain_ev-stim-0003,84,1,2,pain,stim,3,114.8278398513794,5,1,True,high_cue,low_stim,,,1,-1,1
50,16,sub-0084_ses-01_run-02-pain_ev-stim-0004,84,1,2,pain,stim,4,149.85496997833252,5,1,True,high_cue,med_stim,,0.2377404592930032,1,0,-2
51,17,sub-0084_ses-01_run-02-pain_ev-stim-0005,84,1,2,pain,stim,5,181.05520009994507,5,1,True,high_cue,high_stim,,0.701545912345228,1,1,1
52,18,sub-0084_ses-01_run-02-pain_ev-stim-0006,84,1,2,pain,stim,6,212.22055983543396,5,1,True,high_cue,low_stim,95.71059313749964,2.529494204837753,1,-1,1
53,19,sub-0084_ses-01_run-02-pain_ev-stim-0007,84,1,2,pain,stim,7,251.3473198413849,5,1,True,low_cue,high_stim,,5.984952315115409,-1,1,1
54,20,sub-0084_ses-01_run-02-pain_ev-stim-0008,84,1,2,pain,stim,8,279.2255799770355,5,1,True,high_cue,high_stim,,0.920334966849057,1,1,1
55,21,sub-0084_ses-01_run-02-pain_ev-stim-0009,84,1,2,pain,stim,9,316.517639875412,5,1,True,low_cue,med_stim,,,-1,0,-2
