,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,41,3,vicarious,3,high_cue,high_stim,6,0,high_stim,-0.16909691738500887
1,41,3,vicarious,3,low_cue,high_stim,3,1,high_stim,-0.23284940686160083
2,41,3,vicarious,3,low_cue,high_stim,3,2,high_stim,-0.18834541959920187
3,41,3,vicarious,3,high_cue,high_stim,6,3,high_stim,0.41605987302728326
4,41,3,vicarious,3,low_cue,low_stim,1,4,low_stim,0.045766942613516694
5,41,3,vicarious,3,high_cue,low_stim,4,5,low_stim,-0.29244730301117833
6,41,3,vicarious,3,low_cue,med_stim,2,6,med_stim,-0.07785472220551673
7,41,3,vicarious,3,high_cue,med_stim,5,7,med_stim,-0.1472238278264439
8,41,3,vicarious,3,high_cue,med_stim,5,8,med_stim,-0.07730957040503973
9,41,3,vicarious,3,low_cue,med_stim,2,9,med_stim,-0.021844595024637634
10,41,3,vicarious,3,high_cue,low_stim,4,10,low_stim,0.4118059706806228
11,41,3,vicarious,3,low_cue,low_stim,1,11,low_stim,-0.4713440959377369
