,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,64,3,vicarious,2,high_cue,med_stim,5,0,med_stim,0.18768582378782586
1,64,3,vicarious,2,high_cue,high_stim,6,1,high_stim,0.1481808288459246
2,64,3,vicarious,2,low_cue,high_stim,3,2,high_stim,0.051275634333974154
3,64,3,vicarious,2,high_cue,low_stim,4,3,low_stim,-0.07572762370743917
4,64,3,vicarious,2,high_cue,med_stim,5,4,med_stim,-0.09839640782326603
5,64,3,vicarious,2,low_cue,low_stim,1,5,low_stim,-0.07859479114538322
6,64,3,vicarious,2,low_cue,med_stim,2,6,med_stim,-0.1830643987114858
7,64,3,vicarious,2,low_cue,med_stim,2,7,med_stim,-0.16345033742448362
8,64,3,vicarious,2,high_cue,high_stim,6,8,high_stim,0.008697050775100626
9,64,3,vicarious,2,low_cue,low_stim,1,9,low_stim,0.09809712421731373
10,64,3,vicarious,2,high_cue,low_stim,4,10,low_stim,-0.28978399810608074
11,64,3,vicarious,2,low_cue,high_stim,3,11,high_stim,0.3453873980248846
