,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,64,3,vicarious,4,high_cue,med_stim,5,0,med_stim,0.6638236893042271
1,64,3,vicarious,4,high_cue,high_stim,6,1,high_stim,0.690832620455944
2,64,3,vicarious,4,low_cue,high_stim,3,2,high_stim,0.40940741142999754
3,64,3,vicarious,4,high_cue,low_stim,4,3,low_stim,-0.0673690578675062
4,64,3,vicarious,4,high_cue,med_stim,5,4,med_stim,-0.6075254781788493
5,64,3,vicarious,4,low_cue,low_stim,1,5,low_stim,-0.9709528174268656
6,64,3,vicarious,4,low_cue,med_stim,2,6,med_stim,-0.9902668657000132
7,64,3,vicarious,4,low_cue,med_stim,2,7,med_stim,-1.2505856041483396
8,64,3,vicarious,4,high_cue,high_stim,6,8,high_stim,-1.4673279194766538
9,64,3,vicarious,4,low_cue,low_stim,1,9,low_stim,0.8455029407928464
10,64,3,vicarious,4,high_cue,low_stim,4,10,low_stim,1.0607769353249603
11,64,3,vicarious,4,low_cue,high_stim,3,11,high_stim,1.271241019432272
