,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,58,1,vicarious,3,low_cue,med_stim,2,0,med_stim,1.0951140646831248
1,58,1,vicarious,3,low_cue,low_stim,1,1,low_stim,0.2546807028724532
2,58,1,vicarious,3,low_cue,high_stim,3,2,high_stim,-0.4775629078852271
3,58,1,vicarious,3,high_cue,low_stim,4,3,low_stim,-0.9000430495545854
4,58,1,vicarious,3,high_cue,med_stim,5,4,med_stim,-1.0118723592815653
5,58,1,vicarious,3,high_cue,high_stim,6,5,high_stim,-0.9614076404302241
6,58,1,vicarious,3,high_cue,low_stim,4,6,low_stim,-0.9501679182615229
7,58,1,vicarious,3,low_cue,high_stim,3,7,high_stim,1.0991211472549531
8,58,1,vicarious,3,high_cue,high_stim,6,8,high_stim,1.331064001471158
9,58,1,vicarious,3,low_cue,med_stim,2,9,med_stim,-0.1227545779780362
10,58,1,vicarious,3,high_cue,med_stim,5,10,med_stim,-0.781345086745381
11,58,1,vicarious,3,low_cue,low_stim,1,11,low_stim,1.3005902982112159
