onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	onset_ttl1	onset_ttl2	onset_ttl3	onset_ttl4	stimulus_delivery_success
5.0	1.0	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l044.png	n/a	n/a	n/a	n/a	n/a
37.39	1.0	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h047.png	n/a	n/a	n/a	n/a	n/a
70.69	1.0	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l055.png	n/a	n/a	n/a	n/a	n/a
100.2	1.0	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h033.png	n/a	n/a	n/a	n/a	n/a
132.59	1.0	cue	5	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l043.png	n/a	n/a	n/a	n/a	n/a
165.29	1.0	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h053.png	n/a	n/a	n/a	n/a	n/a
199.38	1.0	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l015.png	n/a	n/a	n/a	n/a	n/a
236.4	0.98	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l053.png	n/a	n/a	n/a	n/a	n/a
266.49	1.0	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h015.png	n/a	n/a	n/a	n/a	n/a
304.49	1.0	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h027.png	n/a	n/a	n/a	n/a	n/a
335.89	1.0	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h010.png	n/a	n/a	n/a	n/a	n/a
371.2	0.98	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l021.png	n/a	n/a	n/a	n/a	n/a
7.61		expectrating	1	low_cue	n/a			55.99	Strong	1.4	3.62	l044.png	n/a	n/a	n/a	n/a	n/a
39.69	2.6	expectrating	2	high_cue	n/a	50.19	Strong	50.19	Strong	1.15	1.45	h047.png	n/a	n/a	n/a	n/a	n/a
73.0	3.26	expectrating	3	low_cue	n/a	60.14	Strong	60.14	Strong	1.4	1.86	l055.png	n/a	n/a	n/a	n/a	n/a
102.8	2.45	expectrating	4	high_cue	n/a	59.31	Strong	59.31	Strong	0.72	1.73	h033.png	n/a	n/a	n/a	n/a	n/a
135.19	1.98	expectrating	5	low_cue	n/a	61.28	Strong	61.28	Strong	0.53	1.45	l043.png	n/a	n/a	n/a	n/a	n/a
167.59	2.79	expectrating	6	high_cue	n/a	53.82	Strong	53.82	Strong	0.93	1.86	h053.png	n/a	n/a	n/a	n/a	n/a
