,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,41,4,vicarious,-1,low_cue,low_stim,1,0,low_stim,0.10853720381111599
1,41,4,vicarious,-1,low_cue,med_stim,2,1,med_stim,0.19422038356323956
2,41,4,vicarious,-1,high_cue,med_stim,5,2,med_stim,-0.11080211696781109
3,41,4,vicarious,-1,low_cue,high_stim,3,3,high_stim,-0.5600691033143019
4,41,4,vicarious,-1,high_cue,med_stim,5,4,med_stim,-0.23976072844821955
5,41,4,vicarious,-1,low_cue,high_stim,3,5,high_stim,-0.8276765761230279
6,41,4,vicarious,-1,low_cue,low_stim,1,6,low_stim,0.1516173581618501
7,41,4,vicarious,-1,high_cue,high_stim,6,7,high_stim,0.6519387165709899
8,41,4,vicarious,-1,high_cue,high_stim,6,8,high_stim,0.18653201025785918
9,41,4,vicarious,-1,high_cue,low_stim,4,9,low_stim,-0.3386528445747004
10,41,4,vicarious,-1,high_cue,low_stim,4,10,low_stim,-0.006614291623927882
11,41,4,vicarious,-1,low_cue,med_stim,2,11,med_stim,0.5683803058284264
