src_subject_id,session_id,param_task_name,param_run_num,param_counterbalance_ver,param_counterbalance_block_num,param_cue_type,param_stimulus_type,param_cond_type,param_trigger_onset,param_start_biopac,ITI_onset,ITI_biopac,ITI_duration,event01_cue_onset,event01_cue_biopac,event01_cue_type,event01_cue_filename,ISI01_onset,ISI01_biopac,ISI01_duration,event02_expect_displayonset,event02_expect_biopac,event02_expect_responseonset,event02_expect_RT,event02_expect_angle,event02_expect_angle_label,ISI02_onset,ISI02_biopac,ISI02_duration,event03_stimulus_type,event03_stimulus_displayonset,event03_stimulus_biopac,event03_stimulus_C_stim_match,event03_stimulusC_response,event03_stimulusC_responsekeyname,event03_stimulusC_reseponseonset,event03_stimulusC_RT,ISI03_onset,ISI03_biopac,ISI03_duration,event04_actual_displayonset,event04_actual_biopac,event04_actual_responseonset,event04_actual_RT,event04_actual_angle,event04_actual_angle_label,param_end_instruct_onset,param_end_biopac,param_experiment_duration,event03_stimulus_P_trigger,event03_stimulus_P_delay_between_medoc,event03_stimulus_V_patientid,event03_stimulus_V_filename,event03_stimulus_C_stim_num,event03_stimulus_C_stim_filename,delay_between_medoc
11,1,pain,5,4,1,high_cue,low_stim,4,1617653207.60316,1617653207.60491,1617653210.40824,1617653210.4128401,1.89051675796509,1617653212.30895,1617653212.31296,high_cue,h027.png,1617653213.30933,1617653213.31264,1.38775658607483,1617653214.72653,1617653214.7285302,1617653216.64409,1.91755509376526,120.32763411913386,FIX,1617653218.74472,1617653218.74703,8.75236964225769,low_stim,1617653227.55645,1617653227.5573199,,0,,0,0,1617653236.5181,1617653236.5204,2.3789889812469505,1617653238.91901,1617653238.91981,1617653240.95332,2.03431034088135,64.8721758192439,FIX,1617653605.72431,1617653605.7313,398.121145963669,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0508310794830322
11,1,pain,5,4,1,low_cue,low_stim,1,1617653207.60316,1617653207.60491,1617653242.95386,1617653242.9556599,1.844158411026,1617653244.80456,1617653244.81231,low_cue,l029.png,1617653245.80494,1617653245.81265,0.792147397994995,1617653246.6219199,1617653246.62308,1617653248.07768,1.4557683467865,11.07530733376273,FIX,1617653250.6401,1617653250.64573,1.05698776245117,low_stim,1617653251.75524,1617653251.7559302,,0,,0,0,1617653260.7105699,1617653260.71252,4.18651700019836,1617653264.91216,1617653264.9132,1617653266.59629,1.6841316223144498,13.201087175705577,FIX,1617653605.72431,1617653605.7313,398.121145963669,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0577149391174316
11,1,pain,5,4,1,low_cue,med_stim,2,1617653207.60316,1617653207.60491,1617653268.93034,1617653268.94689,0.8676853179931641,1617653269.81401,1617653269.81601,low_cue,l055.png,1617653270.81439,1617653270.81623,1.0826997756958001,1617653271.9148,1617653271.91621,1617653273.41556,1.5007529258728,94.381037831808,FIX,1617653275.93299,1617653275.9347901,6.76409983634949,med_stim,1617653282.77039,1617653282.77197,,0,,0,0,1617653291.70561,1617653291.71277,2.59147477149963,1617653294.3066,1617653294.31215,1617653295.8611,1.55450248718262,16.324623321803024,FIX,1617653605.72431,1617653605.7313,398.121145963669,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0723550319671631
11,1,pain,5,4,1,low_cue,high_stim,3,1617653207.60316,1617653207.60491,1617653298.32478,1617653298.32864,1.0731737613678,1617653299.40852,1617653299.4122698,low_cue,l048.png,1617653300.4089,1617653300.41278,2.08818697929382,1617653302.50969,1617653302.51149,1617653304.16101,1.65131092071533,16.6108589905459,FIX,1617653306.5278802,1617653306.5293,5.16921019554138,high_stim,1617653311.7641098,1617653311.76524,,0,,0,0,1617653320.71657,1617653320.71912,2.2805171012878396,1617653323.01744,1617653323.01835,1617653325.35186,2.33441996574402,6.897427557751748,FIX,1617653605.72431,1617653605.7313,398.121145963669,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0661430358886719
11,1,pain,5,4,1,high_cue,med_stim,5,1617653207.60316,1617653207.60491,1617653327.03563,1617653327.0459301,0.662457227706909,1617653327.70255,1617653327.71293,high_cue,h011.png,1617653328.70292,1617653328.7126696,1.3941650390625,1617653330.12013,1617653330.12083,1617653331.72096,1.6008377075195301,45.65106038022949,FIX,1617653334.13831,1617653334.14617,5.558779001235959,med_stim,1617653339.73457,1617653339.73563,,0,,0,0,1617653348.71048,1617653348.71319,3.5866081714630096,1617653352.31184,1617653352.3128,1617653354.04602,1.7341821193695102,27.694391593141653,FIX,1617653605.72431,1617653605.7313,398.121145963669,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0369338989257812
11,1,pain,5,4,1,high_cue,high_stim,6,1617653207.60316,1617653207.60491,1617653356.33003,1617653356.34631,0.5679991245269781,1617653356.9135802,1617653356.91553,high_cue,h041.png,1617653357.91396,1617653357.91607,1.08313059806824,1617653359.01437,1617653359.01531,1617653360.7985802,1.78420662879944,10.576586544968752,FIX,1617653363.0325599,1617653363.03436,5.4645302295684814,high_stim,1617653368.57143,1617653368.57234,,0,,0,0,1617653377.50469,1617653377.5129302,2.69239687919617,1617653380.20571,1617653380.2121,1617653381.71147,1.50575757026672,7.441405489743717,FIX,1617653605.72431,1617653605.7313,398.121145963669,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0737929344177246
11,1,pain,5,4,1,high_cue,low_stim,4,1617653207.60316,1617653207.60491,1617653384.2239,1617653384.22908,1.97406196594238,1617653386.2079802,1617653386.2132099,high_cue,h022.png,1617653387.20836,1617653387.2132301,1.08873248100281,1617653388.30877,1617653388.31192,1617653389.89479,1.58601379394531,131.07728710949,FIX,1617653392.3269598,1617653392.33006,2.5701313018798797,low_stim,1617653394.94105,1617653394.94213,,0,,0,0,1617653403.91467,1617653403.91644,10.882419824600198,1617653414.81879,1617653414.81968,1617653416.9864302,2.16763806343079,13.980290576032676,FIX,1617653605.72431,1617653605.7313,398.121145963669,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0434160232543945
11,1,pain,5,4,1,high_cue,high_stim,6,1617653207.60316,1617653207.60491,1617653418.8369699,1617653418.84653,7.76102375984192,1617653426.60657,1617653426.6133099,high_cue,h001.png,1617653427.60695,1617653427.61313,1.09013748168945,1617653428.7073698,1617653428.7122,1617653430.3451,1.63773250579834,67.38013505195957,FIX,1617653432.72555,1617653432.73058,0.871536016464233,high_stim,1617653433.66809,1617653433.66917,,0,,0,0,1617653442.6126199,1617653442.6140802,5.58446907997131,1617653448.21474,1617653448.21554,1617653450.38232,2.1675872802734397,46.78484332431897,FIX,1617653605.72431,1617653605.7313,398.121145963669,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0704638957977295
11,1,pain,5,4,1,low_cue,low_stim,1,1617653207.60316,1617653207.60491,1617653452.23292,1617653452.24668,0.8651094436645509,1617653453.11659,1617653453.11847,low_cue,l039.png,1617653454.11696,1617653454.11874,2.0801241397857697,1617653456.2177598,1617653456.2186599,1617653457.56841,1.35065078735352,49.80487155613044,FIX,1617653460.23594,1617653460.23781,4.5611445903778085,low_stim,1617653464.85075,1617653464.8518,,0,,0,0,1617653473.80774,1617653473.8139699,4.28987336158752,1617653478.10936,1617653478.1128,1617653480.512,2.40264010429382,5.3198939178068505,FIX,1617653605.72431,1617653605.7313,398.121145963669,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0531020164489746
11,1,pain,5,4,1,low_cue,med_stim,2,1617653207.60316,1617653207.60491,1617653482.12755,1617653482.12936,1.87040185928345,1617653484.01159,1617653484.01335,low_cue,l053.png,1617653485.0119698,1617653485.0139,2.0851199626922603,1617653487.11276,1617653487.11387,1617653488.7469,1.6341392993927,17.440595881657504,FIX,1617653491.13095,1617653491.13269,5.2661395072937,med_stim,1617653496.4728,1617653496.47354,,0,,0,0,1617653505.40301,1617653505.41412,4.19407200813293,1617653509.6212802,1617653509.62255,1617653511.63888,2.0175979137420703,27.525225743744333,FIX,1617653605.72431,1617653605.7313,398.121145963669,Command Recieved: TRIGGER_AND_Response: RESULT_OK,0,,,0,,0.0752408504486084
