onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	onset_ttl1	onset_ttl2	onset_ttl3	onset_ttl4	stimulus_delivery_success
14.19	1.0	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l034.png	n/a	n/a	n/a	n/a	n/a
40.6	1.0	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l003.png	n/a	n/a	n/a	n/a	n/a
72.2	1.0	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h040.png	n/a	n/a	n/a	n/a	n/a
109.0	1.0	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l049.png	n/a	n/a	n/a	n/a	n/a
145.11	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h047.png	n/a	n/a	n/a	n/a	n/a
171.4	1.0	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l004.png	n/a	n/a	n/a	n/a	n/a
199.8	1.0	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l038.png	n/a	n/a	n/a	n/a	n/a
236.79	1.0	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h015.png	n/a	n/a	n/a	n/a	n/a
264.2	1.0	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h039.png	n/a	n/a	n/a	n/a	n/a
298.4	1.0	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h028.png	n/a	n/a	n/a	n/a	n/a
336.0	1.0	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h009.png	n/a	n/a	n/a	n/a	n/a
366.99	1.0	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l007.png	n/a	n/a	n/a	n/a	n/a
16.04	2.8	expectrating	1	low_cue	n/a	10.45	Moderate	10.45	Moderate	0.32	2.48	l034.png	n/a	n/a	n/a	n/a	n/a
43.61		expectrating	2	low_cue	n/a			53.08	Strong	0.55	3.8	l003.png	n/a	n/a	n/a	n/a	n/a
75.22	3.71	expectrating	3	high_cue	n/a	100.14	Strongest sensation of any kind	100.14	Strongest sensation of any kind	0.6	3.11	h040.png	n/a	n/a	n/a	n/a	n/a
110.91	2.7	expectrating	4	low_cue	n/a	44.01	Strong	44.01	Strong	0.45	2.25	l049.png	n/a	n/a	n/a	n/a	n/a
146.81	3.13	expectrating	5	high_cue	n/a	102.08	Strongest sensation of any kind	102.08	Strongest sensation of any kind	0.68	2.45	h047.png	n/a	n/a	n/a	n/a	n/a
174.5	3.75	expectrating	6	low_cue	n/a	28.83	Moderate	28.83	Moderate	1.28	2.47	l004.png	n/a	n/a	n/a	n/a	n/a
202.8	3.98	expectrating	7	low_cue	n/a	28.11	Moderate	28.11	Moderate	0.85	3.13	l038.png	n/a	n/a	n/a	n/a	n/a
238.49	3.22	expectrating	8	high_cue	n/a	94.15	Very Strong	94.15	Very Strong	0.58	2.63	h015.png	n/a	n/a	n/a	n/a	n/a
267.21	2.84	expectrating	9	high_cue	n/a	116.67	Strongest sensation of any kind	116.67	Strongest sensation of any kind	0.58	2.25	h039.png	n/a	n/a	n/a	n/a	n/a
301.2		expectrating	10	high_cue	n/a			106.1	Strongest sensation of any kind	1.08	3.9	h028.png	n/a	n/a	n/a	n/a	n/a
338.9		expectrating	11	high_cue	n/a			114.71	Strongest sensation of any kind	1.12	3.97	h009.png	n/a	n/a	n/a	n/a	n/a
368.91		expectrating	12	low_cue	n/a			15.09	Moderate	1.53	3.92	l007.png	n/a	n/a	n/a	n/a	n/a
20.67	32.58	stimulus	1	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	20.67	24.17	29.17	32.57	success
48.23	60.59	stimulus	2	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	48.23	51.99	56.99	60.6	success
84.14	96.5	stimulus	3	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	84.14	87.9	92.9	96.51	success
118.32	131.14	stimulus	4	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	118.32	122.33	127.33	131.14	success
153.35	165.71	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	153.35	157.11	162.11	165.72	success
180.72	193.55	stimulus	6	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	180.72	184.73	189.73	193.54	success
216.23	228.14	stimulus	7	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	216.23	219.73	224.73	228.13	success
243.34	256.16	stimulus	8	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	243.34	247.35	252.35	256.16	success
277.54	290.36	stimulus	9	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	277.54	281.55	286.55	290.36	success
319.92	331.82	stimulus	10	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	319.92	323.42	328.42	331.82	success
343.73	355.63	stimulus	11	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	343.73	347.23	352.23	355.63	success
380.53	392.89	stimulus	12	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	380.53	384.29	389.29	392.9	success
35.3	3.79	outcomerating	1	low_cue	low_stim	68.16	Very Strong	68.16	Very Strong	0.93	2.86	task-pain_scale.png	n/a	n/a	n/a	n/a	success
63.71	3.15	outcomerating	2	low_cue	med_stim	78.69	Very Strong	78.69	Very Strong	0.53	2.62	task-pain_scale.png	n/a	n/a	n/a	n/a	success
95.91	3.22	outcomerating	3	high_cue	med_stim	87.01	Very Strong	87.01	Very Strong	0.68	2.53	task-pain_scale.png	n/a	n/a	n/a	n/a	success
130.5	3.67	outcomerating	4	low_cue	high_stim	89.3	Very Strong	89.3	Very Strong	0.9	2.77	task-pain_scale.png	n/a	n/a	n/a	n/a	success
166.5	3.19	outcomerating	5	high_cue	med_stim	69.15	Very Strong	69.15	Very Strong	0.47	2.72	task-pain_scale.png	n/a	n/a	n/a	n/a	success
194.49	2.95	outcomerating	6	low_cue	high_stim	94.13	Very Strong	94.13	Very Strong	1.2	1.75	task-pain_scale.png	n/a	n/a	n/a	n/a	success
231.11	2.45	outcomerating	7	low_cue	low_stim	55.1	Strong	55.1	Strong	0.85	1.6	task-pain_scale.png	n/a	n/a	n/a	n/a	success
255.5	2.92	outcomerating	8	high_cue	high_stim	105.95	Strongest sensation of any kind	105.95	Strongest sensation of any kind	0.52	2.41	task-pain_scale.png	n/a	n/a	n/a	n/a	success
290.5		outcomerating	9	high_cue	high_stim			106.83	Strongest sensation of any kind	0.62	2.25	task-pain_scale.png	n/a	n/a	n/a	n/a	success
331.1	3.02	outcomerating	10	high_cue	low_stim	76.97	Very Strong	76.97	Very Strong	0.82	2.2	task-pain_scale.png	n/a	n/a	n/a	n/a	success
359.41	3.55	outcomerating	11	high_cue	low_stim	68.88	Very Strong	68.88	Very Strong	0.42	3.14	task-pain_scale.png	n/a	n/a	n/a	n/a	success
394.5		outcomerating	12	low_cue	med_stim			79.74	Very Strong	0.7	1.72	task-pain_scale.png	n/a	n/a	n/a	n/a	success
