,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,57,3,vicarious,4,high_cue,med_stim,5,0,med_stim,-0.227342873108531
1,57,3,vicarious,4,high_cue,high_stim,6,1,high_stim,-0.19584898874524004
2,57,3,vicarious,4,low_cue,high_stim,3,2,high_stim,-0.10312169992892575
3,57,3,vicarious,4,high_cue,low_stim,4,3,low_stim,-0.16441533003353787
4,57,3,vicarious,4,high_cue,med_stim,5,4,med_stim,-0.1529628301833029
5,57,3,vicarious,4,low_cue,low_stim,1,5,low_stim,0.06070442684597882
6,57,3,vicarious,4,low_cue,med_stim,2,6,med_stim,-0.07974375164716077
7,57,3,vicarious,4,low_cue,med_stim,2,7,med_stim,0.1716237472762677
8,57,3,vicarious,4,high_cue,high_stim,6,8,high_stim,-0.06814462773514185
9,57,3,vicarious,4,low_cue,low_stim,1,9,low_stim,-0.04338718932675278
10,57,3,vicarious,4,high_cue,low_stim,4,10,low_stim,-0.01658203994360669
11,57,3,vicarious,4,low_cue,high_stim,3,11,high_stim,-0.004797626871710999
