subject,nps,nps_corr,nps_cosine,npspos,npspos_corr,npspos_cosine,npsneg,npsneg_corr,npsneg_cosine,pos_nps_vermis,pos_nps_vermis_corr,pos_nps_vermis_cosine,pos_nps_rIns,pos_nps_rIns_corr,pos_nps_rIns_cosine,pos_nps_rV1,pos_nps_rV1_corr,pos_nps_rV1_cosine,pos_nps_rThal,pos_nps_rThal_corr,pos_nps_rThal_cosine,pos_nps_lIns,pos_nps_lIns_corr,pos_nps_lIns_cosine,pos_nps_rdpIns,pos_nps_rdpIns_corr,pos_nps_rdpIns_cosine,pos_nps_rS2_Op,pos_nps_rS2_Op_corr,pos_nps_rS2_Op_cosine,pos_nps_dACC,pos_nps_dACC_corr,pos_nps_dACC_cosine,neg_nps_rLOC,neg_nps_rLOC_corr,neg_nps_rLOC_cosine,neg_nps_lLOC,neg_nps_lLOC_corr,neg_nps_lLOC_cosine,neg_nps_rpLOC,neg_nps_rpLOC_corr,neg_nps_rpLOC_cosine,neg_nps_pgACC,neg_nps_pgACC_corr,neg_nps_pgACC_cosine,neg_nps_lSTS,neg_nps_lSTS_corr,neg_nps_lSTS_cosine,neg_nps_rIPL,neg_nps_rIPL_corr,neg_nps_rIPL_cosine,neg_nps_PCC,neg_nps_PCC_corr,neg_nps_PCC_cosine
sub-0047,-3.62203037033089,-0.0162688468379186,-0.045973802582653,-2.7724269499662,0.0244576395873873,-0.315617752722595,1.26082176867165,-0.0498936555358973,0.428113895375274,-0.0398491353257824,-0.595787113529002,-0.508676765083782,-0.691071585633972,-0.287608695231778,-0.625935596989239,-0.510142833569144,-0.248539995937406,-0.920030764107191,-0.110201410219942,-0.0694258256500871,-0.713957166620245,-0.295372059868774,0.352754561442831,-0.53322604197104,-0.00153701935036861,0.579320756682333,-0.024378165115622,-0.18840456668266,-0.583222730771153,-0.875597933881508,-0.0165202257952445,0.386874496015088,-0.0290078300681921,0.136046868034418,0.023389390897322,0.896774409230928,0.0861970532292579,0.428830248515429,0.909950589898977,0.250758543692,0.046500226884836,0.831012121997298,0.071928525245598,-0.560117884896422,0.538690921658418,0.25456131077391,-0.156225163064633,0.916041577507573,0.0112600383018061,-0.792408820154513,0.244577775626108,0.0599264539170851,-0.371523866897732,0.608235487074599
sub-0052,12.4216991835847,0.0825261201051193,0.0972291142449441,6.69041955968669,0.0873691953594739,0.356733166719447,-0.170270417834689,0.0670129375602993,-0.0347110513970388,0.00469781591257834,0.265784564000569,0.201140138659549,2.00594363662267,-0.0128592419595975,0.52973623104336,-0.176028109580471,0.496799430199891,-0.611763302694217,-0.0784338860236106,-0.189953290470868,-0.715410203627554,0.651173520784631,0.271051058943837,0.754045429031219,0.31203465886498,0.161539006714396,0.839738115453996,0.98926451843566,-0.233861059966759,0.891649637137306,1.26836848831233,-0.00565218033996342,0.675220368799363,-0.0580920204825201,-0.437085744186002,-0.354254820089868,0.114893764805488,0.28797078849336,0.770360823943484,0.321804791546487,-0.221164236704408,0.839260199823424,-0.0218354384459827,-0.247509141145482,-0.123769118257553,-0.0717051084575803,0.0428613992525587,-0.345464602516779,0.0271614185094434,0.716355734797642,0.361745494481758,-0.42688398095698,-0.0116050392525394,-0.921671851946903
sub-0056,-2.12727830136078,-0.0328684070639218,-0.0480114159996887,-1.88965154008902,-0.0595524811002412,-0.345064287753812,0.154072235373156,0.0942369516322031,0.0917504848421118,0.0108090973857845,-0.345129244137226,0.447306074089168,-0.601965457098874,-0.326743443414252,-0.733631076842788,-0.0282191771701348,-0.222051891438781,-0.348498166255356,-0.0391708567933152,0.1813867570085,-0.481272554904789,-0.0542467505869958,0.305151132498129,-0.40908686674657,-0.0362242835396383,-0.293707979086145,-0.6979768780269,-0.0101244732942182,-0.124734278532495,-0.123632788495292,-0.544189763900628,0.120312119099517,-0.58809963205362,0.00426797339287388,0.43582443363929,0.164195455702892,0.044585676690015,-0.123159490264165,0.828956736799524,0.106670199206576,0.527276528100321,0.822702888038024,-0.0321042972565273,-0.175234326385674,-0.378962506750191,-0.0934641342389161,-0.39860862811952,-0.544602416477094,0.0197435256033481,-0.100121612860224,0.406176131367598,0.0694840722319887,-0.278310029827247,0.768480257550695
sub-0057,-5.70924586600092,-0.0197001747065906,-0.0508819103317065,-6.02347660395018,-0.0349817246382311,-0.456943282697279,2.05365393194349,-0.0309084708849587,0.367108900240845,-0.177893573987391,-0.327448523050706,-0.957884499686369,-1.51026361587006,-0.0829207303275972,-0.831674085751213,-0.56030232119334,-0.61572225707792,-0.956687079591478,-0.307734684789125,0.403104031859156,-0.888190862687916,-0.318371722196724,-0.370339122695202,-0.801224618548763,-0.0393374361100941,0.305089956113535,-0.321082324997453,-0.0984611696833647,0.116834410607173,-0.517915390395642,-1.18658745848401,-0.214000434528915,-0.637631910596886,0.403218470526189,0.28683785758305,0.939804970077952,-0.183138917181764,0.157082463950036,-0.93508980781139,0.516198762056933,-0.43645477566718,0.881659780625096,0.0419876617050635,0.200213836289779,0.407218064056153,0.307928962602793,0.418729965681687,0.875437456850896,0.275742886179261,-0.0764449657681085,0.858303067610659,0.0384499815559965,-0.490021696037645,0.234359908322856
sub-0060,-7.24292485355569,-0.0971706067199855,-0.110972920430786,-5.03277157546453,-0.157693029118161,-0.507809766315075,1.16853712749358,0.0976396638257318,0.424136630218816,0.0160034494205607,0.403961016949944,0.292747906696138,-1.35746231494683,-0.333558888830137,-0.86747909723142,-0.147823473566235,-0.109155368583584,-0.826315695457051,-0.0674850981758943,0.338178335028704,-0.778427710838459,-0.315794875165057,-0.381793729491661,-0.849467481686039,-0.145610840792655,0.430217111815283,-0.809270489369986,-0.235261201410879,-0.228831435212492,-0.888574587404804,-1.29689741950546,0.10006052153701,-0.668383037619052,0.0400873700222521,-0.100022037752369,0.318020123579215,0.120994998313025,0.335856314585703,0.890662583115995,0.342939001346851,0.160065548860854,0.901095352146895,0.0528982331398966,-0.0711010893073358,0.375715680091325,0.0928655596734626,-0.252978381325697,0.620162703798376,0.119778309067614,-0.464393832534535,0.693846797953721,0.048565563607558,0.000928398004381555,0.6941875520172
sub-0061,12.049031839345,0.129138073595652,0.136639581780078,6.29457309965876,0.0511336336081114,0.459943550881571,-1.1947224560935,-0.113666085592685,-0.390355919911161,0.0108769193178831,0.439925950299584,0.174933478604815,1.7670389980185,-0.0236206319936301,0.714379112823219,0.255077415972124,0.347723881004417,0.838454676831303,0.184446263794452,-0.421485351014822,0.775716047847326,0.346484865284221,-0.31445220222462,0.572591257012716,0.246850135351579,0.435742314763354,0.919105328215435,0.200111904961554,0.624874538399559,0.935529739588309,1.41393963174664,0.0626441998728123,0.835730692033257,-0.00221396644253713,0.379217858186472,-0.0315265452350639,-0.27524901472887,-0.222810645374156,-0.92448085046403,-0.248522934682987,0.0393080412975233,-0.731464392062621,-0.0863183072100655,-0.39066130605795,-0.797373177729232,-0.102105175158619,0.266898520348643,-0.596960764489347,0.00889906038344699,-0.24178991761088,0.163867047397302,-0.159370487584501,-0.422069772732912,-0.955139473016378
sub-0062,3.62506675320599,0.0565034941280896,0.0623078424846536,0.868525074437335,0.0490357128106095,0.12928972995078,1.15691069037793,0.190529836638269,0.259151802732461,-0.0980146562539531,0.0656045500886833,-0.887779392414806,-0.373852240113214,-0.347207143947904,-0.448579528590701,0.209493108992202,0.796188995345185,0.492164130932578,0.092560046238568,-0.0474720628818903,0.826711241153051,0.108762893881676,0.152938365259394,0.668074468208233,0.0903500911435832,0.415013396117862,0.762147177735471,0.102619895279855,0.613130766532512,0.865583023549421,0.480597413821452,0.140479856891645,0.656710483330956,-0.0560376687469416,-0.553708801905965,-0.507296966136755,-0.0395868154225089,0.272161524170084,-0.462801018278209,0.946674166689925,0.569564406343339,0.957034008800528,-0.0430000076339349,0.537797037412653,-0.363993432780572,0.0106160943366338,0.189587472686431,0.0804221051458163,-0.0105658989268259,-0.382619260486703,-0.216175876960527,-0.0199840281054773,0.412415684132578,-0.465640070400955
sub-0064,1.75789576970005,0.0332352584714202,0.028912355858163,0.448510717658713,0.0927035514636606,0.0632594500039818,0.567333321706991,0.0771636658799312,0.214212019245838,-0.091465686741766,0.593169667734004,-0.884061263031287,0.038275988062356,0.189783472358239,0.0436453239113486,-0.144364146337242,-0.162503841828974,-0.774957086362588,-0.0796732023095127,-0.269047077767163,-0.738993935827278,-0.221341240751075,-0.528728030780687,-0.81641357750135,0.20107243358463,0.577752132919971,0.923555813461721,0.130081701040239,0.36960477536618,0.664817611078205,0.520319515298203,-0.0213994382059235,0.492133380293021,0.0213339351627144,0.37805834423454,0.346368373048838,0.251072040237224,-0.251360493773212,0.931078015035282,0.0493554368951581,0.0633530501742557,0.323451028172469,0.034120906932742,0.582593610900588,0.456149086053957,0.0935511611288196,0.024727616280042,0.467957580132887,0.0581513817826259,-0.686702956622803,0.542910247957435,-0.0716659167471083,-0.313518970659954,-0.802108204121364
sub-0066,-1.89158462311745,-0.058757136618658,-0.0544153574721096,-0.069125577368288,0.104399708869868,-0.0196654216172057,-0.806848479720636,-0.0933248564600924,-0.425612974663108,0.00529840032883975,-0.44319572003822,0.301927543591388,0.0437437734282461,-0.0274560545859511,0.17835729333846,0.0849650026402977,0.661707562776464,0.911574710258891,-0.104417608228345,0.0897485263620162,-0.829164027566598,-0.110293635662064,0.571370363221201,-0.466062739098437,0.0255452759363985,0.41736739676429,0.687900069722138,0.113392910344504,0.404921709308588,0.927108773870294,-0.108679616546646,0.297638742601037,-0.299882138948421,-0.134650052457444,-0.12529118448256,-0.906811894832991,-0.0494228915837295,0.0152776388307337,-0.915004462143928,-0.0527592279923583,-0.537201192907837,-0.796867409096235,0.0552063019722818,-0.358127113677565,0.713653414164206,-0.256512824085641,-0.148056391636171,-0.912634708995288,-0.101919946860033,0.297571830798962,-0.832518081132456,-0.0188491839388614,0.605443403847846,-0.283747053870208
sub-0068,-6.06040919751254,-0.0449721090790149,-0.0682372087043751,-3.46477092347643,0.0141156347563664,-0.359911643122744,0.836602752180544,-0.118447261915561,0.263427021681218,-0.113468018936105,0.590535428428139,-0.744838107200074,-0.800694300277538,-0.114172223619821,-0.816973469633799,0.0216712323469749,0.424262368412854,0.102920981549814,-0.179103506105992,0.142182988114764,-0.830298254079677,-0.142393503421744,0.44569248872022,-0.381221428671923,-0.309712313145906,-0.491574869225753,-0.924787253152743,-0.25712192714508,-0.305483653717698,-0.884414155317647,-0.725041837827357,0.116328454451859,-0.489223605999493,0.0927591231260805,-0.0518006590714579,0.707203375533444,0.0898290621661716,0.206138376105188,0.899961186409428,-0.00894279587712389,-0.101939893089068,-0.0578567671505391,0.130157467188683,0.0364712040488274,0.73687137069842,-0.0339516957404367,-0.214215425891031,-0.167407594580379,0.0615338122023875,-0.381687525078415,0.658617927752602,0.249797363722406,0.130016444884083,0.944186705669902
