,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,37,4,vicarious,-1,low_cue,low_stim,1,0,low_stim,1.3797092731416316
1,37,4,vicarious,-1,low_cue,med_stim,2,1,med_stim,-0.09112342439849026
2,37,4,vicarious,-1,low_cue,low_stim,1,2,low_stim,-0.8990153286446503
3,37,4,vicarious,-1,low_cue,high_stim,3,3,high_stim,-0.939902230862389
4,37,4,vicarious,-1,high_cue,med_stim,5,4,med_stim,0.6763716339731539
5,37,4,vicarious,-1,high_cue,high_stim,6,5,high_stim,-0.7936394306261945
6,37,4,vicarious,-1,high_cue,med_stim,5,6,med_stim,-1.18560783127497
7,37,4,vicarious,-1,high_cue,low_stim,4,7,low_stim,-0.5952019192366639
8,37,4,vicarious,-1,high_cue,low_stim,4,8,low_stim,-0.7085122625541711
9,37,4,vicarious,-1,high_cue,high_stim,6,9,high_stim,0.4222204207002739
10,37,4,vicarious,-1,low_cue,med_stim,2,10,med_stim,0.22638119419216432
11,37,4,vicarious,-1,low_cue,high_stim,3,11,high_stim,0.8695264199542374
