,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,37,4,vicarious,2,high_cue,low_stim,4,0,low_stim,-0.23913570315117547
1,37,4,vicarious,2,low_cue,med_stim,2,1,med_stim,-0.8381063221799921
2,37,4,vicarious,2,high_cue,low_stim,4,2,low_stim,2.177260639277649
3,37,4,vicarious,2,low_cue,med_stim,2,3,med_stim,0.30017970272973205
4,37,4,vicarious,2,high_cue,high_stim,6,4,high_stim,-0.16317755764693265
5,37,4,vicarious,2,low_cue,low_stim,1,5,low_stim,-0.8450920321424145
6,37,4,vicarious,2,low_cue,high_stim,3,6,high_stim,-1.2063869597703045
7,37,4,vicarious,2,low_cue,low_stim,1,7,low_stim,2.2173627662581192
8,37,4,vicarious,2,high_cue,high_stim,6,8,high_stim,-0.10633965484111951
9,37,4,vicarious,2,low_cue,high_stim,3,9,high_stim,-0.41962706816690126
10,37,4,vicarious,2,high_cue,med_stim,5,10,med_stim,-0.8303715786277887
11,37,4,vicarious,2,high_cue,med_stim,5,11,med_stim,0.5544275303239152
