,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,26,1,vicarious,1,low_cue,med_stim,2,0,med_stim,-0.2691231642393616
1,26,1,vicarious,1,low_cue,low_stim,1,1,low_stim,0.20218542260779648
2,26,1,vicarious,1,low_cue,high_stim,3,2,high_stim,-0.16707820000631796
3,26,1,vicarious,1,high_cue,low_stim,4,3,low_stim,-0.10863811267753343
4,26,1,vicarious,1,high_cue,med_stim,5,4,med_stim,-0.13482476751762376
5,26,1,vicarious,1,high_cue,high_stim,6,5,high_stim,-0.1214034477546928
6,26,1,vicarious,1,high_cue,low_stim,4,6,low_stim,0.2503779812160292
7,26,1,vicarious,1,low_cue,high_stim,3,7,high_stim,0.1749267164108177
8,26,1,vicarious,1,high_cue,high_stim,6,8,high_stim,-0.6238565407586755
9,26,1,vicarious,1,low_cue,med_stim,2,9,med_stim,0.12070885206044153
10,26,1,vicarious,1,high_cue,med_stim,5,10,med_stim,-0.021349223918012514
11,26,1,vicarious,1,low_cue,low_stim,1,11,low_stim,-0.10810086454883462
