,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,61,4,vicarious,1,low_cue,low_stim,1,0,low_stim,-0.02338599318058704
1,61,4,vicarious,1,low_cue,med_stim,2,1,med_stim,-0.035381662998501845
2,61,4,vicarious,1,high_cue,med_stim,5,2,med_stim,-0.039542627124265955
3,61,4,vicarious,1,low_cue,high_stim,3,3,high_stim,-0.05148962814618946
4,61,4,vicarious,1,high_cue,med_stim,5,4,med_stim,-0.047329516951662064
5,61,4,vicarious,1,low_cue,high_stim,3,5,high_stim,-0.08855102981357797
6,61,4,vicarious,1,low_cue,low_stim,1,6,low_stim,-0.05535292787140931
7,61,4,vicarious,1,high_cue,high_stim,6,7,high_stim,-0.0404779241634077
8,61,4,vicarious,1,high_cue,high_stim,6,8,high_stim,-0.041196117011068095
9,61,4,vicarious,1,high_cue,low_stim,4,9,low_stim,-0.04537212724448532
10,61,4,vicarious,1,high_cue,low_stim,4,10,low_stim,-0.04384333235126783
11,61,4,vicarious,1,low_cue,med_stim,2,11,med_stim,-0.04397895855661369
