onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	onset_ttl1	onset_ttl2	onset_ttl3	onset_ttl4	stimulus_delivery_success
4.8	0.98	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h054.png	n/a	n/a	n/a	n/a	n/a
33.09	1.0	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l028.png	n/a	n/a	n/a	n/a	n/a
61.08	1.0	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l002.png	n/a	n/a	n/a	n/a	n/a
86.49	0.98	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l042.png	n/a	n/a	n/a	n/a	n/a
114.79	1.0	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h024.png	n/a	n/a	n/a	n/a	n/a
138.48	1.0	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h050.png	n/a	n/a	n/a	n/a	n/a
163.49	1.0	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h025.png	n/a	n/a	n/a	n/a	n/a
209.39	1.0	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h023.png	n/a	n/a	n/a	n/a	n/a
234.58	1.0	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l014.png	n/a	n/a	n/a	n/a	n/a
270.98	1.0	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l018.png	n/a	n/a	n/a	n/a	n/a
317.58	1.0	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l001.png	n/a	n/a	n/a	n/a	n/a
358.09	0.98	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h010.png	n/a	n/a	n/a	n/a	n/a
7.2	3.55	expectrating	1	high_cue	n/a	63.85	Strong	63.85	Strong	0.78	2.77	h054.png	n/a	n/a	n/a	n/a	n/a
34.89	3.14	expectrating	2	low_cue	n/a	15.72	Moderate	15.72	Moderate	1.5	1.64	l028.png	n/a	n/a	n/a	n/a	n/a
63.18	2.39	expectrating	3	low_cue	n/a	13.2	Moderate	13.2	Moderate	1.05	1.34	l002.png	n/a	n/a	n/a	n/a	n/a
89.59	3.88	expectrating	4	low_cue	n/a	29.68	Strong	29.68	Strong	3.05	0.83	l042.png	n/a	n/a	n/a	n/a	n/a
117.19	3.19	expectrating	5	high_cue	n/a	98.29	Strongest sensation of any kind	98.29	Strongest sensation of any kind	0.65	2.54	h024.png	n/a	n/a	n/a	n/a	n/a
140.6	2.15	expectrating	6	high_cue	n/a	55.29	Strong	55.29	Strong	1.07	1.08	h050.png	n/a	n/a	n/a	n/a	n/a
165.59	2.59	expectrating	7	high_cue	n/a	109.89	Strongest sensation of any kind	109.89	Strongest sensation of any kind	0.47	2.12	h025.png	n/a	n/a	n/a	n/a	n/a
211.49	2.51	expectrating	8	high_cue	n/a	97.87	Very Strong	97.87	Very Strong	1.4	1.11	h023.png	n/a	n/a	n/a	n/a	n/a
237.68	1.63	expectrating	9	low_cue	n/a	27.29	Moderate	27.29	Moderate	0.35	1.28	l014.png	n/a	n/a	n/a	n/a	n/a
274.09	3.53	expectrating	10	low_cue	n/a	24.92	Moderate	24.92	Moderate	1.38	2.15	l018.png	n/a	n/a	n/a	n/a	n/a
320.0		expectrating	11	low_cue	n/a			38.74	Strong	0.93	3.98	l001.png	n/a	n/a	n/a	n/a	n/a
361.19	1.85	expectrating	12	high_cue	n/a	108.43	Strongest sensation of any kind	108.43	Strongest sensation of any kind	0.2	1.65	h010.png	n/a	n/a	n/a	n/a	n/a
15.82	10.34	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	15.85	18.07	23.07	26.19	success
44.23	10.36	stimulus	2	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	44.26	46.45	51.44	54.63	success
69.81	10.74	stimulus	3	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	69.85	72.15	77.15	80.58	success
98.83	11.01	stimulus	4	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	98.86	101.26	106.26	109.87	success
122.6	10.72	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	122.64	124.93	129.93	133.36	success
145.92	10.99	stimulus	6	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	145.95	148.33	153.32	156.94	success
176.42	10.46	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	176.46	178.67	183.67	186.92	success
216.44	11.0	stimulus	8	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	216.48	218.86	223.86	227.48	success
250.51	10.39	stimulus	9	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	250.55	252.75	257.75	260.94	success
283.42	10.74	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	283.46	285.75	290.75	294.2	success
325.4	11.01	stimulus	11	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	325.45	327.84	332.84	336.46	success
375.53	10.72	stimulus	12	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	375.56	377.86	382.86	386.28	success
27.19	2.79	outcomerating	1	high_cue	low_stim	44.83	Strong	44.83	Strong	0.72	2.07	task-pain_scale.png	n/a	n/a	n/a	n/a	success
56.08	2.7	outcomerating	2	low_cue	low_stim	17.69	Moderate	17.69	Moderate	0.7	2.0	task-pain_scale.png	n/a	n/a	n/a	n/a	success
81.39	2.94	outcomerating	3	low_cue	med_stim	27.29	Moderate	27.29	Moderate	0.82	2.12	task-pain_scale.png	n/a	n/a	n/a	n/a	success
110.1	2.45	outcomerating	4	low_cue	high_stim	48.1	Strong	48.1	Strong	0.72	1.73	task-pain_scale.png	n/a	n/a	n/a	n/a	success
133.89	2.05	outcomerating	5	high_cue	med_stim	62.31	Strong	62.31	Strong	0.87	1.19	task-pain_scale.png	n/a	n/a	n/a	n/a	success
157.59	1.79	outcomerating	6	high_cue	high_stim	82.27	Very Strong	82.27	Very Strong	0.15	1.64	task-pain_scale.png	n/a	n/a	n/a	n/a	success
197.58	2.57	outcomerating	7	high_cue	low_stim	32.86	Strong	32.86	Strong	0.62	1.95	task-pain_scale.png	n/a	n/a	n/a	n/a	success
229.7	1.78	outcomerating	8	high_cue	high_stim	117.39	Strongest sensation of any kind	117.39	Strongest sensation of any kind	0.47	1.32	task-pain_scale.png	n/a	n/a	n/a	n/a	success
265.09	1.87	outcomerating	9	low_cue	low_stim	57.97	Strong	57.97	Strong	0.77	1.1	task-pain_scale.png	n/a	n/a	n/a	n/a	success
296.59	2.12	outcomerating	10	low_cue	med_stim	111.29	Strongest sensation of any kind	111.29	Strongest sensation of any kind	0.65	1.47	task-pain_scale.png	n/a	n/a	n/a	n/a	success
337.08	2.96	outcomerating	11	low_cue	high_stim	82.0	Very Strong	82.0	Very Strong	0.73	2.23	task-pain_scale.png	n/a	n/a	n/a	n/a	success
394.09	1.92	outcomerating	12	high_cue	med_stim	121.71	Strongest sensation of any kind	121.71	Strongest sensation of any kind	1.0	0.92	task-pain_scale.png	n/a	n/a	n/a	n/a	success
